NO_OF_FRAMES	2308
NO_OF_CAMERAS	7
NO_OF_MARKERS	13
FREQUENCY	60
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-11-12, 11:26:18	4784.01216723
DATA_INCLUDED	3D
MARKER_NAMES	Box back	Box left	Hand left	Hand top	Shoulder	Hand right	Back left	Elbow	Back right	Back top	Index	Middle	Thumb
Frame	Time	Box back X	Box back Y	Box back Z	Box left X	Box left Y	Box left Z	Hand left X	Hand left Y	Hand left Z	Hand top X	Hand top Y	Hand top Z	Shoulder X	Shoulder Y	Shoulder Z	Hand right X	Hand right Y	Hand right Z	Back left X	Back left Y	Back left Z	Elbow X	Elbow Y	Elbow Z	Back right X	Back right Y	Back right Z	Back top X	Back top Y	Back top Z	Index X	Index Y	Index Z	Middle X	Middle Y	Middle Z	Thumb X	Thumb Y	Thumb Z	
730	12.15000	-67.427	156.733	-346.001	-35.790	64.438	-341.660	192.477	91.401	-240.896	154.435	122.030	-251.279	471.555	106.865	46.595	205.304	118.954	-254.012	728.733	66.695	126.524	399.497	138.556	-156.138	705.463	81.334	120.417	687.992	78.841	175.566	65.053	147.708	-275.672	74.040	171.815	-285.525	107.114	18.391	-304.709
731	12.16667	-67.429	156.683	-345.984	-35.253	63.588	-343.710	198.482	83.661	-232.866	158.650	111.940	-241.322	472.665	107.672	46.040	209.393	111.246	-246.926	727.464	67.450	126.427	405.225	140.798	-156.095	704.086	81.986	120.345	686.832	79.331	175.539	66.324	130.988	-265.296	74.122	156.412	-274.404	112.346	8.671	-292.352
732	12.18333	-67.508	156.580	-346.015	-35.210	64.241	-344.643	205.644	74.205	-224.383	163.714	99.723	-231.106	473.675	108.649	46.005	213.997	102.105	-239.310	726.329	68.211	126.308	411.041	143.283	-155.313	702.824	82.506	120.267	685.838	79.949	175.590	68.104	110.131	-254.245	74.104	135.630	-263.211	120.257	-3.795	-280.575
733	12.20000	-67.589	156.561	-346.008	-35.626	65.000	-343.246	213.669	63.740	-215.388	169.640	85.858	-220.481	474.369	109.606	46.323	219.166	91.779	-231.225	725.262	68.969	126.337	416.280	145.246	-153.937	701.661	83.120	120.308	684.700	80.475	175.682	71.378	84.816	-242.380	75.017	110.539	-251.743	130.447	-18.737	-267.679
734	12.21667	-67.652	156.587	-346.019	-35.384	64.066	-343.889	222.628	52.099	-206.127	176.895	70.959	-209.516	474.596	110.366	46.914	225.300	80.206	-222.513	724.292	69.855	126.398	421.014	146.603	-152.116	700.743	84.145	120.467	683.693	80.984	175.771	77.335	58.341	-230.119	78.523	83.375	-240.257	142.198	-34.950	-254.430
735	12.23333	-67.666	156.605	-346.020	-35.396	64.116	-343.868	232.457	39.681	-196.749	185.510	55.391	-198.331	474.426	110.861	47.840	232.580	67.570	-213.689	723.397	70.753	126.448	424.928	147.240	-149.951	699.800	84.931	120.573	682.608	81.258	175.709	86.100	32.275	-218.202	85.274	55.734	-229.815	154.701	-51.653	-240.580
736	12.25000	-67.680	156.640	-346.012	-35.424	64.149	-343.862	243.146	26.851	-187.420	194.982	39.450	-187.452	473.967	111.197	49.028	240.402	54.097	-205.410	722.781	71.947	126.480	427.693	146.392	-148.084	698.918	85.715	120.682	681.233	81.254	175.448	97.288	6.264	-206.609	94.954	27.558	-220.458	167.742	-68.166	-225.388
737	12.26667	-67.674	156.665	-346.004	-35.440	64.143	-343.876	254.022	14.145	-178.000	205.204	23.198	-176.683	473.310	111.176	50.540	248.785	40.236	-196.926	721.923	72.994	126.404	430.067	145.591	-145.589	697.909	86.568	120.702	680.480	82.004	175.545	110.615	-20.682	-195.159	107.345	-1.924	-211.271	181.900	-84.947	-209.301
738	12.28333	-67.692	156.619	-346.025	-35.486	64.101	-343.886	265.098	0.771	-168.875	215.618	6.077	-166.478	472.491	110.720	52.038	257.039	26.026	-188.401	721.073	74.195	126.408	431.934	144.108	-143.273	696.942	87.546	120.738	679.753	82.801	175.660	125.565	-48.987	-184.013	122.385	-34.198	-203.096	197.849	-102.254	-193.609
739	12.30000	-67.713	156.552	-346.025	-35.513	64.018	-343.910	275.771	-12.353	-159.874	226.103	-11.087	-156.091	471.526	109.797	53.414	265.042	10.543	-180.734	720.250	75.524	126.410	432.988	141.927	-140.959	695.928	88.661	120.921	679.003	83.542	175.829	142.555	-77.919	-172.826	139.308	-65.412	-193.634	215.202	-119.910	-179.113
740	12.31667	-67.732	156.521	-346.024	-35.557	63.968	-343.900	286.850	-25.802	-151.333	237.633	-27.967	-145.245	470.168	108.447	54.803	273.981	-3.690	-171.592	719.377	76.922	126.455	432.933	139.069	-138.639	694.925	89.824	121.077	678.251	84.362	176.115	160.898	-104.749	-160.590	157.304	-93.546	-181.961	232.774	-137.668	-165.254
741	12.33333	-67.735	156.519	-346.023	-35.566	63.949	-343.900	298.483	-39.711	-143.186	249.798	-44.942	-135.152	468.527	106.647	56.157	283.459	-19.205	-163.682	718.579	78.378	126.510	431.431	135.246	-136.433	693.906	90.989	121.249	677.504	85.244	176.307	179.940	-129.041	-148.200	176.953	-119.854	-170.749	250.541	-153.788	-152.684
742	12.35000	-67.804	156.512	-346.007	-35.628	63.957	-343.910	310.187	-53.541	-135.419	262.175	-61.724	-125.688	466.526	104.418	57.605	293.217	-34.803	-156.064	717.697	79.892	126.535	428.345	129.735	-134.808	692.849	92.229	121.360	676.748	86.186	176.491	199.627	-151.946	-136.867	196.774	-143.859	-159.365	268.012	-169.585	-140.300
743	12.36667	-67.898	156.503	-346.048	-35.699	63.977	-343.905	321.346	-67.204	-127.937	274.265	-78.663	-117.038	463.759	101.985	59.071	302.619	-50.355	-148.689	716.743	81.580	126.329	425.806	123.117	-133.140	691.744	93.583	121.337	676.097	87.399	176.880	219.999	-174.528	-126.490	217.020	-167.279	-149.219	286.881	-185.318	-128.555
744	12.38333	-67.960	156.524	-346.054	-35.725	64.004	-343.906	331.184	-79.748	-120.212	286.063	-95.632	-109.127	461.196	98.552	60.487	311.493	-65.763	-141.782	715.793	83.297	126.338	422.627	117.036	-131.219	690.587	94.941	121.490	675.251	88.395	177.089	241.157	-196.620	-117.209	237.696	-190.152	-140.052	306.887	-200.708	-118.556
745	12.40000	-68.000	156.527	-346.058	-35.741	64.018	-343.897	341.679	-93.391	-114.376	297.859	-112.077	-101.920	458.520	94.184	61.607	319.947	-80.789	-135.334	714.781	85.097	126.465	418.688	109.846	-129.576	689.427	96.288	121.906	674.372	89.301	177.368	263.136	-217.519	-108.764	258.742	-211.715	-131.297	326.956	-214.806	-109.722
746	12.41667	-68.003	156.537	-346.053	-35.736	64.000	-343.892	351.844	-105.701	-108.582	309.813	-127.527	-94.998	456.320	87.784	61.919	328.684	-95.166	-129.092	713.785	86.746	126.749	414.128	101.934	-128.043	688.199	97.705	121.956	673.529	90.263	177.661	285.061	-236.046	-101.072	279.360	-230.851	-123.008	346.186	-227.649	-101.858
747	12.43333	-67.987	156.491	-346.038	-35.726	63.974	-343.890	362.051	-117.357	-103.172	321.906	-141.854	-88.425	453.388	83.064	62.972	337.831	-108.706	-123.326	712.657	88.605	126.629	409.160	93.482	-126.328	686.884	98.989	122.318	672.569	91.213	177.885	305.556	-252.183	-93.886	298.688	-247.692	-115.005	364.219	-239.069	-94.676
748	12.45000	-67.980	156.456	-346.049	-35.738	63.929	-343.901	371.787	-128.234	-97.895	333.650	-155.204	-82.249	450.465	78.242	63.924	346.758	-121.422	-117.688	711.421	90.430	126.711	404.196	84.847	-124.473	685.258	100.007	122.508	671.455	92.120	178.100	324.600	-266.380	-86.587	316.849	-262.735	-107.232	381.758	-249.396	-88.264
749	12.46667	-67.959	156.439	-346.059	-35.750	63.909	-343.915	380.844	-138.468	-92.783	344.861	-167.844	-76.446	447.650	73.254	65.037	355.128	-133.386	-112.196	710.083	92.293	126.861	399.408	76.073	-122.364	683.706	101.365	122.754	670.401	93.181	178.382	342.755	-279.395	-79.395	334.009	-276.585	-99.948	398.695	-258.654	-82.656
750	12.48333	-67.918	156.454	-346.080	-35.714	63.916	-343.912	389.376	-148.146	-87.731	355.607	-179.877	-71.026	444.966	68.402	66.284	363.085	-144.706	-106.737	708.773	93.972	127.173	395.283	66.745	-120.489	682.168	102.740	123.043	669.243	94.069	178.649	359.797	-291.282	-72.804	350.099	-289.428	-93.346	414.869	-266.980	-77.745
751	12.50000	-67.893	156.480	-346.046	-35.693	63.942	-343.912	397.289	-157.090	-83.101	365.859	-190.922	-65.969	442.529	63.660	67.581	370.592	-155.331	-101.765	707.409	95.708	127.228	390.989	57.722	-118.464	680.681	103.994	123.194	668.139	95.013	178.875	376.323	-301.854	-66.730	365.582	-300.965	-86.706	430.270	-274.113	-73.128
752	12.51667	-67.896	156.510	-346.054	-35.677	63.986	-343.906	404.807	-165.275	-78.877	375.696	-200.815	-61.140	440.331	59.130	69.084	377.741	-165.145	-97.125	706.080	97.460	127.309	386.845	48.704	-116.373	679.189	105.255	123.429	666.940	95.975	179.117	392.374	-310.955	-60.908	380.552	-311.140	-79.965	444.706	-279.820	-68.343
753	12.53333	-67.877	156.547	-346.051	-35.673	64.027	-343.893	412.067	-172.676	-74.866	385.275	-209.633	-56.273	438.341	54.529	70.506	384.631	-174.099	-92.461	704.777	99.190	127.378	382.922	39.698	-114.201	677.739	106.606	123.704	665.890	96.865	179.374	407.148	-318.768	-55.059	394.175	-320.122	-73.258	458.094	-284.762	-63.807
754	12.55000	-67.864	156.571	-346.035	-35.631	64.042	-343.894	418.504	-179.520	-70.863	394.383	-217.531	-51.545	435.742	50.132	72.390	391.117	-182.268	-87.879	703.473	100.930	127.532	379.265	30.847	-111.831	676.240	107.793	123.923	664.815	97.743	179.603	420.555	-325.692	-49.413	406.516	-327.932	-66.506	470.502	-289.193	-60.201
755	12.56667	-67.836	156.555	-346.039	-35.630	64.030	-343.899	424.106	-185.852	-67.049	402.834	-224.939	-47.126	433.912	45.272	73.823	396.993	-189.899	-83.374	702.208	102.587	127.613	375.871	22.286	-109.338	674.835	109.062	124.145	663.774	98.658	179.820	432.860	-331.978	-43.957	417.721	-335.228	-60.144	482.109	-293.147	-57.239
756	12.58333	-67.856	156.517	-346.066	-35.628	63.999	-343.908	430.407	-192.162	-63.804	410.556	-232.106	-43.295	432.291	40.527	75.206	401.926	-197.014	-79.061	700.925	104.238	127.631	372.842	13.990	-106.753	673.460	110.325	124.343	662.948	99.553	180.038	443.980	-338.054	-39.085	427.711	-342.273	-54.609	492.981	-296.653	-54.746
757	12.60000	-67.855	156.495	-346.043	-35.641	63.964	-343.891	435.465	-198.209	-60.578	418.068	-239.876	-40.624	431.030	35.973	76.669	406.786	-203.950	-75.147	699.642	105.932	127.679	370.153	6.119	-104.068	672.066	111.534	124.503	661.961	100.556	180.192	453.907	-343.946	-34.725	436.546	-349.134	-49.692	503.497	-299.563	-52.838
758	12.61667	-67.849	156.477	-346.063	-35.649	63.955	-343.891	440.019	-203.992	-57.708	423.882	-245.663	-37.410	430.049	31.690	78.289	411.257	-210.522	-71.798	698.357	107.614	127.726	367.755	-1.361	-101.391	670.686	112.816	124.627	660.807	101.603	180.372	463.139	-349.408	-30.994	444.159	-355.511	-44.899	513.210	-302.014	-51.722
759	12.63333	-67.881	156.503	-346.053	-35.684	63.970	-343.894	444.147	-209.350	-55.366	430.460	-252.567	-35.865	429.290	27.642	79.855	414.731	-216.237	-68.388	697.058	109.293	127.763	365.659	-8.426	-98.824	669.121	114.116	124.854	659.842	102.565	180.546	471.810	-354.206	-27.980	451.066	-361.207	-39.904	522.014	-304.176	-51.244
760	12.65000	-67.905	156.503	-346.056	-35.701	63.990	-343.902	448.137	-214.276	-53.469	435.797	-258.289	-34.084	428.909	23.613	81.211	418.471	-221.842	-65.794	695.762	110.954	127.787	363.841	-15.067	-96.413	667.750	115.429	125.044	658.881	103.557	180.691	479.855	-358.550	-25.540	457.382	-366.190	-35.556	530.201	-306.818	-51.276
761	12.66667	-67.933	156.520	-346.053	-35.716	63.972	-343.907	451.771	-218.859	-52.151	440.649	-263.450	-32.879	428.424	20.007	82.622	421.977	-226.877	-63.614	694.472	112.549	127.782	362.303	-21.216	-94.107	666.388	116.583	125.195	657.966	104.531	180.883	487.090	-362.416	-23.918	463.387	-370.624	-32.427	536.421	-308.743	-52.707
762	12.68333	-67.957	156.481	-346.065	-35.724	63.962	-343.926	455.073	-223.147	-51.228	446.157	-268.099	-32.720	428.102	16.649	83.936	425.049	-231.656	-61.983	693.267	114.145	127.768	361.093	-26.903	-91.922	665.081	117.757	125.284	657.114	105.483	181.030	493.444	-366.190	-23.215	468.825	-374.840	-30.427	541.771	-311.108	-54.984
763	12.70000	-67.985	156.460	-346.062	-35.751	63.961	-343.911	457.978	-227.270	-50.796	450.408	-272.744	-32.882	427.915	13.642	85.208	427.854	-236.094	-60.907	692.123	115.654	127.769	360.066	-32.146	-89.900	663.870	118.868	125.430	656.333	106.456	181.167	498.849	-369.706	-22.983	473.300	-378.781	-29.095	545.524	-313.894	-58.479
764	12.71667	-67.984	156.459	-346.050	-35.759	63.955	-343.896	459.956	-230.806	-50.363	453.967	-276.979	-33.423	427.894	10.911	86.413	430.348	-240.205	-60.479	691.024	117.116	127.748	359.218	-36.794	-88.086	662.914	119.903	125.473	655.820	107.336	181.306	503.621	-372.909	-23.340	477.112	-382.365	-28.603	549.839	-315.735	-60.992
765	12.73333	-67.992	156.479	-346.040	-35.770	63.944	-343.899	462.160	-234.202	-50.673	457.015	-280.720	-34.231	427.945	8.554	87.576	432.421	-243.825	-60.362	690.107	118.520	127.711	358.595	-40.953	-86.499	661.958	120.957	125.566	655.225	108.288	181.416	507.663	-375.850	-24.317	480.708	-385.626	-29.160	553.521	-317.367	-63.359
766	12.75000	-67.971	156.461	-346.072	-35.755	63.938	-343.886	464.090	-237.098	-51.167	459.736	-283.921	-35.207	428.059	6.524	88.626	434.318	-246.906	-60.549	689.323	119.845	127.660	358.295	-44.515	-85.146	661.118	122.047	125.624	654.561	109.379	181.280	510.892	-378.555	-26.040	484.055	-388.565	-30.779	556.391	-319.027	-65.702
767	12.76667	-67.961	156.463	-346.083	-35.729	63.942	-343.906	465.674	-239.601	-51.772	461.988	-286.706	-36.350	428.340	4.833	89.558	436.043	-249.608	-60.962	688.663	121.105	127.610	358.247	-47.436	-83.976	660.409	123.069	125.724	654.190	110.292	181.375	513.531	-380.970	-27.942	486.868	-391.156	-32.910	558.698	-320.480	-68.179
768	12.78333	-67.930	156.467	-346.081	-35.728	63.959	-343.907	467.062	-241.564	-52.429	463.931	-288.849	-37.473	428.679	3.537	90.328	437.324	-251.641	-61.401	688.228	122.281	127.546	358.428	-49.678	-83.071	659.923	124.027	125.730	654.211	111.079	181.502	515.745	-382.696	-29.675	489.019	-393.113	-34.553	560.595	-321.641	-70.451
769	12.80000	-67.924	156.498	-346.066	-35.706	63.972	-343.909	468.320	-242.833	-52.943	465.332	-290.288	-38.317	429.061	2.638	90.955	438.430	-252.970	-61.830	687.928	123.340	127.502	358.726	-51.107	-82.452	659.631	124.927	125.791	654.165	111.931	181.534	518.080	-384.777	-31.847	491.113	-395.390	-36.257	562.073	-322.300	-72.154
770	12.81667	-67.913	156.513	-346.065	-35.696	63.993	-343.898	469.125	-243.312	-53.158	466.537	-290.854	-38.712	429.499	2.191	91.415	439.529	-253.576	-62.074	687.804	124.291	127.413	359.203	-51.775	-82.021	659.498	125.780	125.846	654.238	112.727	181.579	518.804	-384.413	-31.877	491.713	-394.824	-35.987	563.105	-322.666	-73.149
771	12.83333	-67.890	156.526	-346.072	-35.686	63.994	-343.888	469.914	-243.206	-53.180	467.156	-290.768	-38.707	430.018	2.318	91.730	440.077	-253.428	-62.013	687.800	125.185	127.428	359.808	-51.668	-81.755	659.517	126.601	125.874	654.422	113.462	181.598	519.925	-385.301	-32.897	492.936	-395.889	-37.145	563.700	-322.682	-73.370
772	12.85000	-67.888	156.476	-346.087	-35.689	63.973	-343.908	470.321	-242.536	-52.961	467.491	-290.088	-38.521	430.564	2.965	91.966	440.666	-252.670	-61.895	688.009	125.952	127.379	360.597	-50.817	-81.715	659.686	127.258	125.882	654.747	114.172	181.613	519.572	-383.836	-31.950	492.581	-394.150	-36.110	564.005	-322.205	-72.905
773	12.86667	-67.877	156.478	-346.079	-35.684	63.967	-343.892	470.320	-241.332	-52.629	467.360	-288.854	-38.172	431.160	4.143	92.069	440.604	-251.404	-61.693	688.418	126.584	127.304	361.486	-49.241	-81.836	660.148	127.961	125.867	655.256	114.852	181.636	519.172	-382.786	-31.339	492.264	-392.990	-35.689	563.888	-321.357	-72.123
774	12.88333	-67.887	156.495	-346.084	-35.688	63.963	-343.896	470.190	-239.658	-52.377	466.756	-287.048	-37.659	431.784	5.775	92.068	440.284	-249.602	-61.519	689.132	127.154	127.249	362.475	-46.963	-82.162	660.813	128.616	125.816	655.987	115.573	181.624	518.030	-381.182	-30.283	491.226	-391.356	-35.156	563.224	-320.166	-71.075
775	12.90000	-67.896	156.487	-346.073	-35.702	63.969	-343.901	469.384	-237.429	-51.973	465.565	-284.720	-37.127	432.440	7.825	91.959	439.576	-247.227	-61.317	690.050	127.636	127.156	363.570	-44.057	-82.630	661.743	129.219	125.778	656.728	116.368	181.515	516.112	-379.246	-29.272	489.597	-389.283	-34.491	561.944	-318.698	-69.746
776	12.91667	-67.925	156.483	-346.068	-35.701	63.975	-343.896	468.155	-234.764	-51.660	463.597	-281.823	-36.472	433.134	10.239	91.705	438.368	-244.389	-61.279	691.134	128.022	126.981	364.695	-40.450	-83.320	662.867	129.815	125.663	657.770	117.039	181.441	513.272	-376.924	-28.375	487.113	-386.676	-33.925	560.028	-316.983	-68.221
777	12.93333	-67.907	156.479	-346.081	-35.708	63.979	-343.898	466.290	-231.503	-51.482	461.091	-278.293	-35.797	433.874	13.008	91.436	436.627	-240.897	-61.404	692.414	128.350	126.885	365.888	-36.202	-84.173	664.168	130.361	125.535	659.007	117.656	181.338	509.580	-374.076	-27.132	483.953	-383.532	-33.248	557.280	-315.082	-66.395
778	12.95000	-67.951	156.490	-346.083	-35.723	63.966	-343.885	464.473	-227.848	-51.738	457.801	-274.088	-35.015	434.587	16.197	90.982	433.709	-236.035	-60.980	693.852	128.567	126.768	367.183	-31.399	-85.223	665.623	130.881	125.473	660.357	118.279	181.274	504.752	-370.673	-25.533	479.938	-379.768	-32.380	553.590	-313.098	-64.275
779	12.96667	-67.939	156.499	-346.079	-35.727	63.963	-343.902	461.778	-223.729	-51.980	453.827	-269.268	-34.353	435.387	19.702	90.464	431.670	-232.320	-62.197	695.438	128.726	126.671	368.570	-25.989	-86.413	667.223	131.274	125.307	661.921	118.678	181.346	498.520	-366.915	-24.061	475.026	-375.586	-31.634	548.966	-310.982	-61.907
780	12.98333	-67.939	156.480	-346.085	-35.735	63.969	-343.895	458.406	-219.085	-52.241	448.286	-264.040	-33.244	436.200	23.607	89.933	427.167	-226.945	-61.880	697.161	128.810	126.534	370.100	-20.018	-87.757	669.000	131.729	125.183	663.503	119.201	181.151	491.388	-362.673	-22.743	469.140	-370.767	-30.957	544.434	-307.912	-58.442
781	13.00000	-67.931	156.487	-346.066	-35.718	63.952	-343.900	454.406	-213.861	-52.550	443.330	-257.800	-32.579	437.107	27.840	89.272	424.247	-221.564	-63.506	699.006	128.758	126.391	371.742	-13.492	-89.206	670.898	132.054	125.062	665.210	119.684	181.062	483.322	-357.783	-21.148	462.319	-365.325	-30.050	538.071	-304.942	-55.415
782	13.01667	-67.917	156.484	-346.074	-35.705	63.956	-343.895	449.814	-208.195	-53.073	436.892	-250.404	-31.564	438.117	32.309	88.556	420.279	-215.722	-64.794	700.974	128.621	126.270	373.591	-6.480	-90.808	672.898	132.294	124.909	667.008	120.064	180.941	473.737	-352.320	-19.515	454.462	-359.265	-28.882	530.601	-301.700	-52.126
783	13.03333	-67.887	156.489	-346.076	-35.683	63.955	-343.906	444.693	-202.198	-53.571	429.825	-243.153	-31.102	439.184	37.063	87.779	415.133	-209.084	-65.759	703.027	128.411	126.163	375.709	0.960	-92.468	674.992	132.452	124.766	668.889	120.411	180.820	463.272	-346.354	-18.065	445.207	-352.838	-27.994	522.119	-298.610	-49.019
784	13.05000	-67.893	156.498	-346.089	-35.692	63.971	-343.896	438.926	-195.914	-54.330	422.300	-236.103	-31.345	440.412	42.060	87.002	409.383	-202.000	-66.817	705.138	128.081	126.055	378.027	8.763	-94.191	677.200	132.608	124.648	670.822	120.683	180.670	451.985	-340.005	-16.620	434.082	-345.940	-27.153	511.827	-294.581	-46.916
785	13.06667	-67.895	156.477	-346.075	-35.692	63.970	-343.901	431.908	-189.322	-54.751	413.880	-228.161	-31.640	441.770	47.212	86.183	403.346	-194.519	-68.171	707.345	127.604	125.988	380.633	16.962	-95.984	679.499	132.625	124.527	673.050	120.866	180.610	439.130	-333.040	-15.402	421.905	-338.401	-26.241	501.001	-290.467	-45.027
786	13.08333	-67.895	156.483	-346.077	-35.692	63.962	-343.903	425.878	-182.282	-56.533	404.725	-219.483	-32.161	443.277	52.511	85.347	396.344	-186.368	-69.672	709.634	127.037	125.936	383.449	25.278	-97.894	681.948	132.559	124.462	675.204	120.967	180.533	425.023	-325.063	-14.089	408.427	-330.072	-25.712	489.061	-285.873	-43.199
787	13.10000	-67.914	156.468	-346.091	-35.713	63.973	-343.897	418.361	-174.857	-57.944	394.976	-210.308	-32.984	444.908	57.873	84.466	388.788	-177.678	-71.333	712.052	126.346	125.903	386.460	33.812	-99.722	684.424	132.339	124.343	677.411	120.972	180.473	409.865	-316.424	-13.108	393.718	-321.041	-25.468	476.114	-280.768	-41.568
788	13.11667	-67.927	156.491	-346.074	-35.707	63.957	-343.884	410.300	-167.047	-59.473	384.768	-200.677	-34.192	446.571	63.428	83.426	380.754	-168.519	-73.228	714.437	125.544	125.859	389.626	42.432	-101.518	686.918	132.022	124.233	679.501	120.932	180.370	393.770	-307.133	-12.763	377.794	-311.145	-25.447	461.832	-275.307	-40.508
789	13.13333	-67.925	156.485	-346.090	-35.714	63.974	-343.884	401.776	-158.772	-61.120	374.077	-190.529	-35.729	448.607	68.661	82.423	372.326	-158.776	-75.203	716.787	124.636	125.789	392.944	51.085	-103.286	689.411	131.666	124.188	681.696	120.772	180.316	376.716	-296.898	-12.899	360.863	-300.316	-25.903	448.235	-269.184	-40.418
790	13.15000	-67.930	156.485	-346.091	-35.716	63.964	-343.910	392.813	-150.074	-63.052	363.012	-179.761	-37.496	450.960	73.772	81.325	363.547	-148.488	-77.393	719.146	123.640	125.805	395.927	59.980	-104.769	692.069	131.440	124.148	683.888	120.519	180.281	359.014	-285.842	-13.729	343.271	-288.501	-26.850	432.967	-262.584	-40.740
791	13.16667	-67.918	156.480	-346.091	-35.713	63.974	-343.893	383.445	-140.929	-65.289	351.540	-168.396	-39.743	453.625	78.777	80.136	354.488	-137.662	-79.963	721.435	122.629	125.617	399.208	68.337	-106.503	694.572	130.898	124.137	686.204	120.134	180.268	340.596	-273.524	-14.760	324.949	-275.466	-28.002	416.963	-255.062	-41.280
792	13.18333	-67.929	156.480	-346.088	-35.713	63.972	-343.900	373.715	-131.379	-67.930	339.808	-156.418	-42.450	455.812	83.764	79.237	345.166	-126.381	-82.962	723.735	121.454	125.674	402.355	76.267	-108.103	697.065	130.208	124.065	688.380	119.732	180.255	321.422	-259.951	-16.050	305.799	-261.102	-29.425	400.582	-246.392	-42.014
793	13.20000	-67.919	156.503	-346.091	-35.701	63.972	-343.896	363.645	-121.624	-71.074	327.835	-143.975	-45.765	457.985	88.605	78.507	335.688	-114.777	-86.436	726.025	120.199	125.677	405.196	83.710	-109.656	699.538	129.439	124.008	690.576	119.244	180.221	301.374	-244.681	-17.694	285.484	-244.158	-30.455	383.057	-237.785	-43.959
794	13.21667	-67.900	156.468	-346.078	-35.695	63.954	-343.888	353.061	-111.942	-75.050	315.347	-131.597	-50.090	460.646	92.616	77.454	325.913	-102.961	-90.380	728.303	118.897	125.655	407.637	90.802	-111.076	701.978	128.711	123.782	692.749	118.720	180.157	280.936	-229.248	-20.996	265.101	-228.331	-34.164	365.474	-229.183	-47.471
795	13.23333	-67.899	156.472	-346.092	-35.688	63.962	-343.897	342.166	-101.980	-78.872	302.719	-119.304	-54.842	462.708	96.935	76.715	315.997	-90.983	-94.578	730.566	117.496	125.855	409.660	97.529	-112.413	704.374	127.930	123.782	694.825	118.140	180.078	260.358	-213.061	-25.918	244.708	-210.616	-38.700	347.632	-220.096	-52.323
796	13.25000	-67.888	156.494	-346.078	-35.698	63.961	-343.898	331.020	-91.577	-83.391	290.080	-106.816	-60.096	464.293	101.398	76.148	306.007	-78.896	-99.521	732.660	116.154	125.905	411.296	104.022	-113.649	706.668	127.076	123.776	696.734	117.504	179.814	240.019	-195.609	-30.879	224.444	-191.735	-43.251	330.065	-210.717	-58.504
797	13.26667	-67.899	156.488	-346.097	-35.691	63.962	-343.904	319.824	-80.854	-88.157	277.593	-93.465	-65.579	466.150	104.872	75.312	295.743	-66.727	-104.211	734.424	114.521	125.926	412.502	109.992	-114.979	708.831	126.186	123.758	698.588	116.806	179.789	220.673	-176.686	-35.559	205.243	-171.372	-47.641	312.258	-200.366	-64.845
798	13.28333	-67.906	156.476	-346.106	-35.683	63.965	-343.905	308.701	-69.961	-93.273	265.420	-79.526	-71.290	467.827	108.038	74.523	286.092	-53.358	-109.589	736.215	113.167	125.933	412.980	116.284	-115.857	710.854	125.247	123.926	700.269	115.379	179.377	202.057	-156.547	-40.646	186.934	-149.997	-52.617	294.134	-189.034	-71.221
799	13.30000	-67.912	156.485	-346.081	-35.707	63.957	-343.894	297.364	-58.776	-98.794	253.151	-65.499	-77.596	469.522	110.796	73.717	276.224	-40.425	-115.245	737.844	111.995	125.996	413.456	121.082	-117.227	712.603	124.382	123.868	701.689	115.096	179.775	183.885	-135.737	-46.810	169.192	-128.053	-58.668	275.806	-177.318	-78.611
800	13.31667	-67.922	156.477	-346.080	-35.716	63.955	-343.898	285.669	-47.687	-104.577	240.507	-51.834	-84.837	470.773	114.013	72.968	266.396	-27.475	-121.124	739.299	110.748	126.058	413.644	125.135	-118.530	714.251	123.593	123.702	703.144	114.455	179.768	165.743	-114.427	-54.423	151.618	-105.462	-66.253	257.569	-165.713	-87.873
801	13.33333	-67.931	156.490	-346.081	-35.707	63.948	-343.901	273.772	-36.997	-110.508	227.473	-39.194	-93.198	472.115	116.703	72.242	256.774	-14.820	-126.987	740.737	109.597	126.100	413.315	128.641	-119.686	715.865	122.766	123.657	704.495	113.853	179.753	147.814	-92.051	-63.734	134.268	-81.564	-75.184	239.924	-154.599	-99.091
802	13.35000	-67.929	156.475	-346.074	-35.734	63.960	-343.898	262.213	-26.063	-116.221	214.949	-25.561	-101.530	473.208	118.928	71.572	247.457	-2.492	-133.298	742.001	108.368	126.105	412.438	131.847	-120.933	717.391	121.905	123.787	705.741	113.234	179.682	131.180	-69.335	-74.554	118.631	-56.676	-84.817	222.855	-143.202	-110.978
803	13.36667	-67.931	156.475	-346.082	-35.721	63.960	-343.903	251.372	-14.732	-122.761	203.241	-10.482	-110.251	473.971	120.595	70.969	238.520	10.694	-140.288	743.188	107.274	126.153	411.145	134.687	-122.251	718.675	121.078	123.784	706.856	112.673	179.688	116.497	-46.762	-85.791	105.433	-31.805	-94.875	205.411	-130.177	-120.945
804	13.38333	-67.926	156.494	-346.102	-35.707	63.966	-343.894	241.397	-3.207	-129.449	193.372	3.729	-118.470	474.396	121.942	70.373	230.969	22.250	-147.543	744.157	106.336	126.249	409.452	137.043	-123.731	719.834	120.373	123.788	707.745	112.069	179.577	103.747	-24.225	-96.406	94.072	-8.684	-105.832	188.581	-115.992	-129.465
