NO_OF_FRAMES	2308
NO_OF_CAMERAS	7
NO_OF_MARKERS	13
FREQUENCY	60
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-11-12, 11:26:18	4784.01216723
DATA_INCLUDED	3D
MARKER_NAMES	Box back	Box left	Hand left	Hand top	Shoulder	Hand right	Back left	Elbow	Back right	Back top	Index	Middle	Thumb
Frame	Time	Box back X	Box back Y	Box back Z	Box left X	Box left Y	Box left Z	Hand left X	Hand left Y	Hand left Z	Hand top X	Hand top Y	Hand top Z	Shoulder X	Shoulder Y	Shoulder Z	Hand right X	Hand right Y	Hand right Z	Back left X	Back left Y	Back left Z	Elbow X	Elbow Y	Elbow Z	Back right X	Back right Y	Back right Z	Back top X	Back top Y	Back top Z	Index X	Index Y	Index Z	Middle X	Middle Y	Middle Z	Thumb X	Thumb Y	Thumb Z	
1565	26.06667	-56.812	139.453	-279.133	-21.123	48.584	-274.602	182.488	111.116	-220.207	146.109	142.459	-233.676	504.812	150.996	57.937	196.887	137.447	-234.199	776.020	89.721	124.573	391.077	159.430	-133.282	754.784	107.444	119.526	739.264	107.111	175.382	63.125	172.317	-270.024	75.762	174.063	-303.786	96.428	41.633	-287.594
1566	26.08333	-57.659	145.552	-289.864	-23.259	54.236	-284.553	179.851	114.245	-225.003	144.196	146.027	-239.365	502.003	151.259	58.036	194.856	140.362	-238.637	773.947	90.314	124.626	387.169	160.028	-132.993	752.737	108.083	119.541	737.032	107.790	175.329	62.493	176.851	-277.730	75.815	178.415	-311.172	94.534	45.733	-294.350
1567	26.10000	-58.094	150.691	-299.815	-24.747	58.926	-294.091	177.595	116.651	-229.453	142.607	148.857	-244.699	499.203	151.440	58.099	193.214	142.684	-242.736	771.839	90.999	124.681	383.580	160.250	-132.829	750.608	108.685	119.475	734.781	108.477	175.254	62.183	180.598	-284.703	76.040	182.129	-317.901	93.177	49.137	-300.880
1568	26.11667	-58.206	154.605	-308.742	-25.758	62.498	-302.940	175.888	118.657	-233.733	141.494	151.117	-249.598	496.490	151.448	58.058	191.951	144.478	-246.664	769.764	91.653	124.725	380.396	160.213	-132.770	748.550	109.326	119.448	732.540	109.164	175.192	62.107	183.706	-290.950	76.346	185.096	-323.935	92.243	51.928	-306.921
1569	26.13333	-58.048	157.817	-316.484	-26.281	65.388	-310.805	174.495	120.444	-238.024	140.650	152.801	-254.182	493.862	151.318	57.936	191.024	145.694	-250.319	767.704	92.351	124.777	377.597	160.020	-132.877	746.454	109.990	119.419	730.283	109.860	175.107	62.274	186.125	-296.628	76.852	187.441	-329.472	91.696	54.143	-312.638
1570	26.15000	-57.627	160.372	-323.307	-26.452	67.748	-317.720	173.366	121.350	-241.769	140.011	153.918	-258.547	491.393	151.133	57.613	190.244	146.516	-253.783	765.621	93.092	124.851	375.143	159.709	-133.265	744.363	110.669	119.396	728.070	110.532	175.028	62.539	187.831	-302.021	77.498	189.137	-334.632	91.529	55.635	-318.173
1571	26.16667	-57.081	162.266	-329.582	-26.499	69.459	-323.881	172.536	122.018	-245.334	139.633	154.751	-262.672	489.211	150.876	57.118	189.743	147.018	-257.151	763.605	93.773	124.951	373.143	159.320	-133.911	742.298	111.286	119.413	725.877	111.194	174.975	63.026	189.142	-307.073	78.351	190.331	-339.438	91.431	56.729	-322.905
1572	26.18333	-56.504	163.794	-335.316	-26.434	70.776	-329.203	172.002	122.430	-248.672	139.462	155.287	-266.435	487.175	150.612	56.547	189.514	147.265	-260.387	761.463	94.203	124.979	371.461	158.726	-134.830	740.325	111.960	119.405	723.662	111.853	174.959	63.609	190.164	-311.514	79.127	191.083	-343.931	91.403	57.493	-327.040
1573	26.20000	-55.782	165.065	-340.195	-26.211	71.885	-334.118	171.721	122.424	-251.823	139.527	155.476	-269.882	485.339	150.387	55.873	189.453	147.230	-263.412	759.543	94.924	125.047	370.117	158.070	-135.900	738.325	112.596	119.403	721.574	112.571	174.949	64.229	190.754	-315.412	79.928	191.663	-347.782	91.528	58.009	-331.076
1574	26.21667	-55.031	165.989	-344.334	-25.808	72.616	-338.495	171.661	122.316	-254.963	139.680	155.480	-273.204	483.498	150.086	55.183	189.539	147.045	-266.307	757.609	95.621	125.135	369.000	157.304	-137.015	736.362	113.213	119.430	719.530	113.236	174.881	64.931	191.150	-319.105	80.731	192.034	-351.340	91.891	58.298	-334.911
1575	26.23333	-54.138	166.197	-347.785	-25.257	72.803	-342.406	171.703	122.173	-258.057	140.002	155.441	-276.582	481.670	149.759	54.579	189.778	146.825	-269.294	755.683	96.304	125.152	367.975	156.535	-138.136	734.418	113.882	119.379	717.362	113.835	174.751	65.697	191.409	-322.766	81.693	192.297	-354.869	92.402	58.473	-338.623
1576	26.25000	-53.762	165.482	-347.033	-24.383	72.019	-343.857	171.959	121.807	-261.074	140.357	155.167	-279.640	479.838	149.368	53.912	190.049	146.504	-272.168	753.820	97.065	125.141	367.097	155.797	-139.442	732.513	114.503	119.271	715.286	114.497	174.646	66.358	191.651	-325.068	81.983	192.340	-357.163	93.322	58.335	-342.704
1577	26.26667	-53.562	165.943	-346.459	-23.667	72.676	-343.877	172.289	121.137	-263.930	140.628	154.558	-282.207	478.104	149.035	53.288	190.350	146.004	-274.727	751.968	97.817	125.127	366.470	154.912	-140.993	730.615	115.178	119.189	713.286	115.164	174.479	66.280	191.302	-326.211	82.109	192.721	-358.610	94.058	57.918	-346.125
1578	26.28333	-53.797	166.409	-346.458	-24.103	73.105	-343.913	172.747	120.290	-265.517	140.823	153.976	-282.904	476.459	148.640	52.620	190.624	145.280	-276.321	750.162	98.601	125.122	365.776	154.272	-142.271	728.777	115.864	119.103	711.332	115.839	174.350	66.070	191.013	-325.840	81.654	192.726	-358.112	93.053	58.607	-346.712
1579	26.30000	-54.313	166.835	-346.369	-24.689	73.510	-343.895	172.469	119.808	-266.328	140.447	153.570	-283.422	474.992	148.268	51.850	190.312	144.831	-277.147	748.441	99.356	125.104	365.648	153.824	-143.607	726.959	116.530	118.994	709.389	116.491	174.263	65.714	190.948	-325.764	81.099	192.739	-358.240	92.655	58.352	-347.485
1580	26.31667	-55.067	166.832	-346.244	-25.613	73.432	-343.894	171.984	119.491	-266.774	139.948	153.310	-283.634	473.692	147.965	51.046	189.841	144.468	-277.677	746.711	100.095	125.005	365.411	153.759	-144.627	725.158	117.172	118.895	707.509	117.090	174.080	65.152	190.895	-325.600	80.435	192.732	-358.086	91.580	58.312	-347.526
1581	26.33333	-55.964	166.624	-346.296	-26.468	73.166	-343.879	171.292	119.264	-267.098	139.163	153.041	-283.771	472.501	147.728	50.427	189.068	144.275	-277.991	745.109	100.789	124.896	365.027	153.789	-145.588	723.471	117.773	118.722	705.687	117.581	173.855	64.230	190.638	-325.431	79.472	192.572	-358.012	90.729	58.083	-347.666
1582	26.35000	-56.732	166.201	-346.163	-27.106	72.874	-343.895	170.583	118.977	-267.418	138.381	152.778	-283.956	471.327	147.616	50.037	188.319	144.053	-278.273	743.624	101.427	124.808	364.266	153.998	-146.142	721.944	118.301	118.598	704.099	118.118	173.683	63.402	190.461	-325.155	78.543	192.564	-357.926	90.184	57.807	-348.169
1583	26.36667	-57.412	165.727	-345.749	-27.549	72.430	-343.939	169.903	118.639	-267.802	137.646	152.481	-284.131	470.175	147.610	49.970	187.594	143.850	-278.465	742.341	102.043	124.677	363.126	154.419	-146.049	720.567	118.720	118.394	702.666	118.658	173.582	62.592	190.279	-324.694	77.720	192.679	-357.660	89.882	57.557	-348.926
1584	26.38333	-57.930	165.387	-345.448	-27.947	72.100	-344.002	169.268	118.385	-268.018	137.028	152.298	-284.307	468.988	147.567	50.011	186.980	143.665	-278.502	741.138	102.497	124.574	362.344	154.511	-146.191	719.284	119.158	118.230	701.356	119.094	173.405	61.928	190.314	-324.204	77.046	192.959	-357.372	89.549	57.442	-349.618
1585	26.40000	-58.268	165.732	-345.854	-28.237	72.501	-344.034	168.548	118.370	-268.028	136.465	152.309	-284.504	467.785	147.466	50.221	186.345	143.632	-278.414	740.061	102.878	124.396	361.830	154.568	-146.333	718.164	119.545	118.109	700.260	119.439	173.261	61.655	190.650	-324.155	76.808	193.350	-357.524	89.253	57.332	-349.894
1586	26.41667	-58.512	165.960	-346.096	-28.494	72.718	-343.994	167.908	118.435	-267.814	135.967	152.375	-284.614	466.766	147.289	50.433	185.805	143.634	-278.111	739.077	103.293	124.245	361.632	154.603	-146.476	717.125	119.768	117.938	699.216	119.732	173.127	61.457	190.952	-324.050	76.582	193.828	-357.564	88.922	57.165	-349.932
1587	26.43333	-58.752	166.196	-346.242	-28.813	72.874	-343.996	167.331	118.491	-267.530	135.597	152.462	-284.598	465.853	147.069	50.689	185.361	143.634	-277.769	738.195	103.622	124.094	361.562	154.551	-146.597	716.174	120.104	117.824	698.320	119.962	172.982	61.286	191.174	-323.827	76.310	194.174	-357.566	88.558	56.855	-349.778
1588	26.45000	-58.994	166.467	-346.382	-29.178	73.135	-343.930	166.919	118.464	-267.336	135.279	152.450	-284.647	465.194	146.762	50.813	184.979	143.557	-277.528	737.372	103.981	124.034	361.437	154.366	-146.696	715.277	120.273	117.661	697.515	120.224	172.911	61.027	191.222	-323.631	76.076	194.522	-357.514	88.234	56.429	-349.476
1589	26.46667	-59.161	166.608	-346.375	-29.463	73.201	-343.946	166.557	118.441	-267.230	135.027	152.419	-284.729	464.714	146.368	50.828	184.703	143.510	-277.349	736.718	104.210	123.920	361.276	154.165	-146.678	714.582	120.539	117.624	696.847	120.379	172.849	60.856	191.213	-323.463	75.806	194.916	-357.487	87.987	55.868	-349.134
1590	26.48333	-59.309	166.538	-346.362	-29.691	73.147	-343.933	166.218	118.424	-267.051	134.869	152.396	-284.928	464.259	145.898	50.879	184.516	143.454	-277.109	736.160	104.452	123.800	361.253	153.958	-146.687	713.926	120.630	117.520	696.285	120.524	172.836	60.838	191.232	-323.234	75.557	195.573	-357.314	87.890	55.051	-348.699
1591	26.50000	-59.460	166.487	-346.347	-29.859	73.094	-343.901	165.869	118.401	-266.616	134.782	152.304	-285.068	463.851	145.416	50.963	184.318	143.311	-276.725	735.656	104.635	123.692	361.572	153.781	-146.776	713.369	120.739	117.452	695.780	120.632	172.827	60.918	191.176	-322.911	75.343	196.868	-356.603	87.816	53.940	-347.946
1592	26.51667	-59.534	166.516	-346.333	-29.970	73.095	-343.904	165.602	118.370	-265.963	134.799	152.183	-285.027	463.513	144.857	51.067	184.199	143.090	-276.112	735.210	104.856	123.610	362.310	153.519	-147.135	712.850	120.866	117.433	695.333	120.659	172.803	61.070	190.978	-322.566	75.085	198.724	-355.163	87.899	52.586	-346.853
1593	26.53333	-59.487	166.563	-346.352	-29.972	73.123	-343.910	165.566	118.210	-265.092	134.979	151.917	-284.708	463.267	144.214	51.069	184.302	142.797	-275.356	734.793	105.112	123.585	363.479	153.167	-147.700	712.295	120.977	117.408	694.905	120.635	172.772	61.107	190.496	-322.011	74.827	201.418	-352.307	88.169	51.154	-345.281
1594	26.55000	-59.415	166.559	-346.362	-29.990	73.081	-343.952	166.006	117.809	-263.793	135.433	151.389	-283.700	463.121	143.451	51.007	184.781	142.229	-274.313	734.317	105.323	123.525	365.213	152.893	-148.467	711.756	121.020	117.361	694.432	120.594	172.768	60.411	189.488	-320.753	73.865	203.769	-347.877	88.566	49.589	-343.053
1595	26.56667	-59.194	166.580	-346.391	-29.784	73.085	-343.935	167.197	116.828	-261.850	136.203	150.389	-281.066	463.009	142.584	50.898	185.729	141.295	-272.698	733.836	105.503	123.442	367.813	152.470	-149.737	711.177	121.113	117.331	693.974	120.548	172.803	59.624	187.686	-316.373	73.042	205.258	-339.825	88.973	48.157	-339.934
1596	26.58333	-58.913	166.611	-346.375	-29.563	73.110	-343.938	169.023	115.168	-258.703	137.202	148.617	-276.777	463.017	141.681	50.657	187.025	139.846	-270.030	733.330	105.742	123.369	371.041	152.405	-150.916	710.546	121.225	117.342	693.460	120.523	172.865	59.030	184.826	-308.918	72.092	204.946	-329.205	89.480	46.637	-335.624
1597	26.60000	-58.658	166.738	-346.379	-29.320	72.731	-343.815	171.458	112.568	-254.449	138.522	145.418	-270.888	463.211	140.833	50.370	188.636	137.628	-266.234	732.722	106.042	123.302	374.970	152.486	-152.141	709.794	121.281	117.305	692.994	120.466	172.867	57.905	180.220	-299.852	70.404	201.980	-317.829	90.430	44.259	-330.061
1598	26.61667	-58.363	166.921	-346.376	-29.102	72.869	-343.808	174.650	108.977	-249.249	140.178	141.189	-263.749	463.801	139.934	50.069	190.658	134.496	-261.679	732.035	106.258	123.177	379.421	152.936	-153.046	708.961	121.374	117.315	692.550	120.371	172.873	56.954	173.501	-289.286	68.836	196.783	-305.638	92.109	40.753	-323.268
1599	26.63333	-58.088	167.111	-346.361	-28.835	72.909	-343.685	178.581	104.362	-243.194	142.359	135.488	-255.701	464.583	139.138	49.779	193.050	130.586	-256.640	731.312	106.594	123.204	383.691	153.851	-153.216	708.282	121.800	117.422	692.021	120.179	172.906	56.093	163.922	-277.242	66.812	188.333	-293.372	94.675	35.851	-315.378
1600	26.65000	-57.809	167.244	-346.344	-28.615	73.058	-343.673	183.452	98.633	-236.707	145.179	128.125	-246.962	465.363	138.559	49.712	195.874	125.403	-250.991	730.600	106.816	123.194	388.348	155.056	-153.321	707.440	121.827	117.480	691.340	119.746	172.783	55.836	151.330	-264.822	64.784	176.325	-281.393	98.389	29.261	-306.459
1601	26.66667	-57.555	167.357	-346.371	-28.388	73.152	-343.664	189.113	91.654	-229.890	148.783	119.299	-237.874	466.087	138.228	49.842	199.338	118.983	-244.858	729.955	106.906	123.157	393.000	156.505	-153.115	706.607	121.781	117.567	690.224	119.081	172.571	56.688	135.768	-252.442	63.166	160.393	-269.847	103.544	20.426	-296.561
1602	26.68333	-57.310	167.386	-346.328	-28.269	73.363	-343.712	195.703	83.047	-222.680	153.400	108.629	-228.776	466.757	138.073	50.220	203.487	111.230	-238.168	729.301	107.088	123.244	397.871	158.380	-152.669	705.895	121.700	117.624	689.184	118.897	172.796	58.893	117.583	-240.154	62.733	141.246	-260.033	110.637	9.236	-286.458
1603	26.70000	-57.065	167.436	-346.349	-27.916	73.972	-344.828	202.758	74.376	-215.483	158.912	97.029	-219.783	467.442	137.988	50.650	208.336	102.590	-231.173	728.723	107.232	123.307	402.445	159.571	-151.476	705.134	121.693	117.806	688.567	118.678	172.986	62.704	98.165	-228.818	64.154	120.539	-250.753	119.339	-3.752	-276.031
1604	26.71667	-56.871	167.445	-346.370	-27.901	73.841	-343.828	210.429	65.115	-208.255	165.250	85.200	-210.888	468.176	137.790	51.127	213.763	93.421	-224.375	728.271	107.787	123.590	406.648	159.604	-150.272	704.429	121.745	118.036	687.949	118.419	173.233	67.697	78.211	-218.541	67.495	99.655	-241.508	128.222	-16.357	-265.376
1605	26.73333	-56.724	167.491	-346.349	-27.758	73.885	-343.828	218.455	55.628	-201.273	172.146	73.366	-202.101	468.813	137.399	51.642	219.583	83.782	-217.689	727.820	108.055	123.798	410.484	159.796	-149.085	703.826	121.805	118.350	687.439	118.129	173.567	73.912	58.459	-209.092	72.635	78.691	-232.482	137.020	-29.284	-253.766
1606	26.75000	-56.631	167.558	-346.338	-27.653	73.963	-343.808	226.393	45.646	-194.161	179.327	61.197	-193.749	469.097	136.815	52.242	225.673	73.509	-211.109	727.503	108.282	123.974	413.532	159.414	-147.918	703.356	121.845	118.614	687.077	117.876	173.823	81.156	39.024	-200.720	79.004	57.488	-224.901	145.786	-41.844	-241.727
1607	26.76667	-56.570	167.642	-346.362	-27.599	74.043	-343.819	234.298	35.184	-187.282	186.316	48.388	-186.292	469.167	136.123	52.986	231.535	62.512	-205.197	727.208	108.518	124.176	415.802	158.529	-146.398	702.787	121.517	118.746	686.824	117.744	174.053	89.172	19.289	-193.898	86.674	35.603	-219.229	155.304	-55.079	-230.514
1608	26.78333	-56.534	167.687	-346.348	-27.556	74.081	-343.849	241.900	25.002	-180.371	193.513	35.072	-179.270	468.991	135.200	54.039	237.625	50.960	-199.356	726.996	108.781	124.328	417.378	157.013	-144.561	702.494	121.630	118.947	686.657	117.694	174.296	97.978	-1.800	-188.464	95.430	12.351	-214.466	165.928	-69.226	-219.925
1609	26.80000	-56.508	167.687	-346.381	-27.524	74.105	-343.832	249.864	12.930	-174.413	200.666	20.878	-172.611	468.676	133.815	55.097	243.457	38.809	-193.722	726.779	109.204	124.537	418.409	154.922	-142.947	702.331	122.258	119.353	686.443	117.669	174.642	107.677	-24.181	-182.570	104.715	-10.868	-207.949	177.633	-84.336	-209.926
1610	26.81667	-56.490	167.683	-346.372	-27.509	74.087	-343.837	257.890	1.344	-168.283	208.175	6.517	-165.622	468.132	132.019	56.188	249.461	25.447	-188.779	726.530	109.840	124.809	418.826	152.304	-141.552	701.765	122.248	119.614	686.195	117.623	174.988	118.549	-46.444	-175.135	114.848	-34.251	-199.658	190.257	-100.077	-200.329
1611	26.83333	-56.529	167.642	-346.343	-27.542	74.048	-343.836	266.119	-10.838	-162.242	216.392	-9.146	-158.883	467.287	129.890	57.218	255.787	12.209	-183.177	726.263	110.511	125.021	418.523	148.961	-140.197	701.497	123.063	119.992	685.893	117.660	175.276	130.821	-70.382	-167.508	126.293	-58.626	-191.899	203.392	-115.910	-190.922
1612	26.85000	-56.600	167.597	-346.361	-27.614	73.988	-343.840	274.752	-23.513	-156.205	225.096	-24.501	-151.715	466.261	127.477	58.339	262.609	-1.692	-177.507	725.872	111.240	125.111	417.501	144.759	-138.674	700.806	123.174	120.116	685.541	117.850	175.515	143.990	-92.912	-159.469	138.920	-82.004	-183.600	216.450	-131.551	-181.603
1613	26.86667	-56.682	167.534	-346.340	-27.707	73.947	-343.824	283.641	-36.750	-150.286	234.420	-40.031	-144.377	465.080	124.702	59.471	270.330	-15.148	-170.807	725.444	112.018	125.189	415.761	139.780	-136.888	700.196	123.752	120.326	685.174	118.102	175.747	157.960	-114.959	-152.506	152.928	-105.242	-176.618	229.671	-147.100	-172.896
1614	26.88333	-56.781	167.520	-346.353	-27.799	73.916	-343.822	292.469	-49.972	-144.423	243.584	-56.050	-137.907	463.826	121.425	60.670	277.715	-29.598	-165.254	724.957	112.933	125.304	413.625	134.061	-135.030	699.597	124.320	120.462	684.754	118.392	175.923	172.969	-137.161	-146.493	168.015	-128.617	-170.089	244.175	-163.027	-164.203
1615	26.90000	-56.939	167.506	-346.348	-27.940	73.892	-343.829	301.237	-62.947	-138.524	252.734	-72.463	-131.142	462.730	116.288	61.180	284.999	-44.116	-159.644	724.312	113.969	125.443	411.540	127.654	-133.493	698.868	124.663	120.327	684.202	118.702	176.213	189.196	-159.543	-140.347	184.672	-152.228	-163.840	260.047	-179.096	-155.524
1616	26.91667	-57.098	167.454	-346.352	-28.105	73.842	-343.837	310.189	-75.680	-132.675	262.732	-87.711	-124.824	460.968	112.158	62.094	292.530	-58.362	-153.903	723.545	115.094	125.646	409.522	120.221	-132.335	697.867	125.417	120.640	683.455	118.998	176.526	206.368	-181.006	-133.458	202.860	-175.093	-158.082	276.041	-194.245	-146.926
1617	26.93333	-57.280	167.377	-346.342	-28.266	73.790	-343.841	319.335	-88.219	-126.512	272.933	-102.833	-118.041	459.146	107.619	63.080	300.521	-72.289	-148.067	722.618	116.306	125.537	407.097	112.844	-130.782	696.757	126.547	121.234	682.941	119.908	176.956	223.749	-200.662	-126.619	220.483	-195.445	-151.100	291.592	-207.696	-138.039
1618	26.95000	-57.445	167.317	-346.367	-28.427	73.707	-343.863	328.881	-100.347	-120.802	283.484	-117.390	-111.487	457.325	103.043	64.168	308.613	-85.479	-142.012	721.613	117.419	125.582	404.499	105.010	-128.974	695.615	126.902	120.995	682.039	120.369	177.134	240.862	-218.583	-119.199	237.870	-214.006	-144.011	307.435	-221.872	-130.516
1619	26.96667	-57.602	167.248	-346.366	-28.584	73.632	-343.877	338.485	-112.074	-115.357	294.209	-131.622	-105.365	455.683	98.477	65.334	317.486	-99.094	-136.658	720.541	118.595	125.628	401.773	96.963	-126.961	694.298	128.011	121.485	681.102	120.769	177.281	258.375	-235.885	-112.641	255.962	-233.344	-138.564	323.536	-234.450	-122.610
1620	26.98333	-57.776	167.185	-346.379	-28.736	73.551	-343.886	348.155	-123.560	-110.515	305.132	-145.574	-99.620	454.150	93.839	66.582	326.054	-112.918	-131.395	719.376	119.750	125.600	399.024	88.828	-125.021	692.914	128.708	121.606	680.087	121.185	177.419	276.553	-252.308	-106.459	274.231	-250.200	-132.301	340.397	-246.372	-115.307
1621	27.00000	-57.889	167.123	-346.365	-28.830	73.514	-343.883	357.266	-134.401	-105.004	316.180	-159.237	-94.080	452.248	89.385	67.958	334.510	-124.666	-126.262	718.020	120.902	125.602	396.339	80.706	-123.096	691.469	129.443	121.749	678.953	121.501	177.606	295.496	-268.052	-100.581	293.016	-266.343	-126.633	357.765	-257.261	-108.616
1622	27.01667	-57.899	167.150	-346.364	-28.833	73.518	-343.908	366.417	-144.640	-100.369	327.309	-172.340	-88.806	450.701	84.192	69.116	342.723	-136.592	-121.299	716.743	122.002	125.801	393.802	72.456	-121.218	689.905	130.078	121.877	677.812	121.782	177.747	314.639	-282.606	-95.069	311.464	-280.961	-121.013	375.104	-267.150	-102.923
1623	27.03333	-57.928	167.156	-346.378	-28.832	73.548	-343.895	375.572	-154.326	-96.130	338.539	-184.426	-83.902	449.122	78.926	70.458	351.089	-147.741	-116.550	715.338	123.113	125.835	391.444	64.038	-119.109	688.328	130.637	121.990	676.622	122.041	177.908	333.140	-295.584	-90.378	328.884	-294.221	-116.052	391.943	-276.034	-98.424
1624	27.05000	-57.932	167.175	-346.364	-28.833	73.572	-343.895	384.773	-163.346	-92.350	349.691	-195.534	-79.566	447.669	73.644	71.816	359.535	-158.076	-112.301	713.927	124.211	125.792	389.594	55.194	-117.088	686.782	131.175	122.100	675.267	122.337	177.980	350.326	-306.910	-86.443	345.021	-305.773	-111.822	407.847	-283.989	-94.895
1625	27.06667	-57.842	167.190	-346.360	-28.756	73.591	-343.888	393.666	-171.796	-89.067	360.549	-205.888	-76.081	445.830	68.462	73.457	367.921	-167.773	-108.699	712.511	125.222	125.783	387.497	46.753	-114.870	685.225	131.746	122.185	674.055	122.572	178.067	366.388	-317.117	-83.344	360.284	-316.304	-108.339	423.008	-291.081	-92.010
1626	27.08333	-57.728	167.193	-346.383	-28.684	73.593	-343.880	402.252	-179.721	-86.335	371.122	-215.667	-73.465	444.262	63.403	75.086	376.149	-176.909	-105.749	711.082	126.204	125.694	385.599	38.539	-112.774	683.669	132.223	122.185	672.879	122.773	178.117	382.065	-326.434	-81.352	375.178	-326.061	-105.871	437.884	-297.250	-89.668
1627	27.10000	-57.655	167.217	-346.347	-28.626	73.606	-343.893	410.473	-187.052	-84.185	381.516	-224.826	-71.487	443.212	58.299	76.528	384.130	-185.484	-103.341	709.562	127.106	125.619	383.899	30.606	-110.791	682.008	132.610	122.212	671.667	122.950	178.134	397.687	-334.950	-80.004	389.580	-335.010	-103.610	453.360	-302.058	-87.589
1628	27.11667	-57.579	167.217	-346.377	-28.575	73.599	-343.882	418.510	-193.748	-82.657	391.590	-232.690	-69.674	442.437	53.157	77.797	391.806	-193.406	-101.431	708.050	128.014	125.569	382.475	22.921	-108.982	680.322	132.942	122.301	670.375	123.073	178.270	412.344	-341.674	-77.797	401.770	-341.051	-98.919	468.659	-305.844	-86.303
1629	27.13333	-57.522	167.242	-346.361	-28.549	73.641	-343.882	425.920	-199.849	-81.708	402.138	-240.923	-69.238	441.909	48.146	79.010	399.338	-200.553	-100.046	706.526	128.876	125.583	381.225	15.413	-107.201	678.698	133.276	122.438	669.152	123.096	178.368	426.421	-348.222	-76.498	414.661	-348.494	-97.297	483.342	-308.895	-86.498
1630	27.15000	-57.461	167.295	-346.349	-28.484	73.652	-343.863	433.367	-205.501	-81.879	411.693	-247.839	-69.123	440.665	43.248	80.409	406.321	-207.220	-99.250	705.024	129.609	125.524	380.356	8.080	-105.539	677.138	133.524	122.513	668.002	123.172	178.490	439.586	-354.099	-76.228	426.612	-355.179	-96.531	496.803	-311.452	-88.042
1631	27.16667	-57.434	167.306	-346.360	-28.462	73.678	-343.872	440.173	-210.857	-82.309	420.547	-254.420	-69.842	440.720	38.437	81.585	411.650	-212.932	-98.506	703.629	130.319	125.434	379.677	1.137	-104.021	675.482	133.770	122.557	666.940	123.278	178.554	451.797	-359.562	-77.555	437.638	-361.264	-97.035	509.458	-313.864	-90.389
1632	27.18333	-57.438	167.317	-346.365	-28.450	73.694	-343.862	446.265	-216.150	-83.214	428.716	-260.949	-71.596	440.709	34.002	82.494	417.453	-218.987	-98.892	702.258	130.924	125.289	379.319	-5.381	-102.696	674.034	133.913	122.516	665.890	123.301	178.537	461.666	-364.590	-78.834	447.197	-366.993	-98.835	520.566	-315.421	-94.181
1633	27.20000	-57.473	167.307	-346.352	-28.458	73.694	-343.875	451.266	-221.146	-84.125	435.948	-267.384	-74.063	440.858	29.771	83.294	422.881	-224.762	-99.732	700.909	131.490	125.174	379.163	-11.484	-101.617	672.644	134.069	122.528	664.870	123.310	178.558	472.052	-369.214	-83.761	455.012	-371.937	-101.969	530.929	-316.782	-98.917
1634	27.21667	-57.496	167.302	-346.368	-28.454	73.700	-343.872	456.598	-226.116	-85.892	443.183	-273.048	-77.380	441.129	25.769	84.019	427.864	-230.004	-100.897	699.671	131.995	125.034	379.309	-17.158	-100.722	671.352	134.097	122.472	664.106	123.301	178.441	481.241	-373.843	-89.032	462.241	-377.089	-105.766	540.049	-318.103	-104.528
1635	27.23333	-57.483	167.305	-346.334	-28.442	73.685	-343.850	461.562	-230.593	-88.075	449.466	-278.208	-80.657	441.477	22.051	84.709	432.508	-234.709	-102.446	698.509	132.432	124.875	379.674	-22.447	-100.036	670.108	134.120	122.410	663.265	123.276	178.376	488.699	-377.930	-94.385	468.001	-381.642	-109.352	547.672	-319.566	-110.584
1636	27.25000	-57.486	167.295	-346.360	-28.439	73.685	-343.859	466.075	-234.582	-90.578	455.167	-282.686	-84.015	441.990	18.658	85.363	436.716	-238.929	-104.250	697.186	132.881	124.621	380.331	-27.299	-99.542	668.989	134.136	122.295	662.437	123.304	178.325	495.045	-381.535	-99.482	472.923	-385.661	-113.041	554.094	-321.090	-116.750
1637	27.26667	-57.485	167.291	-346.359	-28.447	73.685	-343.870	470.093	-238.071	-93.124	460.164	-286.591	-87.367	442.580	15.532	85.858	440.551	-242.594	-106.231	696.171	133.290	124.435	381.292	-31.628	-99.210	667.908	134.174	122.231	661.658	123.307	178.261	500.643	-384.610	-104.474	477.572	-389.065	-116.942	559.528	-322.352	-122.714
1638	27.28333	-57.493	167.293	-346.363	-28.480	73.694	-343.873	473.612	-241.034	-95.804	464.501	-289.793	-90.536	443.311	12.626	86.237	443.857	-245.796	-108.419	695.155	133.645	124.286	382.431	-35.294	-99.090	666.886	134.105	122.072	660.943	123.267	178.155	505.982	-387.100	-109.003	482.158	-391.834	-120.812	564.198	-323.335	-127.692
1639	27.30000	-57.495	167.291	-346.367	-28.479	73.672	-343.868	476.422	-243.517	-98.419	467.885	-292.477	-93.528	444.047	9.995	86.495	446.685	-248.448	-110.784	694.269	133.930	124.111	383.742	-38.432	-99.244	666.123	133.971	121.930	660.272	123.242	178.084	510.130	-389.177	-112.778	486.198	-394.078	-124.559	567.996	-324.349	-131.646
1640	27.31667	-57.488	167.271	-346.368	-28.507	73.663	-343.885	478.880	-245.544	-100.994	470.610	-294.611	-96.359	444.850	7.739	86.708	449.040	-250.541	-113.263	693.394	134.286	124.002	385.193	-41.035	-99.579	665.361	134.178	121.973	659.680	123.204	178.009	513.151	-390.956	-116.112	488.954	-395.930	-127.809	570.903	-325.572	-134.920
