NO_OF_FRAMES	2237
NO_OF_CAMERAS	7
NO_OF_MARKERS	13
FREQUENCY	60
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-11-12, 11:33:37	5222.67107833
DATA_INCLUDED	3D
MARKER_NAMES	Box back	Box left	Middle	Index	Thumb	Hand top	Hand left	Hand right	Elbow	Shoulder	Back top	Back right	Back left
Frame	Time	Box back X	Box back Y	Box back Z	Box left X	Box left Y	Box left Z	Middle X	Middle Y	Middle Z	Index X	Index Y	Index Z	Thumb X	Thumb Y	Thumb Z	Hand top X	Hand top Y	Hand top Z	Hand left X	Hand left Y	Hand left Z	Hand right X	Hand right Y	Hand right Z	Elbow X	Elbow Y	Elbow Z	Shoulder X	Shoulder Y	Shoulder Z	Back top X	Back top Y	Back top Z	Back right X	Back right Y	Back right Z	Back left X	Back left Y	Back left Z	
1610	26.81667	522.129	-776.959	192.692	612.831	-741.121	189.025	470.586	-651.886	184.729	484.000	-662.233	210.874	626.388	-609.779	202.679	517.203	-569.179	256.466	542.591	-528.799	271.797	513.357	-518.415	263.274	514.932	-282.538	164.846	510.023	-45.030	209.382	673.230	168.880	172.139	673.440	176.732	115.594	701.343	178.780	114.992
1611	26.83333	522.032	-777.069	192.651	612.826	-741.092	189.008	471.690	-651.534	182.901	484.116	-660.530	212.398	627.226	-609.610	201.577	517.980	-569.404	256.431	543.458	-529.131	271.343	514.104	-518.651	262.708	515.473	-282.709	164.383	510.473	-45.215	209.164	673.608	168.721	172.136	673.878	176.570	115.615	701.738	178.582	114.986
1612	26.85000	522.089	-777.007	192.675	612.830	-741.100	188.996	472.584	-650.792	181.901	484.721	-660.721	212.350	628.037	-609.398	200.454	518.613	-569.616	255.438	544.080	-529.246	270.607	514.795	-518.859	262.208	515.858	-282.884	163.872	510.915	-45.380	208.983	674.019	168.556	172.159	674.284	176.380	115.596	702.174	178.377	115.006
1613	26.86667	522.158	-776.889	192.730	612.825	-741.124	188.968	473.290	-650.329	180.628	485.044	-660.983	212.229	628.341	-609.408	199.236	519.220	-569.846	254.986	544.703	-529.446	270.085	515.399	-519.029	261.800	516.171	-283.073	163.412	511.284	-45.569	208.760	674.419	168.375	172.142	674.696	176.211	115.630	702.600	178.208	115.012
1614	26.88333	522.144	-776.946	192.718	612.826	-741.117	188.960	474.123	-649.518	179.397	485.193	-661.128	211.878	628.056	-609.837	197.871	519.456	-569.944	254.815	545.055	-529.560	269.670	515.784	-519.132	261.346	516.378	-283.227	163.057	511.630	-45.748	208.507	674.854	168.177	172.140	675.125	176.039	115.639	703.051	178.024	114.994
1615	26.90000	522.115	-777.019	192.667	612.822	-741.075	188.943	475.195	-648.657	178.122	485.267	-661.316	211.598	627.395	-610.398	196.778	519.516	-570.019	254.713	545.150	-529.597	269.342	515.860	-519.192	260.990	516.514	-283.354	162.609	512.002	-45.871	208.241	675.377	168.025	172.164	675.669	175.873	115.612	703.557	177.794	114.978
1616	26.91667	522.218	-776.853	192.751	612.814	-741.116	188.892	476.598	-647.251	176.706	485.434	-661.563	211.376	626.578	-610.981	195.970	519.466	-570.093	254.596	545.090	-529.558	269.041	515.808	-519.199	260.503	516.424	-283.450	162.081	512.329	-45.917	208.093	675.977	167.901	172.133	676.286	175.710	115.577	704.123	177.583	114.921
1617	26.93333	522.174	-777.304	192.579	612.944	-741.096	188.842	477.896	-645.663	175.596	485.377	-661.787	211.110	625.578	-611.900	195.542	519.295	-570.044	254.478	544.956	-529.397	268.467	515.723	-519.084	259.705	516.293	-283.418	161.456	512.577	-45.865	207.909	676.631	167.747	172.038	676.901	175.561	115.492	704.824	177.394	114.825
1618	26.95000	522.431	-777.728	192.668	613.171	-740.937	188.795	479.095	-643.951	174.863	485.182	-661.961	210.962	624.324	-613.010	195.206	519.046	-569.861	254.316	544.780	-529.054	267.749	515.561	-518.877	258.823	516.144	-283.321	160.625	512.792	-45.707	207.678	677.309	167.672	171.963	677.672	175.399	115.403	705.564	177.162	114.734
1619	26.96667	522.984	-778.110	192.935	613.648	-740.600	188.663	480.090	-642.074	174.289	485.091	-662.140	211.015	622.770	-613.987	194.624	518.803	-569.553	254.247	544.702	-528.675	266.911	515.392	-518.462	257.730	515.858	-283.070	159.551	513.048	-45.403	207.256	678.118	167.557	171.868	678.463	175.271	115.299	706.338	176.957	114.619
1620	26.98333	524.575	-776.647	193.800	614.115	-740.086	188.564	480.244	-641.178	174.430	484.814	-662.071	210.956	621.431	-614.640	194.167	518.459	-569.045	253.660	544.432	-527.886	265.614	515.243	-517.916	256.424	515.251	-282.740	158.189	513.269	-45.052	206.832	678.974	167.479	171.745	679.348	175.127	115.158	707.279	176.727	114.494
1621	27.00000	524.794	-776.575	193.778	614.128	-739.569	188.542	nan	nan	nan	484.568	-661.753	210.873	620.506	-614.834	193.587	518.292	-568.476	253.021	544.649	-526.912	264.229	515.041	-517.343	255.237	514.360	-282.365	156.545	513.389	-44.629	206.278	679.909	167.403	171.619	680.303	175.024	115.043	708.217	176.516	114.348
1622	27.01667	524.960	-776.349	193.797	614.141	-739.025	188.539	nan	nan	nan	484.456	-661.360	210.775	619.744	-614.739	193.159	518.272	-567.790	252.621	544.634	-526.057	263.254	514.950	-516.660	254.209	513.112	-282.002	154.649	513.437	-44.102	205.452	680.913	167.335	171.489	681.374	174.924	114.891	709.299	176.314	114.227
1623	27.03333	525.662	-775.877	193.918	614.524	-738.059	188.483	nan	nan	nan	484.572	-661.058	210.720	618.972	-614.248	192.647	518.139	-566.954	252.333	544.427	-524.936	262.121	514.265	-515.805	253.105	511.510	-281.617	152.502	513.356	-43.553	204.583	682.006	167.244	171.341	682.530	174.800	114.747	710.491	176.069	114.081
1624	27.05000	526.901	-775.493	193.849	615.329	-736.859	188.461	nan	nan	nan	485.068	-662.746	208.959	618.079	-613.689	192.608	517.666	-565.906	252.018	543.868	-523.640	261.030	513.701	-514.719	251.982	509.472	-281.164	150.062	513.154	-42.931	203.556	683.215	167.180	171.269	683.764	174.668	114.603	711.732	175.801	113.986
1625	27.06667	528.272	-774.920	193.423	616.152	-735.426	188.544	nan	nan	nan	485.018	-661.816	208.574	617.202	-612.871	193.064	516.955	-564.636	251.767	542.944	-522.139	259.922	513.005	-513.542	250.747	507.100	-280.673	147.246	512.819	-42.226	202.541	684.470	167.026	171.155	685.087	174.539	114.524	713.055	175.549	113.939
1626	27.08333	529.392	-773.888	192.717	616.805	-733.811	188.694	nan	nan	nan	485.102	-660.828	207.824	616.272	-611.772	193.733	516.119	-563.051	251.490	541.817	-520.295	258.881	511.951	-512.001	249.562	504.290	-280.065	144.130	512.358	-41.417	201.377	685.762	166.882	171.091	686.443	174.355	114.431	714.479	175.245	113.858
1627	27.10000	530.670	-772.450	192.975	617.608	-731.581	189.066	nan	nan	nan	485.094	-657.768	209.445	615.316	-610.147	194.302	515.120	-561.119	251.362	540.568	-518.076	257.935	510.578	-510.167	248.303	500.948	-279.425	140.582	511.777	-40.538	200.061	687.128	166.714	171.056	687.936	174.170	114.380	715.968	174.900	113.868
1628	27.11667	531.762	-770.768	193.255	618.067	-729.141	190.026	nan	nan	nan	485.135	-656.365	209.623	614.528	-608.086	195.187	514.132	-558.845	251.215	539.273	-515.489	257.050	509.253	-507.974	247.299	497.188	-278.642	136.735	511.072	-39.497	198.674	688.601	166.518	171.029	689.491	173.936	114.334	717.565	174.515	113.884
1629	27.13333	532.329	-768.828	193.465	618.368	-726.383	191.380	nan	nan	nan	485.159	-654.419	209.717	613.566	-605.743	196.556	513.257	-555.545	251.421	537.715	-512.493	256.072	507.284	-505.418	246.087	492.973	-277.611	132.819	510.156	-38.363	197.071	690.132	166.274	171.040	691.047	173.553	114.226	719.229	174.178	113.965
1630	27.15000	533.322	-766.201	194.380	618.785	-723.076	193.020	nan	nan	nan	485.099	-652.137	210.295	612.636	-602.724	197.968	511.880	-552.421	251.372	535.983	-509.117	255.190	505.440	-502.469	245.026	488.458	-276.406	128.699	509.113	-37.056	195.397	691.769	165.992	171.055	692.885	173.385	114.315	720.986	173.620	113.953
1631	27.16667	534.607	-763.236	196.193	619.513	-719.023	195.010	nan	nan	nan	485.008	-649.273	211.160	611.760	-598.978	199.140	510.275	-548.909	251.269	533.893	-505.127	254.371	503.406	-499.012	244.002	482.368	-274.437	124.605	507.984	-35.708	193.655	693.441	165.675	171.036	694.677	173.016	114.275	722.837	173.073	114.039
1632	27.18333	536.074	-759.752	199.331	620.244	-714.310	197.802	nan	nan	nan	484.798	-645.852	212.567	610.722	-594.518	200.463	508.712	-544.713	251.243	531.643	-500.441	253.524	501.049	-494.973	242.861	477.438	-272.753	119.476	506.704	-34.190	191.805	695.146	165.308	171.069	696.535	172.638	114.247	724.708	172.463	114.148
1633	27.20000	536.667	-756.088	203.377	620.649	-709.106	201.691	nan	nan	nan	484.442	-641.983	214.434	609.595	-589.505	202.097	506.844	-539.725	251.215	529.252	-495.179	252.592	498.653	-490.294	241.645	472.343	-270.635	113.877	505.284	-32.525	189.727	696.887	164.911	171.132	698.456	172.229	114.269	726.614	171.847	114.231
1634	27.21667	537.134	-751.493	208.385	620.607	-703.273	206.431	nan	nan	nan	483.845	-637.363	216.354	608.262	-583.815	203.643	504.903	-534.107	251.097	526.757	-489.275	251.485	496.115	-485.012	240.295	467.089	-268.189	108.126	503.796	-30.648	187.419	698.651	164.457	171.181	700.386	171.779	114.298	728.572	171.135	114.351
1635	27.23333	537.413	-745.751	213.672	620.399	-696.428	211.375	nan	nan	nan	483.060	-631.857	218.517	606.729	-577.351	205.006	502.764	-527.776	250.896	524.101	-482.680	250.267	493.406	-478.976	238.971	461.676	-265.329	102.133	502.274	-28.593	184.949	700.457	164.002	171.201	702.389	171.276	114.349	730.572	170.355	114.448
1636	27.25000	537.767	-738.975	218.839	620.149	-688.606	215.763	nan	nan	nan	482.086	-625.627	220.647	605.044	-569.990	206.133	500.257	-520.528	250.495	521.222	-475.228	248.874	490.479	-472.154	237.533	456.227	-262.004	95.743	500.636	-26.322	182.409	702.313	163.482	171.222	704.442	170.790	114.358	732.621	169.524	114.561
1637	27.26667	538.023	-731.258	223.509	619.755	-679.819	219.502	nan	nan	nan	480.861	-618.482	222.664	603.032	-561.891	206.994	497.695	-512.539	249.990	518.078	-467.033	247.318	487.329	-464.493	235.834	450.965	-258.214	88.892	498.953	-23.845	179.670	704.158	162.896	171.264	706.502	170.223	114.357	734.691	168.626	114.684
1638	27.28333	537.889	-722.587	227.698	619.038	-670.288	222.774	nan	nan	nan	479.319	-610.575	224.496	601.155	-552.641	208.117	494.792	-503.773	249.182	514.261	-458.283	245.548	483.914	-456.344	233.861	445.721	-253.871	81.571	497.247	-21.096	176.692	706.068	162.322	171.309	708.652	169.597	114.437	736.794	167.647	114.790
1639	27.30000	537.537	-713.159	231.951	618.741	-656.563	227.114	nan	nan	nan	477.466	-601.838	226.025	598.745	-543.063	208.772	491.576	-494.253	248.083	510.658	-448.759	243.305	480.299	-447.078	231.594	440.880	-249.113	73.924	495.667	-18.100	173.513	708.003	161.664	171.378	710.872	168.981	114.522	738.968	166.631	114.935
1640	27.31667	536.191	-702.903	236.178	616.684	-647.943	229.749	nan	nan	nan	475.140	-592.175	227.341	595.880	-532.853	209.275	488.035	-483.949	246.556	506.757	-438.366	240.772	476.461	-437.593	228.614	436.238	-243.920	65.677	494.124	-14.912	170.221	710.049	160.956	171.434	713.177	168.328	114.597	741.240	165.511	115.072
1641	27.33333	535.511	-686.312	241.530	614.052	-636.334	233.440	nan	nan	nan	472.242	-581.693	228.258	592.629	-522.035	209.533	484.216	-472.903	244.570	502.654	-427.398	237.700	472.476	-427.159	225.344	431.830	-238.081	57.077	492.659	-11.500	166.766	712.109	160.209	171.457	715.539	167.540	114.646	743.558	164.347	115.228
1642	27.35000	531.396	-678.022	244.148	610.669	-624.174	236.651	nan	nan	nan	469.079	-570.389	228.988	588.985	-510.868	209.041	480.363	-461.160	242.289	498.590	-415.770	234.161	468.465	-416.033	221.704	427.745	-231.645	48.095	491.334	-7.792	162.955	714.254	159.426	171.559	717.913	166.733	114.708	745.882	163.051	115.367
1643	27.36667	527.462	-665.858	247.425	606.858	-611.732	238.715	nan	nan	nan	464.939	-558.337	229.330	585.138	-499.353	207.734	476.524	-448.753	239.567	494.715	-403.651	230.087	464.596	-404.282	217.632	425.072	-225.098	38.394	490.145	-3.808	158.982	716.405	158.572	171.592	720.407	165.835	114.781	748.295	161.687	115.531
1644	27.38333	522.997	-652.836	250.160	602.666	-599.120	239.560	457.947	-542.437	198.440	460.935	-545.213	229.428	580.976	-487.679	205.609	472.609	-435.862	236.270	490.928	-391.101	225.488	460.707	-392.013	213.144	420.194	-217.011	29.715	489.101	0.458	154.896	718.693	157.678	171.690	722.969	164.950	114.902	750.797	160.280	115.713
1645	27.40000	517.506	-639.414	251.813	597.599	-586.463	239.706	453.259	-530.153	197.412	456.147	-531.986	228.487	576.475	-475.814	202.918	468.442	-422.571	232.384	487.004	-378.275	220.360	456.770	-379.329	208.140	416.926	-208.839	20.509	488.209	4.958	150.988	721.011	156.695	171.813	725.626	163.892	115.016	753.353	158.741	115.932
1646	27.41667	511.111	-625.869	252.239	591.747	-573.573	239.253	448.146	-517.365	195.421	450.894	-518.343	226.502	571.687	-463.793	199.852	464.068	-408.959	227.853	482.924	-365.133	214.735	452.694	-366.248	202.543	414.197	-200.032	11.047	487.432	9.754	147.105	723.464	155.650	171.967	728.405	162.763	115.100	755.985	157.052	116.138
1647	27.43333	504.566	-611.975	251.716	585.685	-560.604	237.926	442.770	-504.327	192.598	443.432	-503.159	224.831	566.662	-451.604	196.186	459.470	-395.241	222.637	478.701	-351.846	208.614	448.457	-353.034	196.426	411.740	-190.516	1.273	486.889	14.805	143.243	725.950	154.510	172.052	731.213	161.502	115.243	758.671	155.232	116.344
1648	27.45000	498.015	-598.037	250.434	580.716	-546.245	236.865	437.267	-491.158	189.141	437.758	-489.332	221.367	561.653	-439.311	192.054	454.581	-381.493	216.941	474.233	-338.598	202.035	444.012	-339.765	189.724	409.762	-180.508	-8.498	486.550	20.107	139.328	728.478	153.301	172.179	734.073	160.162	115.316	761.393	153.289	116.525
1649	27.46667	491.076	-583.885	248.452	574.313	-533.122	234.340	431.484	-477.865	184.820	431.775	-475.405	217.029	555.839	-426.845	187.461	449.370	-367.781	210.529	468.954	-324.124	195.742	438.979	-325.115	183.340	408.254	-169.956	-18.344	486.420	25.580	135.586	731.062	152.012	172.274	737.022	158.753	115.423	764.186	151.231	116.724
1650	27.48333	483.256	-569.872	245.500	567.103	-519.951	231.671	425.908	-465.140	180.015	427.052	-462.011	210.375	550.043	-414.417	182.587	443.873	-354.138	203.441	464.323	-311.648	187.783	434.543	-313.187	174.635	408.545	-159.266	-29.046	486.421	31.305	131.881	733.667	150.598	172.357	739.998	157.229	115.542	766.976	149.064	116.920
1651	27.50000	475.118	-554.827	241.656	559.151	-507.012	228.352	419.590	-451.610	173.551	420.251	-448.019	204.042	544.113	-402.017	177.429	438.217	-340.494	195.800	459.322	-298.542	179.864	429.703	-299.904	166.308	406.588	-147.019	-38.165	486.674	37.249	128.191	736.223	149.016	172.444	742.930	155.539	115.669	769.693	146.789	117.190
1652	27.51667	465.611	-541.539	236.338	550.954	-494.269	224.075	413.190	-438.006	166.560	413.256	-433.889	197.157	538.010	-389.744	171.576	432.508	-325.873	188.263	454.506	-285.282	171.576	424.951	-286.034	157.894	406.329	-134.693	-47.985	487.247	43.413	124.533	738.763	147.241	172.498	745.830	153.742	115.838	772.389	144.349	117.408
1653	27.53333	456.582	-527.625	230.752	542.827	-481.661	218.922	406.501	-424.214	159.178	406.170	-419.595	189.971	531.732	-377.611	165.172	427.032	-312.688	179.541	449.784	-272.067	163.026	420.476	-272.646	148.857	406.509	-121.830	-57.663	488.057	49.705	120.916	741.351	145.476	172.628	748.760	151.839	115.996	775.086	141.793	117.665
1654	27.55000	446.943	-513.752	224.709	534.753	-469.507	213.230	399.430	-410.321	151.505	398.668	-405.227	182.478	525.177	-365.726	158.401	421.395	-298.972	170.852	445.044	-258.882	154.225	416.102	-259.261	139.445	407.235	-108.512	-67.145	489.088	56.181	117.418	743.911	143.600	172.762	751.698	149.843	116.205	777.724	139.174	117.720
1655	27.56667	436.208	-499.892	218.172	524.204	-457.481	207.191	391.777	-396.236	143.334	390.704	-390.744	174.446	518.187	-354.156	151.352	415.700	-285.250	161.963	440.391	-245.588	145.271	411.428	-245.293	130.454	408.429	-94.900	-76.281	490.327	62.808	114.122	746.433	141.599	172.878	754.601	147.646	116.308	780.285	136.341	117.958
1656	27.58333	424.456	-486.029	211.180	513.577	-445.665	200.988	383.611	-381.952	134.802	382.323	-376.216	165.947	510.832	-342.907	143.982	410.278	-271.787	152.793	435.890	-232.639	136.236	407.080	-231.714	121.039	410.135	-80.824	-85.215	491.880	69.515	110.988	748.926	139.544	173.003	757.411	145.395	116.284	782.821	133.308	118.336
1657	27.60000	412.335	-472.113	203.804	502.536	-434.120	194.236	375.309	-367.585	126.161	373.823	-361.511	157.369	503.290	-331.858	136.210	404.375	-257.718	143.698	431.453	-219.769	127.076	402.814	-218.179	111.562	412.378	-66.551	-93.819	493.627	76.336	108.043	751.361	137.317	173.082	760.170	142.950	116.400	785.265	130.226	118.551
1658	27.61667	400.530	-458.094	196.196	491.773	-422.773	186.814	366.862	-353.194	117.504	365.257	-346.781	148.775	495.573	-320.974	128.135	398.708	-244.097	134.452	426.989	-207.058	117.820	398.590	-204.779	102.009	415.072	-52.028	-102.000	495.635	83.234	105.269	753.795	135.068	173.201	762.865	140.366	116.742	787.649	127.070	118.789
1659	27.63333	388.310	-444.072	188.275	480.813	-411.635	179.132	358.210	-338.764	108.490	356.495	-332.081	139.853	487.686	-310.284	120.026	392.966	-230.632	125.101	422.545	-194.524	108.610	394.372	-191.493	92.513	418.155	-37.389	-109.744	497.936	90.142	102.670	756.183	132.670	173.349	765.571	137.742	116.893	789.954	123.731	119.016
1660	27.65000	375.185	-430.019	179.797	468.830	-400.517	171.492	349.371	-324.224	99.070	347.442	-317.258	130.578	479.574	-298.790	112.568	387.167	-217.192	115.652	418.079	-182.171	99.438	390.268	-178.275	82.928	421.685	-22.830	-116.875	500.495	97.065	100.306	758.547	130.167	173.409	768.345	135.013	117.050	792.313	120.373	119.295
1661	27.66667	361.515	-415.632	170.996	456.100	-389.351	163.644	340.351	-309.479	89.485	338.279	-302.303	121.059	470.847	-288.985	103.950	381.425	-203.789	106.175	413.718	-169.910	90.211	386.273	-165.114	73.386	425.658	-8.232	-123.681	503.302	103.959	98.095	761.020	127.714	173.570	770.943	132.145	117.164	794.520	116.825	119.433
1662	27.68333	347.638	-401.039	162.112	443.133	-378.295	155.307	331.089	-294.517	80.077	329.109	-287.112	111.710	461.829	-278.986	95.131	375.826	-190.428	96.809	409.551	-157.824	81.084	382.420	-152.043	63.985	430.155	6.174	-130.050	506.274	110.864	96.087	763.637	124.928	173.638	773.410	129.092	117.282	796.522	113.150	119.587
1663	27.70000	333.275	-386.200	153.084	430.127	-367.439	146.423	320.749	-278.310	71.799	319.608	-271.504	102.809	453.032	-269.094	86.244	370.311	-177.125	87.642	405.406	-145.997	72.077	378.643	-139.085	54.834	434.925	20.365	-135.771	509.573	117.692	94.286	765.868	122.084	173.745	775.716	125.945	117.352	798.382	109.365	119.744
1664	27.71667	320.081	-371.403	144.092	417.086	-356.491	137.221	310.910	-262.606	63.040	310.391	-256.178	93.604	443.793	-259.103	77.183	364.752	-163.894	78.571	401.219	-134.240	63.210	374.820	-126.230	45.832	440.129	34.138	-140.951	513.142	124.194	92.748	767.810	119.143	173.824	778.034	122.726	117.522	800.266	105.579	120.003
1665	27.73333	306.101	-356.398	134.368	403.644	-345.375	127.802	301.345	-246.976	53.581	301.054	-240.533	84.023	434.434	-249.266	68.328	359.113	-150.664	69.403	396.933	-122.520	54.474	371.080	-113.423	36.824	445.737	47.561	-145.669	516.642	131.145	91.620	769.763	116.227	173.937	780.290	119.438	117.673	802.039	101.718	120.183
1666	27.75000	291.099	-340.402	123.921	388.425	-333.673	117.974	291.891	-230.990	43.925	291.740	-224.742	74.173	424.438	-238.759	59.195	353.509	-137.386	60.235	392.662	-110.908	45.791	367.440	-100.683	27.846	451.583	60.638	-149.898	520.670	136.926	90.457	771.558	113.202	174.084	782.423	116.056	117.858	803.694	97.759	120.365
1667	27.76667	276.145	-324.477	113.635	374.479	-322.294	108.595	282.411	-214.991	34.163	282.452	-208.881	64.354	414.412	-228.639	50.145	347.944	-124.254	51.088	388.456	-99.459	36.914	363.828	-88.230	18.789	457.647	73.035	-153.694	525.182	142.569	89.364	774.135	110.555	174.801	784.343	112.588	118.065	805.116	93.712	120.617
1668	27.78333	261.569	-308.392	103.471	360.147	-310.771	98.796	273.043	-198.997	24.474	273.210	-193.054	54.557	404.124	-218.561	40.975	342.255	-111.371	41.921	383.974	-88.411	28.225	360.102	-75.931	9.901	463.797	84.798	-156.852	529.301	147.776	88.483	775.534	107.273	175.047	786.101	109.075	118.349	806.412	89.681	120.957
1669	27.80000	246.715	-291.040	93.894	345.132	-298.618	88.863	263.735	-183.135	14.547	264.010	-177.143	44.646	393.700	-208.523	31.671	336.512	-98.651	32.769	379.374	-77.584	19.626	356.284	-63.954	1.083	469.939	95.789	-159.552	533.779	152.747	87.904	776.984	103.952	175.306	787.852	105.519	118.625	807.667	85.634	121.271
1670	27.81667	231.703	-274.595	82.929	329.533	-285.487	79.367	254.607	-166.972	4.596	255.193	-161.124	34.374	383.070	-198.387	22.366	330.969	-86.075	23.728	374.928	-66.959	11.216	352.724	-52.164	-7.535	476.068	106.109	-161.835	538.304	157.331	87.424	778.416	100.548	175.501	789.509	101.834	118.880	808.787	81.410	121.524
1671	27.83333	217.036	-257.432	71.831	314.162	-273.173	68.730	245.808	-150.448	-5.623	246.517	-144.686	24.516	372.437	-188.096	12.801	325.733	-73.496	14.951	370.683	-56.370	3.043	349.334	-41.028	-15.886	482.172	115.640	-163.898	542.596	161.293	86.959	779.720	97.063	175.656	791.013	98.035	119.089	809.826	77.205	121.871
1672	27.85000	202.538	-239.342	61.256	299.402	-260.582	57.661	237.424	-133.830	-15.317	238.394	-128.244	14.975	361.990	-177.610	3.170	320.651	-61.051	6.256	366.445	-46.926	-5.719	346.223	-28.957	-23.852	488.071	124.889	-166.044	546.694	164.900	86.537	780.849	93.517	175.871	792.346	94.298	119.364	810.617	72.983	122.164
1673	27.86667	190.210	-223.159	50.664	285.421	-247.919	46.647	229.332	-117.441	-24.565	230.650	-111.889	6.097	351.721	-167.021	-6.521	315.852	-48.630	-1.986	362.493	-35.868	-13.149	343.030	-17.610	-31.929	493.889	132.958	-167.696	550.564	168.211	86.203	781.674	89.899	176.034	793.456	90.577	119.667	811.190	68.816	122.375
1674	27.88333	177.517	-205.625	40.645	271.436	-234.941	36.058	221.449	-101.183	-33.843	223.079	-95.700	-2.867	341.315	-156.572	-16.232	310.961	-36.648	-10.571	358.190	-26.014	-21.381	339.708	-6.726	-40.121	499.311	140.222	-169.064	554.505	171.314	85.952	782.540	86.358	176.227	794.421	86.840	119.889	811.670	64.691	122.618
1675	27.90000	164.575	-187.409	30.553	257.017	-221.180	25.867	213.809	-85.275	-43.631	215.568	-79.861	-12.319	330.789	-146.249	-26.190	305.949	-25.214	-19.334	353.674	-16.608	-29.578	336.318	3.683	-48.309	504.229	146.687	-170.165	558.570	174.064	85.735	783.406	82.836	176.355	795.387	83.087	120.065	812.089	60.534	122.815
1676	27.91667	151.661	-169.125	19.565	242.405	-207.117	15.299	206.446	-69.543	-54.034	208.181	-64.285	-22.263	320.136	-135.949	-36.460	300.783	-14.149	-28.116	349.001	-7.604	-37.714	332.822	13.792	-56.281	508.613	152.276	-171.263	562.294	176.417	85.439	784.148	79.331	176.446	796.255	79.303	120.181	812.458	56.407	122.985
1677	27.93333	139.223	-151.552	7.503	228.150	-193.541	3.689	199.992	-54.365	-65.109	201.197	-49.192	-32.574	309.565	-125.501	-46.489	295.615	-3.073	-36.850	344.219	1.406	-45.758	329.236	23.718	-64.273	512.582	158.329	-172.493	565.670	178.389	85.096	784.755	75.893	176.492	796.918	75.571	120.279	812.716	52.382	123.143
1678	27.95000	127.498	-134.512	-4.774	214.560	-180.511	-8.598	192.599	-38.697	-74.782	194.226	-33.875	-42.260	299.256	-114.845	-56.320	290.471	7.954	-45.610	339.304	10.337	-53.852	325.570	33.385	-72.422	516.147	162.398	-173.401	568.758	179.325	84.220	785.131	72.541	176.516	797.431	71.976	120.343	812.825	48.557	123.337
1679	27.96667	116.263	-117.360	-16.742	201.269	-167.150	-20.517	186.024	-23.778	-85.155	187.548	-18.941	-52.274	289.055	-104.358	-66.340	285.144	18.560	-54.800	334.346	18.947	-62.096	321.591	42.144	-81.364	519.366	165.655	-174.296	571.314	180.628	83.884	785.265	69.350	176.567	798.227	68.845	120.656	813.002	45.187	123.694
1680	27.98333	105.133	-100.461	-28.957	187.960	-153.151	-31.894	180.207	-9.179	-96.225	181.139	-4.388	-62.704	278.840	-94.059	-76.666	279.920	28.681	-64.096	329.217	27.055	-70.696	317.693	51.816	-89.178	522.033	168.359	-174.906	573.657	181.683	83.519	785.334	66.258	176.542	798.584	65.690	120.835	812.633	41.589	123.668
1681	28.00000	94.184	-81.722	-39.952	174.580	-138.931	-43.305	173.839	5.415	-107.097	174.753	9.879	-73.474	268.169	-84.282	-86.721	274.559	38.582	-73.803	323.817	34.904	-79.615	313.623	60.211	-98.117	524.093	170.379	-175.363	575.513	182.917	83.489	785.294	63.297	176.519	798.725	62.588	120.886	812.161	38.104	123.571
1682	28.01667	83.657	-64.059	-52.088	161.524	-124.760	-55.087	167.293	20.699	-117.667	168.356	23.809	-84.625	258.065	-73.641	-97.819	268.836	48.518	-83.426	317.780	44.139	-87.947	309.286	68.486	-107.098	525.382	171.646	-176.094	577.304	183.268	82.822	785.003	60.329	176.488	798.730	59.591	120.869	811.529	34.772	123.513
1683	28.03333	73.446	-46.826	-64.856	148.726	-110.762	-67.559	161.301	34.987	-129.044	162.126	37.467	-95.756	247.917	-63.479	-108.875	263.214	57.990	-93.124	312.213	50.554	-97.235	304.842	76.552	-115.867	526.033	172.356	-176.940	578.510	183.288	81.971	784.629	57.618	176.368	798.465	56.701	120.851	810.797	31.598	123.430
1684	28.05000	63.600	-30.189	-78.281	136.194	-97.393	-80.934	155.569	48.703	-140.208	156.059	50.768	-106.828	237.889	-53.345	-120.019	257.598	67.254	-102.706	306.331	57.969	-105.917	300.418	84.421	-124.387	526.052	172.767	-177.688	579.169	183.135	81.076	783.944	55.073	176.292	797.962	54.025	120.822	809.856	28.683	123.369
1685	28.06667	54.019	-13.928	-91.789	123.190	-84.063	-94.768	150.012	61.867	-151.549	150.141	63.742	-118.058	228.027	-43.248	-130.727	251.821	76.351	-112.341	300.265	65.235	-114.561	295.731	91.940	-133.076	525.384	172.965	-178.214	579.502	182.908	80.271	783.164	52.712	176.236	797.281	51.557	120.788	808.830	26.018	123.360
1686	28.08333	44.898	2.185	-105.110	111.823	-70.140	-107.042	144.554	74.439	-162.933	144.331	76.231	-129.313	218.333	-33.390	-141.283	245.979	85.113	-122.027	294.055	72.293	-123.165	290.828	99.107	-141.828	523.940	172.914	-178.479	579.438	182.560	79.675	782.266	50.530	176.155	796.435	49.167	120.711	807.692	23.478	123.318
1687	28.10000	36.260	17.921	-118.074	100.573	-56.779	-119.304	139.221	86.560	-174.383	138.578	88.213	-140.707	208.745	-23.775	-151.983	240.021	93.445	-131.807	287.603	78.950	-131.909	285.727	105.903	-150.599	521.746	172.662	-178.506	579.013	182.048	79.176	781.311	48.433	176.020	795.517	46.923	120.618	806.406	21.049	123.224
