NO_OF_FRAMES	2923
NO_OF_CAMERAS	7
NO_OF_MARKERS	13
FREQUENCY	60
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-11-12, 11:46:05	5971.01332311
DATA_INCLUDED	3D
MARKER_NAMES	Back top	Back right	Back left	Shoulder	Elbow	Hand top	Hand right	Hand left	Thumb	Index	Middle	Box back	Box left
Frame	Time	Back top X	Back top Y	Back top Z	Back right X	Back right Y	Back right Z	Back left X	Back left Y	Back left Z	Shoulder X	Shoulder Y	Shoulder Z	Elbow X	Elbow Y	Elbow Z	Hand top X	Hand top Y	Hand top Z	Hand right X	Hand right Y	Hand right Z	Hand left X	Hand left Y	Hand left Z	Thumb X	Thumb Y	Thumb Z	Index X	Index Y	Index Z	Middle X	Middle Y	Middle Z	Box back X	Box back Y	Box back Z	Box left X	Box left Y	Box left Z	
1374	22.88333	596.121	282.203	266.816	590.819	302.676	213.017	616.921	294.135	206.174	381.492	188.321	110.720	385.430	253.353	-90.388	314.260	151.312	-444.787	327.587	173.917	-400.200	331.562	142.048	-399.518	390.436	86.956	-490.232	338.395	131.539	-547.715	339.692	159.416	-556.939	407.317	-777.637	193.816	497.566	-743.684	190.277
1375	22.90000	595.914	282.291	266.777	590.565	302.645	212.960	616.657	294.102	206.102	381.358	187.960	110.665	384.696	253.314	-90.622	311.903	142.352	-442.624	325.262	164.837	-396.922	329.467	134.215	-397.108	388.898	78.506	-487.425	334.891	120.905	-545.048	335.450	148.724	-554.832	407.320	-777.651	193.803	497.561	-743.702	190.261
1376	22.91667	595.708	282.357	266.766	590.283	302.579	212.875	616.384	294.077	206.017	381.239	187.677	110.565	384.111	253.428	-90.887	308.999	132.386	-439.641	322.365	156.006	-394.574	327.045	125.501	-394.029	387.093	68.872	-483.653	330.980	109.129	-541.767	330.720	136.864	-552.083	407.277	-777.704	193.763	497.575	-743.672	190.272
1377	22.93333	595.512	282.451	266.707	590.011	302.516	212.754	616.139	294.036	205.938	381.137	187.522	110.470	383.623	253.668	-91.136	305.824	121.622	-435.854	319.267	146.476	-391.659	324.324	116.064	-390.306	384.562	58.096	-479.147	326.581	96.036	-537.473	325.562	123.651	-548.569	407.301	-777.688	193.795	497.552	-743.686	190.254
1378	22.95000	595.368	282.569	266.682	589.808	302.476	212.675	615.922	293.991	205.836	381.062	187.403	110.396	383.206	253.807	-91.450	302.176	110.010	-431.318	315.352	137.618	-390.737	321.809	105.751	-384.809	381.270	46.033	-473.577	321.860	81.813	-532.297	320.044	109.130	-544.150	407.305	-777.648	193.815	497.539	-743.719	190.255
1379	22.96667	595.248	282.709	266.619	589.666	302.485	212.556	615.775	294.002	205.728	380.976	187.243	110.364	382.512	253.750	-91.733	298.165	97.530	-425.635	311.761	126.638	-386.242	318.641	94.955	-379.408	377.019	32.429	-466.576	316.487	66.448	-525.916	314.217	93.275	-538.570	407.221	-777.788	193.749	497.555	-743.692	190.264
1380	22.98333	595.198	282.871	266.525	589.588	302.507	212.405	615.706	294.037	205.600	380.859	187.013	110.385	381.578	253.478	-91.915	293.820	84.222	-418.766	308.056	114.882	-380.833	315.415	83.512	-373.105	372.068	18.012	-458.762	310.164	49.591	-518.149	307.657	75.904	-531.711	407.361	-777.614	193.810	497.548	-743.703	190.253
1381	23.00000	595.247	283.061	266.417	589.599	302.556	212.237	615.727	294.091	205.472	380.723	186.744	110.500	380.431	252.855	-91.988	289.293	69.949	-410.784	304.035	102.260	-374.414	312.016	71.241	-365.723	365.883	2.807	-449.148	303.456	31.526	-508.860	300.596	57.403	-523.457	407.325	-777.626	193.807	497.558	-743.688	190.256
1382	23.01667	595.331	283.248	266.354	589.648	302.650	212.166	615.777	294.183	205.367	380.528	186.367	110.748	379.208	251.868	-92.172	284.708	54.833	-401.667	299.778	88.796	-367.051	308.471	58.299	-357.383	361.633	-12.581	-439.434	296.942	12.642	-498.499	293.319	38.011	-513.899	407.260	-777.736	193.761	497.558	-743.688	190.256
1383	23.03333	595.426	283.465	266.341	589.685	302.782	212.130	615.823	294.352	205.350	380.380	185.870	110.974	377.894	250.524	-92.229	280.090	39.163	-391.449	295.595	74.691	-358.538	304.705	44.684	-347.934	357.604	-28.480	-428.795	290.801	-7.137	-487.261	285.491	17.613	-502.797	407.267	-777.711	193.759	497.547	-743.697	190.253
1384	23.05000	595.513	283.688	266.367	589.712	302.938	212.156	615.892	294.571	205.377	380.199	185.105	111.405	376.328	248.792	-92.319	275.630	22.998	-379.908	291.554	59.999	-348.914	301.298	30.436	-337.234	353.448	-45.064	-416.838	284.666	-26.775	-474.119	278.450	-3.160	-490.472	407.296	-777.694	193.789	497.540	-743.715	190.247
1385	23.06667	595.609	283.897	266.411	589.762	303.114	212.194	615.962	294.783	205.413	379.969	184.249	111.946	374.596	246.704	-92.255	271.450	6.394	-367.087	287.780	44.904	-338.209	298.316	15.987	-325.528	349.047	-62.620	-402.964	278.500	-47.340	-459.112	271.710	-24.776	-476.401	407.265	-777.709	193.784	497.549	-743.713	190.261
