NO_OF_FRAMES	2237
NO_OF_CAMERAS	7
NO_OF_MARKERS	13
FREQUENCY	60
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-11-12, 11:33:37	5222.67107833
DATA_INCLUDED	3D
MARKER_NAMES	Box back	Box left	Middle	Index	Thumb	Hand top	Hand left	Hand right	Elbow	Shoulder	Back top	Back right	Back left
Frame	Time	Box back X	Box back Y	Box back Z	Box left X	Box left Y	Box left Z	Middle X	Middle Y	Middle Z	Index X	Index Y	Index Z	Thumb X	Thumb Y	Thumb Z	Hand top X	Hand top Y	Hand top Z	Hand left X	Hand left Y	Hand left Z	Hand right X	Hand right Y	Hand right Z	Elbow X	Elbow Y	Elbow Z	Shoulder X	Shoulder Y	Shoulder Z	Back top X	Back top Y	Back top Z	Back right X	Back right Y	Back right Z	Back left X	Back left Y	Back left Z	
637	10.60000	205.319	-238.744	61.036	299.917	-262.402	56.045	259.839	-121.406	-26.357	250.578	-116.217	3.551	370.153	-173.503	1.734	341.441	-50.168	7.188	388.837	-39.870	-3.193	370.704	-20.134	-21.817	526.951	110.302	-171.159	571.271	138.128	85.860	806.482	97.730	175.755	816.359	100.729	118.783	838.030	82.889	121.003
638	10.61667	185.622	-217.272	47.520	278.739	-246.230	43.050	247.753	-102.622	-38.486	238.652	-97.464	-9.116	354.461	-161.087	-9.937	332.485	-36.487	-3.078	380.552	-28.757	-12.562	363.826	-7.798	-31.211	529.929	118.535	-172.530	571.926	139.275	84.860	804.974	96.394	175.967	815.103	99.490	119.172	836.599	81.410	121.382
639	10.63333	166.450	-196.026	33.167	257.189	-229.398	29.939	235.947	-83.909	-50.694	226.139	-77.473	-20.500	338.827	-148.690	-21.927	323.451	-23.153	-13.101	372.049	-17.937	-21.769	356.808	4.123	-40.373	532.149	125.732	-173.699	571.633	141.809	84.700	803.361	95.144	176.272	813.701	98.402	119.581	835.005	80.102	121.802
640	10.65000	147.894	-175.178	18.130	237.103	-213.969	15.185	224.528	-65.614	-62.935	214.923	-59.672	-33.273	323.346	-136.295	-34.112	314.314	-10.250	-23.153	363.227	-7.496	-30.897	349.514	15.613	-49.379	533.537	133.472	-175.023	571.147	143.986	84.661	801.496	94.043	176.583	812.089	97.456	120.004	833.200	78.936	122.170
641	10.66667	130.325	-154.843	2.917	217.140	-197.914	1.222	213.573	-47.952	-75.231	203.877	-41.982	-45.825	308.151	-123.913	-46.208	304.978	2.328	-33.244	354.120	2.684	-40.089	341.801	27.112	-58.260	534.204	138.917	-175.644	570.325	145.839	84.732	799.551	93.136	176.836	810.304	96.652	120.358	831.288	77.961	122.542
642	10.68333	113.640	-135.104	-12.353	198.875	-182.436	-15.140	203.110	-30.996	-87.601	193.189	-24.939	-58.540	293.392	-111.621	-58.081	295.425	14.458	-43.802	344.811	12.624	-49.275	333.888	37.559	-67.784	534.267	143.488	-175.856	569.162	147.506	84.958	797.454	92.375	177.181	808.371	95.975	120.718	829.235	77.148	122.902
643	10.70000	97.604	-115.026	-26.866	180.626	-166.560	-29.363	192.772	-14.251	-99.914	183.079	-8.418	-71.423	279.081	-99.570	-69.817	286.170	26.180	-54.095	335.099	23.634	-57.683	326.106	47.702	-77.002	533.739	147.259	-175.829	567.243	150.283	85.885	795.197	91.763	177.524	806.285	95.426	121.130	827.031	76.484	123.282
644	10.71667	82.288	-95.415	-41.760	162.905	-150.649	-43.389	183.154	1.499	-112.448	173.180	7.490	-84.153	265.084	-87.855	-81.576	276.874	37.386	-64.366	326.051	31.570	-67.364	318.297	57.337	-86.135	532.409	150.156	-175.819	565.490	151.385	86.132	792.820	91.263	177.807	804.058	95.020	121.447	824.662	75.958	123.635
645	10.73333	67.684	-76.279	-56.666	145.929	-134.919	-57.333	173.992	16.538	-124.856	163.771	22.812	-96.757	251.473	-76.389	-93.251	267.709	48.211	-74.588	316.668	40.355	-76.409	310.486	66.517	-95.244	530.440	152.526	-175.722	563.469	152.203	86.350	790.415	90.952	178.071	801.736	94.741	121.748	822.237	75.578	123.898
646	10.75000	54.106	-57.851	-71.281	128.925	-117.930	-70.475	165.279	30.998	-136.833	154.787	37.458	-108.898	238.428	-65.248	-104.784	258.866	58.601	-84.657	307.476	48.813	-85.420	302.752	75.235	-104.270	527.793	154.268	-175.771	561.079	152.800	86.507	787.932	90.732	178.258	799.293	94.505	121.957	819.755	75.295	124.117
647	10.76667	41.690	-40.407	-85.147	114.784	-104.602	-85.026	157.073	44.927	-148.175	146.410	51.475	-120.254	225.879	-54.381	-116.106	250.427	68.312	-94.333	298.653	56.719	-94.091	295.358	83.426	-112.809	524.631	155.496	-175.857	558.574	153.115	86.581	785.328	90.595	178.486	796.755	94.393	122.195	817.201	75.107	124.370
648	10.78333	30.222	-23.618	-98.259	100.845	-91.196	-98.743	149.384	58.320	-158.725	138.677	64.921	-130.708	214.174	-44.010	-127.629	242.512	77.537	-103.518	290.292	64.092	-102.644	288.288	91.090	-121.120	521.153	156.458	-175.823	555.802	153.124	86.589	782.514	90.469	178.815	794.044	94.323	122.406	814.443	75.008	124.561
649	10.80000	19.671	-7.313	-110.689	88.074	-77.735	-112.129	142.336	70.952	-169.074	131.678	76.937	-141.391	202.795	-33.549	-138.036	234.941	86.571	-112.233	282.221	71.029	-111.060	281.495	98.247	-129.362	517.439	157.194	-175.654	552.908	153.131	86.663	779.540	90.268	178.972	791.312	94.338	122.683	811.725	75.005	124.881
650	10.81667	9.949	8.499	-123.025	75.815	-63.310	-122.698	135.853	82.494	-179.954	125.047	88.785	-152.625	192.743	-24.909	-148.850	227.559	94.932	-121.651	274.281	77.792	-119.362	274.919	104.980	-137.717	513.403	157.515	-175.315	549.976	153.180	86.808	776.791	90.298	179.217	788.613	94.411	122.932	808.993	75.067	125.145
651	10.83333	0.876	23.720	-135.724	64.308	-50.165	-133.781	130.015	93.310	-191.312	118.920	99.929	-164.467	182.880	-15.954	-158.543	220.742	103.003	-131.192	266.508	84.372	-127.765	268.820	111.296	-146.083	509.674	158.081	-174.906	546.975	153.117	87.066	774.004	90.323	179.479	785.942	94.538	123.226	806.298	75.185	125.435
652	10.85000	-7.487	38.266	-148.770	53.494	-37.639	-145.404	124.777	103.692	-202.371	113.363	110.344	-176.024	173.625	-7.683	-168.580	214.121	110.368	-140.756	259.220	90.355	-136.077	262.768	117.077	-154.501	505.323	157.916	-174.422	543.897	153.086	87.326	771.298	90.355	179.680	783.383	94.635	123.504	803.664	75.247	125.670
653	10.86667	-14.976	51.448	-161.760	43.557	-26.375	-158.382	119.869	114.703	-212.643	108.361	120.632	-186.425	165.084	-0.032	-179.452	208.072	116.808	-149.718	252.426	95.471	-144.298	257.159	122.194	-162.481	500.758	157.358	-173.933	540.783	152.947	87.532	768.600	90.448	179.961	780.762	94.801	123.765	801.077	75.415	125.977
654	10.88333	-21.578	62.935	-174.445	34.746	-16.610	-172.254	115.543	123.736	-222.544	103.811	129.430	-196.292	157.502	6.909	-190.732	202.435	122.516	-158.165	246.127	99.900	-152.231	251.885	126.746	-169.924	496.146	156.569	-173.439	537.529	152.600	87.685	765.891	90.539	180.192	778.162	94.992	124.034	798.526	75.604	126.251
655	10.90000	-27.383	72.944	-187.100	26.966	-8.011	-185.958	111.794	131.745	-232.382	99.780	137.243	-206.098	150.726	13.330	-201.680	197.260	127.739	-166.474	240.256	104.010	-160.008	246.996	130.888	-177.240	491.499	155.697	-172.812	534.228	152.133	87.881	763.208	90.697	180.403	775.567	95.225	124.285	795.912	75.857	126.479
656	10.91667	-32.560	82.306	-199.780	20.059	0.151	-198.818	108.572	138.750	-242.450	96.215	144.303	-216.307	144.615	19.114	-211.975	192.448	132.552	-174.999	234.758	107.810	-167.676	242.485	134.636	-184.644	486.764	154.795	-171.944	530.919	151.626	88.049	760.512	90.900	180.572	772.978	95.499	124.488	793.344	76.147	126.735
657	10.93333	-37.017	91.128	-212.354	13.923	7.947	-211.004	105.810	144.857	-252.606	93.206	150.606	-226.597	139.187	24.333	-221.902	188.060	136.791	-183.470	229.666	111.252	-175.134	238.352	137.950	-191.920	482.125	153.807	-171.208	527.619	151.044	88.162	757.878	91.133	180.743	770.388	95.790	124.656	790.793	76.464	126.921
658	10.95000	-40.842	98.995	-224.640	8.592	14.867	-222.802	105.196	151.400	-261.160	91.610	156.605	-235.731	134.359	29.086	-231.346	184.206	140.545	-191.431	225.086	114.247	-182.174	234.667	140.723	-198.783	477.611	152.790	-170.648	524.354	150.381	88.237	755.170	91.375	180.848	767.856	96.108	124.832	788.252	76.792	127.086
659	10.96667	-44.062	105.539	-236.201	4.080	20.695	-234.265	103.328	156.137	-269.669	89.484	161.500	-244.528	130.243	33.022	-240.235	180.809	143.694	-198.751	221.075	116.666	-188.712	231.392	143.007	-205.077	473.390	151.734	-170.069	521.092	149.640	88.154	752.533	91.678	180.951	765.275	96.463	124.967	785.719	77.248	127.296
660	10.98333	-46.722	110.957	-246.811	0.395	25.398	-245.246	101.575	160.236	-277.512	87.585	165.535	-252.447	126.807	36.565	-249.009	177.769	146.276	-205.478	217.476	118.617	-194.869	228.440	144.943	-210.851	469.368	150.709	-169.446	517.958	148.972	88.085	749.837	91.998	181.082	762.708	96.884	125.078	783.221	77.667	127.437
661	11.00000	-48.928	115.578	-256.605	-2.747	29.482	-255.294	100.200	163.749	-284.976	86.003	169.084	-260.116	123.873	40.229	-257.771	175.057	148.457	-211.976	214.227	120.341	-200.752	225.807	146.571	-216.449	465.559	149.651	-168.849	514.991	148.331	88.037	747.266	92.364	181.124	760.021	96.921	125.108	780.739	78.105	127.587
662	11.01667	-50.738	120.221	-266.076	-5.583	33.548	-264.383	99.264	166.737	-292.690	84.885	172.214	-267.901	121.210	42.877	-265.074	172.731	150.562	-218.397	211.261	121.901	-206.419	223.518	147.955	-221.920	461.831	148.515	-168.231	512.098	147.792	87.940	744.858	92.801	181.113	757.592	97.260	125.214	778.397	78.484	127.714
663	11.03333	-52.143	124.946	-275.520	-8.113	37.694	-273.051	98.781	169.435	-300.064	84.162	175.189	-275.503	118.890	45.229	-272.167	170.738	152.408	-224.692	208.675	123.252	-211.876	221.525	149.158	-227.195	457.714	146.610	-167.749	509.248	147.261	87.870	742.449	93.146	181.157	755.290	97.586	125.293	776.128	78.858	127.807
664	11.05000	-53.185	129.151	-284.447	-10.267	41.407	-281.673	98.481	171.996	-306.824	83.671	177.899	-282.326	116.893	47.436	-278.832	169.061	154.070	-230.330	206.416	124.469	-216.933	219.852	150.126	-232.069	454.487	145.196	-167.388	506.517	146.699	87.727	740.149	93.455	181.178	753.072	97.875	125.326	773.919	79.212	127.892
665	11.06667	-53.962	132.858	-292.609	-11.980	44.641	-289.823	98.263	174.387	-312.573	83.377	180.406	-288.199	115.269	49.532	-284.949	167.694	155.462	-235.256	204.678	125.047	-221.564	218.460	151.060	-236.299	451.643	143.620	-167.256	503.911	146.109	87.478	737.771	93.653	181.247	750.916	98.213	125.347	771.728	79.542	127.936
666	11.08333	-54.521	136.447	-299.767	-13.372	47.683	-296.878	98.243	176.529	-317.697	83.198	182.672	-293.356	114.089	51.169	-290.647	166.597	156.749	-239.613	203.023	125.781	-225.239	217.331	151.741	-240.116	449.142	142.163	-167.185	501.443	145.622	87.196	735.527	93.998	181.263	748.785	98.548	125.349	769.650	79.888	127.993
667	11.10000	-54.880	139.759	-305.795	-14.631	50.605	-302.586	98.378	178.430	-322.308	83.189	184.658	-298.045	112.907	52.808	-295.295	165.773	157.870	-243.723	201.725	126.539	-228.949	216.454	152.385	-243.588	446.983	140.889	-167.133	499.180	145.232	86.876	733.344	94.364	181.272	746.652	98.841	125.370	767.597	80.241	128.113
668	11.11667	-55.067	142.871	-310.813	-15.680	53.315	-307.321	98.568	180.019	-326.599	83.315	186.398	-302.397	111.920	54.154	-299.540	165.112	158.794	-247.591	200.654	127.180	-232.365	215.737	152.881	-246.943	444.970	139.832	-167.185	497.022	144.913	86.513	731.241	94.715	181.299	744.657	99.199	125.446	765.614	80.638	128.226
669	11.13333	-55.135	145.568	-315.290	-16.493	55.708	-311.717	98.903	181.457	-330.782	83.538	188.025	-306.497	111.210	55.264	-303.657	164.531	159.584	-251.250	199.673	127.704	-235.631	215.101	153.315	-250.048	443.168	138.903	-167.174	495.069	144.702	86.197	729.210	95.053	181.287	742.703	99.545	125.504	763.716	81.024	128.296
670	11.15000	-55.055	147.899	-319.789	-17.045	57.715	-316.230	99.338	182.783	-334.669	83.826	189.449	-310.395	110.658	56.294	-307.604	164.079	160.338	-254.769	198.837	128.227	-238.691	214.594	153.724	-252.946	441.439	138.056	-167.286	493.103	144.428	85.854	727.272	95.381	181.266	740.865	99.881	125.478	761.874	81.403	128.322
671	11.16667	-54.852	149.968	-324.497	-17.470	59.586	-320.932	99.809	183.988	-338.212	84.200	190.704	-314.045	110.225	57.388	-311.318	163.763	161.069	-257.946	198.213	128.761	-241.566	214.234	154.130	-255.656	439.911	137.349	-167.408	491.254	144.230	85.608	725.439	95.720	181.248	739.101	100.207	125.447	760.166	81.798	128.382
672	11.18333	-54.600	151.914	-329.015	-17.685	61.248	-325.499	100.266	185.180	-341.572	84.629	191.981	-317.407	109.960	58.442	-314.730	163.567	161.837	-260.745	197.684	129.287	-244.235	213.967	154.600	-258.161	438.558	136.773	-167.469	489.464	144.016	85.330	723.679	96.119	181.196	737.399	100.589	125.415	758.516	82.211	128.387
673	11.20000	-54.247	153.630	-333.054	-17.804	62.838	-329.563	100.827	186.380	-344.529	85.056	193.242	-320.496	109.769	59.467	-317.988	163.438	162.533	-263.520	197.289	129.825	-246.674	213.797	155.047	-260.526	437.359	136.263	-167.676	487.721	143.807	85.053	722.018	96.537	181.138	735.747	100.932	125.320	756.936	82.641	128.379
674	11.21667	-53.947	155.395	-336.494	-17.839	64.352	-333.082	101.258	187.449	-347.168	85.488	194.404	-323.144	109.664	60.489	-320.908	163.398	163.247	-265.876	196.992	130.362	-248.922	213.701	155.537	-262.620	436.432	135.910	-168.004	486.103	143.679	84.691	720.381	96.988	181.025	734.171	101.325	125.263	755.371	83.084	128.328
675	11.23333	-53.706	156.888	-339.194	-17.882	65.790	-335.900	101.604	188.653	-349.342	85.800	195.548	-325.199	109.570	61.466	-323.380	163.426	163.923	-267.930	196.819	130.874	-250.840	213.649	156.005	-264.472	435.711	135.584	-168.496	484.616	143.598	84.243	718.770	97.425	180.934	732.666	101.775	125.155	753.890	83.587	128.254
676	11.25000	-53.627	158.353	-341.027	-17.994	67.083	-337.970	101.801	189.732	-351.045	86.006	196.570	-326.904	109.434	62.350	-325.538	163.408	164.571	-269.810	196.660	131.420	-252.610	213.603	156.485	-266.159	435.129	135.441	-169.107	483.306	143.599	83.714	717.219	97.951	180.757	731.129	102.220	125.001	752.396	84.091	128.148
677	11.26667	-53.572	159.484	-342.285	-18.093	68.181	-339.372	101.887	190.539	-352.626	86.122	197.421	-328.455	109.419	63.028	-327.435	163.351	165.129	-271.445	196.526	131.912	-254.246	213.562	157.007	-267.714	434.612	135.455	-169.750	482.103	143.697	83.113	715.806	98.570	180.551	729.698	102.646	124.824	751.034	84.606	128.070
678	11.28333	-53.579	160.296	-343.477	-18.182	68.961	-340.660	101.918	191.170	-354.204	86.157	198.054	-329.930	109.371	63.572	-328.984	163.301	165.621	-272.987	196.402	132.390	-255.701	213.499	157.467	-269.150	434.193	135.644	-170.408	480.974	143.908	82.510	714.411	99.094	180.396	728.314	103.120	124.720	749.713	85.148	128.013
679	11.30000	-53.626	160.782	-344.862	-18.308	69.416	-342.041	101.844	191.716	-355.527	86.179	198.671	-331.256	109.262	64.068	-330.274	163.264	166.094	-274.325	196.306	132.835	-257.038	213.431	157.885	-270.468	433.840	135.850	-171.099	479.851	144.163	81.895	713.078	99.684	180.275	727.078	103.712	124.615	748.495	85.747	127.952
680	11.31667	-53.741	161.226	-346.046	-18.363	69.835	-343.437	101.859	192.325	-356.545	86.112	199.196	-332.325	109.212	64.501	-331.671	163.196	166.519	-275.575	196.219	133.179	-258.309	213.356	158.240	-271.704	433.443	136.097	-171.846	478.883	144.518	81.288	711.803	100.304	180.075	725.910	104.182	124.422	747.361	86.290	127.871
681	11.33333	-53.797	161.769	-347.141	-18.419	70.359	-344.652	101.738	192.853	-357.722	86.037	199.699	-333.332	109.125	64.950	-333.066	163.079	166.863	-276.778	196.103	133.481	-259.543	213.211	158.564	-272.881	433.059	136.260	-172.495	478.002	144.951	80.654	710.696	100.968	179.913	724.880	104.702	124.269	746.320	86.840	127.762
682	11.35000	-53.955	162.582	-346.989	-18.720	71.121	-344.527	101.678	193.384	-358.683	85.957	200.234	-334.293	108.934	65.272	-334.069	163.013	167.183	-278.030	196.023	133.807	-260.785	213.176	158.881	-274.138	432.748	136.501	-173.181	477.147	145.383	80.001	709.669	101.620	179.712	723.915	105.291	124.054	745.347	87.440	127.620
683	11.36667	-54.087	163.348	-346.933	-18.972	71.967	-344.467	101.648	193.817	-359.524	85.958	200.735	-335.090	108.671	65.644	-334.952	162.985	167.545	-279.177	195.930	134.093	-261.921	213.134	159.117	-275.241	432.439	136.619	-173.843	476.393	145.861	79.346	708.746	102.318	179.526	723.067	105.826	123.883	744.548	88.039	127.569
684	11.38333	-54.270	164.302	-347.035	-19.372	72.785	-344.394	101.530	194.234	-360.463	85.845	201.191	-335.868	108.312	66.048	-335.503	162.937	167.936	-280.074	195.821	134.432	-262.863	213.062	159.413	-276.271	432.173	136.662	-174.556	475.664	146.435	78.695	707.822	103.096	179.299	722.463	106.778	123.717	743.567	88.391	127.368
685	11.40000	-54.472	164.808	-346.843	-19.788	73.230	-344.425	101.382	194.478	-361.136	85.730	201.574	-336.583	107.968	66.347	-336.017	162.841	168.296	-280.902	195.687	134.757	-263.649	212.961	159.696	-277.096	431.983	136.717	-175.294	474.980	147.057	78.022	706.989	103.899	179.062	721.707	107.452	123.502	742.783	89.131	127.280
686	11.41667	-54.739	165.029	-346.656	-19.989	73.451	-344.410	101.162	194.767	-361.671	85.429	201.749	-337.062	107.802	66.494	-336.814	162.647	168.425	-281.592	195.508	134.927	-264.438	212.762	159.906	-277.839	431.792	136.822	-176.008	474.423	147.701	77.325	706.234	104.763	178.814	720.986	108.152	123.251	742.114	89.863	127.114
687	11.43333	-54.964	165.010	-346.494	-20.161	73.450	-344.426	100.794	194.818	-362.374	85.131	201.860	-337.523	107.732	66.432	-337.582	162.359	168.431	-282.351	195.322	134.955	-265.149	212.518	159.980	-278.543	431.573	137.123	-176.752	473.893	148.400	76.703	705.467	105.658	178.555	720.340	108.912	123.018	741.447	90.631	126.909
688	11.45000	-55.151	164.766	-346.268	-20.226	73.274	-344.465	100.616	194.908	-362.990	84.851	201.906	-338.147	107.749	66.343	-338.402	162.149	168.423	-283.205	195.103	135.029	-265.982	212.297	160.101	-279.273	431.371	137.507	-177.330	473.376	149.099	76.081	704.813	106.551	178.288	719.708	109.652	122.728	740.853	91.398	126.743
689	11.46667	-55.225	164.654	-346.107	-20.126	73.234	-344.482	100.154	194.813	-364.228	84.081	202.289	-339.189	107.911	66.065	-339.434	161.965	168.325	-284.175	194.932	135.057	-266.730	212.109	160.180	-279.969	431.239	137.878	-178.031	472.850	149.791	75.509	704.178	107.463	178.034	719.152	110.442	122.512	740.297	92.180	126.522
690	11.48333	-55.542	164.697	-346.076	-20.223	73.370	-344.496	100.057	195.406	-363.708	84.214	202.202	-338.103	107.933	65.922	-339.925	161.622	167.917	-284.419	194.764	134.749	-267.078	211.787	160.077	-280.134	431.218	138.294	-178.713	472.360	150.403	74.985	703.606	108.426	177.838	718.640	111.267	122.289	739.750	93.074	126.440
691	11.50000	-55.875	164.683	-346.056	-20.354	73.421	-344.491	99.552	195.712	-363.613	83.772	202.382	-337.724	107.974	65.567	-340.274	161.293	167.618	-284.633	194.495	134.550	-267.199	211.500	159.971	-280.099	431.254	138.782	-179.260	471.978	151.030	74.556	703.071	109.387	177.614	718.116	112.153	122.107	739.307	93.931	126.246
692	11.51667	-56.199	164.708	-346.017	-20.600	73.479	-344.494	98.944	196.157	-363.537	83.472	202.652	-337.352	107.914	65.262	-340.355	160.992	167.415	-284.807	194.103	134.990	-267.314	211.215	159.919	-280.039	431.280	139.295	-179.710	471.597	151.617	74.159	702.599	110.316	177.411	717.732	112.979	121.885	738.904	94.853	126.137
693	11.53333	-56.538	164.676	-345.857	-20.935	73.445	-344.520	98.241	196.889	-363.166	83.213	202.951	-336.986	107.747	64.934	-340.157	160.708	167.281	-284.932	193.797	134.992	-267.175	210.925	159.897	-279.916	431.340	139.678	-180.220	471.315	152.176	73.841	702.262	111.245	177.192	717.382	113.821	121.713	738.604	95.677	125.946
694	11.55000	-56.921	164.690	-345.912	-21.345	73.430	-344.509	97.261	198.019	-362.764	82.996	203.271	-336.575	107.561	64.630	-339.631	160.474	167.209	-284.993	193.471	135.049	-266.873	210.646	159.889	-279.607	431.558	140.135	-180.755	471.116	152.712	73.556	701.985	112.169	177.045	717.123	114.616	121.499	738.347	96.583	125.837
695	11.56667	-57.179	164.730	-346.019	-21.644	73.461	-344.499	94.897	198.924	-362.898	81.784	203.128	-336.669	107.565	64.197	-338.889	160.243	167.104	-284.929	193.126	135.097	-266.270	210.370	159.916	-278.948	431.960	140.627	-181.321	470.891	153.184	73.360	701.765	113.072	176.870	716.840	115.485	121.322	738.156	97.448	125.668
696	11.58333	-57.270	164.651	-346.058	-21.811	73.371	-344.512	93.544	201.502	-361.387	81.588	203.382	-335.630	107.759	63.669	-337.914	160.060	166.889	-284.573	192.769	135.119	-265.206	210.125	159.850	-277.901	432.632	141.188	-182.074	470.707	153.603	73.118	701.508	113.994	176.709	716.371	116.056	121.093	737.933	98.463	125.557
697	11.60000	-57.328	164.667	-346.062	-21.994	73.333	-344.515	92.626	206.124	-357.547	81.254	203.546	-333.309	108.129	62.845	-336.370	159.886	166.425	-283.680	192.450	134.959	-263.597	209.909	159.637	-276.323	433.761	141.857	-183.128	470.532	153.932	72.822	701.265	114.900	176.563	716.088	117.006	120.976	737.689	99.399	125.365
698	11.61667	-57.309	164.676	-346.018	-21.925	73.346	-344.465	91.205	209.827	-352.276	80.424	203.446	-329.246	108.729	61.164	-333.350	159.857	165.547	-281.731	192.509	134.520	-261.121	209.847	159.197	-273.951	435.517	142.695	-184.486	470.372	154.232	72.502	700.965	115.875	176.428	715.714	117.942	120.777	737.359	100.468	125.215
699	11.63333	-57.281	164.658	-346.082	-22.041	73.297	-344.501	89.315	211.347	-343.442	79.925	202.176	-321.306	109.596	58.814	-328.484	159.997	163.923	-277.628	193.281	133.295	-257.424	210.116	158.234	-270.399	437.990	143.849	-186.225	470.293	154.530	72.075	700.608	116.877	176.338	715.162	118.884	120.657	736.936	101.511	125.021
700	11.65000	-57.028	164.672	-346.059	-21.796	73.315	-344.497	86.732	210.719	-331.066	78.715	199.134	-310.374	110.619	56.244	-322.236	160.369	161.405	-271.342	194.739	131.216	-252.292	210.806	156.570	-265.508	441.237	145.422	-188.081	470.233	154.849	71.669	700.038	117.904	176.247	714.505	119.937	120.465	736.387	102.699	124.876
701	11.66667	-56.911	164.685	-346.053	-21.670	73.291	-344.499	84.296	207.828	-316.776	77.614	194.352	-297.873	111.927	53.070	-314.768	161.100	157.827	-263.392	196.791	128.208	-245.940	211.787	154.072	-259.374	444.969	147.636	-189.797	470.363	155.391	71.195	699.283	118.834	176.165	713.630	120.945	120.407	735.687	103.957	124.803
702	11.68333	-56.775	164.719	-346.081	-21.549	72.715	-344.259	82.304	202.511	-302.442	76.918	187.722	-285.205	113.716	48.952	-306.337	162.267	152.601	-254.481	199.310	124.247	-238.720	213.092	150.590	-252.418	448.748	150.391	-191.217	470.750	156.134	70.811	698.505	119.829	176.152	712.751	122.025	120.343	734.956	105.254	124.783
703	11.70000	-56.662	164.892	-346.035	-21.438	72.758	-344.037	81.276	194.143	-288.256	76.953	178.511	-272.515	116.133	43.339	-296.650	163.841	146.439	-244.975	202.437	119.260	-230.940	214.740	146.074	-245.116	452.920	154.362	-191.935	471.225	157.004	70.661	697.827	120.724	176.093	711.974	123.057	120.335	734.252	106.422	124.674
704	11.71667	-56.530	165.026	-346.065	-21.329	72.882	-344.023	79.223	181.629	-275.313	76.325	165.912	-261.082	119.122	36.156	-284.621	166.032	138.771	-234.936	206.532	112.947	-222.844	216.863	140.551	-237.625	456.398	157.627	-192.776	471.701	157.992	70.861	697.267	121.624	175.998	711.267	123.991	120.243	733.683	107.405	124.565
705	11.73333	-56.376	165.106	-346.071	-21.175	72.958	-344.008	77.043	164.767	-262.051	76.031	149.685	-249.097	123.666	26.926	-271.565	168.899	129.943	-224.331	211.293	106.357	-214.172	219.443	133.878	-229.808	459.894	161.271	-193.246	471.900	158.894	71.296	696.730	122.372	175.950	710.882	125.107	120.195	733.185	108.436	124.482
706	11.75000	-56.256	165.127	-346.080	-20.585	73.900	-346.768	75.646	144.768	-248.442	76.461	130.584	-235.134	129.859	16.017	-258.333	172.595	119.321	-213.258	216.826	98.551	-205.074	222.442	126.252	-221.443	463.192	164.718	-193.303	471.967	159.599	71.778	696.310	123.347	175.978	710.276	126.057	120.186	732.693	109.485	124.481
707	11.76667	-56.148	165.094	-346.060	-21.498	74.908	-343.210	76.172	123.967	-233.626	78.531	110.819	-220.240	137.019	3.925	-244.894	177.041	107.796	-201.655	222.837	89.765	-195.586	225.904	117.660	-212.348	466.120	167.573	-193.226	471.858	159.929	72.177	695.788	124.406	176.017	709.607	127.123	120.272	732.159	110.723	124.500
708	11.78333	-56.055	165.053	-346.081	-20.899	73.641	-344.488	78.862	103.897	-218.932	82.193	91.337	-205.272	144.117	-7.468	-230.574	182.287	95.959	-189.633	229.158	80.357	-185.933	229.962	108.236	-202.832	468.322	169.623	-192.970	471.485	160.052	72.611	695.143	125.407	176.102	708.903	128.331	120.314	731.584	112.101	124.567
709	11.80000	-55.978	165.064	-346.060	-20.820	73.657	-344.482	83.172	83.521	-204.861	87.057	71.434	-190.732	152.015	-20.828	-215.244	188.144	84.236	-177.701	235.838	70.839	-176.169	234.497	98.345	-193.604	469.400	170.317	-192.596	470.908	159.914	73.099	694.431	126.409	176.005	708.143	129.528	120.315	731.128	113.750	124.616
710	11.81667	-55.915	165.086	-346.039	-20.764	73.678	-344.476	88.819	62.031	-191.064	93.302	50.901	-176.149	160.204	-33.378	-197.633	194.266	72.343	-166.310	242.880	61.286	-166.371	239.047	88.073	-185.040	470.605	171.002	-192.098	470.122	159.522	73.574	693.691	127.499	175.929	707.378	130.785	120.283	730.510	115.234	124.577
711	11.83333	-55.873	165.171	-346.066	-20.739	73.747	-344.467	95.814	40.042	-177.053	101.105	29.907	-160.781	169.861	-46.632	-179.678	201.165	59.684	-154.820	250.222	52.068	-156.210	244.194	77.080	-175.830	471.343	170.995	-191.549	469.123	158.845	74.122	692.873	128.648	175.816	706.548	132.127	120.232	729.810	116.783	124.520
712	11.85000	-55.879	165.223	-346.057	-20.738	73.800	-344.466	103.745	17.206	-162.937	109.942	8.164	-144.640	181.073	-61.282	-162.383	208.284	46.306	-143.366	257.840	40.478	-146.649	249.495	65.658	-166.292	471.652	170.253	-191.003	468.087	157.638	74.406	691.850	129.916	175.815	705.537	133.591	120.263	729.020	118.505	124.511
713	11.86667	-55.907	165.226	-346.053	-20.757	73.806	-344.474	112.599	-5.222	-148.791	119.736	-13.576	-128.870	193.700	-75.845	-147.200	215.621	32.828	-132.069	265.319	29.407	-136.830	254.954	54.627	-156.366	471.322	168.936	-190.538	466.900	156.034	74.572	690.547	131.330	175.952	704.473	135.171	120.308	728.118	120.412	124.551
