NO_OF_FRAMES	2308
NO_OF_CAMERAS	7
NO_OF_MARKERS	13
FREQUENCY	60
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-11-12, 11:26:18	4784.01216723
DATA_INCLUDED	3D
MARKER_NAMES	Box back	Box left	Hand left	Hand top	Shoulder	Hand right	Back left	Elbow	Back right	Back top	Index	Middle	Thumb
Frame	Time	Box back X	Box back Y	Box back Z	Box left X	Box left Y	Box left Z	Hand left X	Hand left Y	Hand left Z	Hand top X	Hand top Y	Hand top Z	Shoulder X	Shoulder Y	Shoulder Z	Hand right X	Hand right Y	Hand right Z	Back left X	Back left Y	Back left Z	Elbow X	Elbow Y	Elbow Z	Back right X	Back right Y	Back right Z	Back top X	Back top Y	Back top Z	Index X	Index Y	Index Z	Middle X	Middle Y	Middle Z	Thumb X	Thumb Y	Thumb Z	
1054	17.55000	530.313	-782.513	192.635	619.821	-744.941	190.852	557.936	-528.714	263.411	529.326	-567.767	250.747	533.035	-55.021	183.940	528.792	-516.696	256.043	752.438	157.740	115.969	531.191	-280.541	210.497	724.305	158.768	115.778	722.009	149.618	172.612	496.076	-657.031	213.492	485.866	-637.006	177.340	631.013	-610.145	186.931
1055	17.56667	530.484	-782.793	192.810	620.011	-744.823	190.806	557.329	-527.984	262.772	528.606	-567.246	250.771	533.109	-54.716	183.163	528.219	-516.069	255.084	753.324	157.570	116.018	530.230	-280.355	208.693	725.142	158.670	115.826	722.801	149.526	172.639	495.770	-657.096	213.500	nan	nan	nan	629.590	-610.713	187.126
1056	17.58333	531.755	-781.493	193.554	620.259	-744.570	190.744	556.628	-527.061	261.886	528.031	-566.584	250.701	533.081	-54.393	182.169	527.505	-515.334	253.891	754.278	157.410	116.046	528.875	-280.154	206.159	726.121	158.584	115.826	723.683	149.385	172.639	495.462	-656.985	213.501	nan	nan	nan	628.237	-611.165	187.296
1057	17.60000	532.172	-781.338	193.590	620.493	-744.155	190.755	555.890	-526.004	260.785	527.342	-565.727	250.347	532.896	-54.036	180.864	526.861	-514.500	252.678	755.278	157.163	116.106	527.103	-279.948	203.057	727.095	158.438	115.868	724.580	149.233	172.678	495.134	-656.721	213.472	nan	nan	nan	627.175	-611.283	187.516
1058	17.61667	532.417	-781.084	193.356	620.767	-743.477	190.763	555.389	-524.431	259.584	526.598	-564.628	249.906	532.507	-53.610	179.271	525.964	-513.398	251.341	756.343	156.897	116.261	524.819	-279.680	199.409	728.185	158.291	115.949	725.585	148.999	172.746	495.100	-657.724	211.756	nan	nan	nan	626.277	-611.006	187.793
1059	17.63333	533.242	-780.329	193.279	621.311	-742.187	190.739	554.495	-522.828	258.612	525.948	-563.314	249.433	531.888	-53.152	177.342	525.138	-512.113	250.061	757.466	156.546	116.407	522.157	-279.317	195.141	729.322	158.107	116.079	726.524	148.691	172.864	495.081	-656.984	211.688	nan	nan	nan	625.620	-610.085	188.014
1060	17.65000	534.805	-778.962	193.348	622.446	-740.269	190.718	553.527	-520.673	257.731	525.282	-561.501	249.109	531.234	-52.620	175.187	524.032	-510.310	248.952	758.651	156.163	116.616	518.940	-278.821	190.094	730.507	157.827	116.218	727.599	148.350	173.003	495.190	-656.015	211.719	nan	nan	nan	625.120	-608.522	188.464
1061	17.66667	537.176	-777.035	193.399	624.154	-737.438	190.775	552.478	-517.854	257.226	524.858	-558.720	249.315	530.432	-52.000	172.864	522.790	-507.778	247.731	759.918	155.701	116.863	515.165	-278.098	184.141	731.786	157.493	116.413	728.691	147.958	173.172	495.524	-652.670	213.957	nan	nan	nan	624.879	-606.057	189.364
1062	17.68333	539.705	-774.890	193.571	626.242	-733.828	191.289	551.333	-514.006	256.299	524.325	-555.138	249.343	529.332	-51.258	170.308	521.538	-504.469	246.542	761.258	155.122	117.128	511.030	-276.983	177.248	733.138	157.070	116.635	729.879	147.463	173.351	496.166	-650.178	214.429	nan	nan	nan	624.843	-602.861	190.787
1063	17.70000	542.633	-771.479	194.910	628.509	-729.330	192.726	550.151	-509.334	255.228	523.652	-551.015	249.025	527.836	-50.244	167.265	520.251	-500.440	245.182	762.679	154.417	117.388	506.663	-275.348	169.754	734.559	156.540	116.851	731.142	146.851	173.555	497.037	-647.059	214.863	nan	nan	nan	624.993	-598.749	192.104
1064	17.71667	545.324	-767.330	197.050	630.622	-723.907	194.952	549.460	-503.842	254.178	523.474	-546.202	248.577	526.311	-49.019	163.605	518.977	-495.594	243.739	764.165	153.609	117.770	502.180	-273.270	161.745	736.085	155.894	117.132	732.441	146.126	173.817	498.074	-642.996	215.457	nan	nan	nan	625.265	-593.637	193.110
1065	17.73333	548.201	-761.690	200.103	632.685	-717.303	197.625	547.950	-497.226	252.630	522.674	-540.024	248.087	524.902	-47.653	159.651	517.812	-489.609	242.205	765.757	152.696	118.179	497.708	-270.758	153.103	737.658	155.210	117.472	733.811	145.289	174.127	499.042	-637.814	216.463	nan	nan	nan	625.597	-587.190	194.003
1066	17.75000	551.296	-755.053	203.824	635.060	-709.302	200.495	546.716	-488.999	250.937	522.092	-532.269	247.731	523.607	-46.131	155.595	516.507	-482.149	240.342	767.355	151.634	118.588	493.287	-267.682	143.528	739.341	154.371	117.808	735.220	144.355	174.436	500.039	-631.321	218.275	nan	nan	nan	625.629	-579.598	195.019
1067	17.76667	554.359	-747.562	208.762	637.413	-699.830	204.170	545.295	-479.245	248.854	521.264	-522.922	247.263	522.277	-44.435	151.515	515.017	-473.180	237.862	769.009	150.401	118.978	489.113	-263.818	132.940	740.997	153.416	118.119	736.630	143.338	174.701	500.720	-623.246	220.987	nan	nan	nan	625.382	-570.760	196.246
1068	17.78333	556.772	-738.275	215.171	639.104	-689.139	209.182	543.571	-468.180	246.170	520.028	-512.186	246.345	520.896	-42.441	147.105	513.314	-462.951	234.794	770.667	149.049	119.364	485.526	-259.043	121.534	742.666	152.408	118.528	738.065	142.236	175.040	500.838	-613.753	223.936	nan	nan	nan	624.796	-560.910	197.599
1069	17.80000	557.595	-727.407	222.902	639.613	-677.411	215.708	541.733	-456.010	242.935	518.566	-500.212	244.934	519.761	-40.174	142.330	511.387	-451.634	231.220	772.314	147.663	119.945	481.954	-253.459	109.778	744.346	151.266	118.952	739.479	141.000	175.481	500.618	-602.869	226.763	nan	nan	nan	623.933	-550.034	198.781
1070	17.81667	557.294	-714.672	231.483	639.081	-664.021	223.141	539.935	-442.352	239.047	516.988	-486.945	242.814	518.970	-37.679	137.197	509.357	-438.946	227.083	773.966	146.141	120.517	478.617	-247.274	97.795	746.085	150.038	119.459	740.980	139.693	175.952	500.110	-590.302	229.316	nan	nan	nan	623.263	-537.466	200.042
1071	17.83333	556.702	-699.600	240.301	638.655	-646.647	231.071	537.417	-428.111	234.042	515.271	-472.149	239.786	518.513	-35.029	132.030	507.345	-425.091	221.860	775.727	144.482	121.061	475.573	-240.200	85.256	747.859	148.708	119.942	742.433	138.316	176.388	498.650	-575.986	231.295	nan	nan	nan	622.038	-523.668	200.339
1072	17.85000	557.325	-677.770	249.344	637.470	-630.734	236.960	535.106	-412.358	228.011	513.195	-456.102	235.682	517.966	-32.071	126.837	505.084	-410.020	215.580	777.450	142.727	121.576	472.828	-232.535	72.027	749.651	147.274	120.393	743.974	136.871	176.819	497.195	-560.269	232.282	490.963	-549.716	195.496	620.481	-508.719	199.592
1073	17.86667	555.073	-663.013	254.154	635.985	-612.680	241.933	532.444	-396.134	220.951	510.706	-439.557	230.398	517.244	-28.510	121.492	502.529	-394.506	208.057	779.277	140.884	122.257	470.278	-222.972	57.834	751.547	145.810	121.018	745.433	135.303	177.282	495.604	-543.536	231.636	491.547	-538.004	193.151	618.747	-492.963	198.191
1074	17.88333	553.008	-644.739	257.579	633.969	-593.976	245.450	529.354	-379.678	212.969	507.702	-422.866	223.823	516.826	-24.217	115.803	499.646	-378.841	199.539	781.015	138.974	122.928	468.110	-212.672	44.350	753.354	144.238	121.572	746.949	133.728	177.845	493.432	-526.825	228.795	490.236	-522.865	190.190	616.788	-476.618	196.273
1075	17.90000	550.452	-626.043	258.573	631.363	-574.817	247.102	525.755	-363.100	204.047	504.111	-406.076	216.002	516.940	-19.535	110.331	496.357	-362.903	189.958	782.914	137.045	123.609	466.240	-201.750	30.833	755.342	142.748	122.168	748.584	132.118	178.359	490.610	-509.912	223.961	488.522	-507.214	185.301	614.406	-459.638	193.243
1076	17.91667	546.956	-607.148	257.275	628.604	-554.416	247.337	521.938	-346.247	194.086	500.226	-388.915	206.818	517.282	-14.601	105.241	492.895	-346.637	179.287	784.990	134.981	124.177	464.725	-189.906	17.274	757.522	141.142	122.631	750.399	130.531	178.785	487.219	-492.612	217.400	486.395	-491.087	178.778	611.579	-442.311	188.999
1077	17.93333	542.532	-588.544	253.950	624.155	-535.974	244.808	518.039	-329.402	183.217	496.199	-371.607	196.685	517.287	-9.427	100.416	489.378	-330.348	167.679	787.056	132.719	124.617	463.710	-176.742	3.527	759.707	139.348	122.994	752.255	128.857	179.192	483.221	-475.303	210.024	483.614	-474.772	171.390	608.285	-425.112	183.449
1078	17.95000	537.560	-570.188	249.632	619.372	-517.755	240.748	514.227	-312.122	172.147	492.190	-354.621	186.078	517.352	-3.778	95.459	486.035	-314.264	155.661	789.008	130.281	125.086	462.917	-162.524	-9.935	761.758	137.416	123.402	754.023	127.049	179.554	478.998	-457.949	202.008	480.329	-458.634	163.638	604.031	-408.428	176.596
1079	17.96667	532.389	-551.188	245.015	614.395	-500.145	235.309	510.855	-296.418	160.001	488.367	-337.975	174.900	517.847	2.496	90.530	482.833	-298.433	143.324	790.938	127.972	125.567	462.198	-147.735	-22.641	763.846	135.581	123.861	755.667	125.322	179.863	474.404	-440.614	193.602	476.272	-442.639	155.511	599.937	-392.663	167.902
1080	17.98333	526.424	-533.372	239.347	608.474	-483.285	228.732	507.763	-280.703	147.584	484.532	-321.522	163.243	518.698	9.180	85.798	479.873	-282.743	130.728	792.932	125.668	126.060	461.625	-132.283	-34.454	766.001	133.774	124.217	757.455	123.414	180.324	469.279	-423.344	184.453	471.522	-426.494	146.575	595.589	-377.679	158.142
1081	18.00000	517.204	-515.673	231.960	601.218	-467.286	221.185	504.700	-265.248	134.541	480.574	-304.903	151.278	519.613	16.117	81.561	477.048	-266.874	117.708	794.904	123.334	126.112	461.289	-116.050	-45.542	768.184	131.829	124.386	759.291	121.671	180.485	463.598	-406.097	174.392	466.358	-410.376	136.418	590.740	-363.302	147.827
1082	18.01667	508.160	-498.465	223.658	593.951	-452.060	212.897	501.647	-250.322	120.977	476.251	-289.010	138.173	520.346	23.285	77.830	474.092	-251.817	103.707	796.734	120.802	126.262	461.281	-98.874	-56.196	770.216	129.822	124.481	760.968	119.894	180.558	457.519	-388.988	163.218	460.955	-395.065	126.287	585.334	-349.466	136.866
1083	18.03333	498.376	-481.791	214.570	584.294	-437.427	203.052	498.022	-235.716	106.905	471.601	-273.665	124.634	520.384	31.229	74.564	470.479	-236.595	89.474	798.326	118.207	126.429	461.711	-80.824	-66.376	772.023	127.716	124.555	762.434	117.982	180.630	450.383	-372.534	151.345	454.365	-379.666	114.641	579.349	-336.461	125.296
1084	18.05000	487.382	-466.096	204.341	574.420	-423.891	192.973	494.032	-222.204	92.893	466.548	-259.311	110.836	520.674	39.725	71.636	466.656	-222.564	75.238	799.655	115.487	126.805	462.663	-62.394	-75.775	773.417	125.510	124.637	763.552	115.975	180.723	442.717	-356.842	138.869	446.887	-364.743	102.199	572.821	-324.259	113.235
1085	18.06667	475.859	-451.320	193.157	563.898	-411.355	181.906	489.499	-209.371	79.031	460.633	-245.255	96.906	521.545	48.857	69.308	462.169	-209.216	61.512	800.783	112.861	126.972	464.207	-44.080	-83.931	774.715	123.381	124.808	764.558	113.995	180.837	434.564	-341.800	125.865	438.819	-350.399	89.387	565.494	-312.816	100.813
1086	18.08333	464.140	-436.922	181.381	553.493	-399.877	169.814	484.131	-196.728	65.470	454.130	-231.714	83.045	523.207	57.940	67.629	457.198	-195.841	47.043	801.916	110.176	127.108	466.068	-25.754	-90.792	776.048	121.183	124.866	765.636	112.039	180.921	425.488	-327.083	112.651	429.857	-336.048	76.326	557.301	-302.129	87.992
1087	18.10000	450.113	-422.942	168.545	540.773	-389.198	157.193	478.866	-184.365	52.001	447.240	-218.056	69.287	525.317	66.536	66.381	452.332	-182.638	33.126	803.044	107.331	127.154	468.535	-7.825	-96.734	777.446	118.862	124.843	766.671	109.970	180.790	415.357	-312.166	98.781	420.048	-321.380	62.624	548.519	-291.774	75.322
1088	18.11667	433.184	-409.125	154.454	525.288	-379.012	144.437	473.497	-172.032	38.803	440.066	-204.330	55.750	528.189	74.407	65.167	447.417	-169.121	19.524	804.127	104.421	127.217	471.445	9.797	-101.861	778.773	116.483	124.790	767.710	108.037	180.729	404.232	-296.832	84.169	409.077	-306.232	48.210	537.846	-281.738	62.880
1089	18.13333	414.546	-394.780	139.552	508.060	-368.661	131.243	467.581	-159.756	25.850	432.361	-190.463	41.695	529.938	81.616	64.619	441.981	-155.564	6.103	805.010	101.546	127.270	474.795	26.999	-106.332	779.933	114.132	124.763	768.561	106.067	180.695	392.194	-281.133	69.374	397.105	-290.755	33.381	526.446	-272.446	50.090
1090	18.15000	395.072	-379.907	124.315	490.031	-358.324	117.382	460.859	-147.654	12.832	423.864	-176.704	27.794	531.598	88.322	64.239	435.839	-142.061	-7.313	805.744	98.816	127.378	478.682	43.462	-110.348	780.917	111.892	124.824	769.232	104.185	180.632	379.216	-265.182	54.300	384.148	-274.920	18.245	513.796	-262.842	36.269
1091	18.16667	375.206	-364.780	108.778	470.775	-348.189	102.561	453.399	-135.678	-0.314	414.718	-162.834	13.716	533.410	94.833	64.181	429.064	-128.632	-20.902	806.329	96.190	127.547	482.768	58.976	-113.718	781.748	109.667	124.947	769.792	102.124	180.704	365.405	-248.826	39.143	370.314	-258.660	2.887	500.152	-253.471	22.497
1092	18.18333	353.724	-349.606	91.275	449.507	-337.970	86.576	445.545	-123.891	-13.320	405.089	-148.852	-0.248	535.572	101.209	64.476	422.022	-115.198	-34.192	806.762	93.568	127.669	486.999	73.225	-116.441	782.364	107.566	124.880	770.296	100.134	180.834	350.864	-231.918	23.515	355.537	-241.614	-12.975	485.203	-244.474	7.869
1093	18.20000	329.258	-332.004	73.752	426.407	-327.596	69.630	437.484	-112.274	-25.741	395.036	-134.755	-13.647	537.953	107.187	65.036	414.866	-101.670	-46.733	806.672	90.470	127.639	491.191	86.192	-118.425	782.876	105.438	124.963	770.557	97.447	180.617	335.771	-214.336	7.608	340.137	-223.581	-29.243	469.016	-235.622	-7.486
1094	18.21667	304.743	-314.816	54.409	402.332	-317.593	51.232	429.373	-100.533	-37.668	385.443	-120.534	-26.464	539.443	114.821	66.426	407.817	-87.939	-58.675	806.748	87.964	127.718	495.168	98.065	-119.877	783.174	103.291	125.034	770.804	96.259	180.961	320.540	-196.061	-8.088	324.708	-204.640	-45.210	452.052	-226.267	-22.801
1095	18.23333	280.995	-297.224	34.947	377.898	-305.917	32.030	420.651	-88.534	-48.231	375.483	-105.811	-38.272	541.484	119.566	66.640	400.210	-73.946	-69.062	806.648	85.645	127.859	498.834	108.884	-121.164	783.170	101.087	125.258	770.719	94.403	181.034	305.643	-177.186	-22.827	309.616	-184.967	-60.257	434.783	-215.980	-37.612
1096	18.25000	258.392	-278.821	16.686	354.687	-293.762	13.485	411.842	-76.333	-58.681	365.521	-90.843	-49.498	543.182	123.297	66.848	392.760	-60.147	-79.629	806.447	83.704	128.106	502.114	118.678	-122.236	783.034	99.133	125.427	770.431	92.479	181.340	291.192	-157.866	-36.364	294.891	-164.912	-73.847	417.423	-204.805	-51.904
1097	18.26667	236.241	-258.051	0.800	331.587	-279.923	-3.614	402.793	-64.445	-69.260	355.452	-76.086	-60.394	544.825	126.084	67.153	384.789	-46.469	-89.659	805.900	81.672	128.110	504.723	127.322	-123.022	782.681	97.298	125.560	769.951	90.758	181.477	277.000	-138.400	-49.269	280.450	-144.635	-86.805	399.881	-193.041	-65.977
1098	18.28333	214.102	-237.062	-14.970	307.946	-264.198	-19.244	393.080	-53.067	-79.867	344.980	-61.973	-71.499	545.759	128.773	67.546	376.353	-33.339	-99.808	805.354	79.570	128.429	506.088	135.406	-123.388	782.255	95.648	125.574	769.519	89.172	181.581	262.806	-118.880	-62.253	266.045	-124.523	-99.979	381.910	-181.017	-80.129
1099	18.30000	191.485	-214.345	-30.575	283.291	-246.414	-34.038	382.545	-42.130	-90.588	333.882	-48.178	-83.023	546.132	131.181	67.940	367.346	-20.826	-110.076	804.685	77.656	128.544	506.594	141.044	-124.000	781.813	94.055	125.690	768.964	87.708	181.772	248.358	-99.247	-75.721	251.518	-104.285	-113.742	363.320	-168.860	-94.610
1100	18.31667	169.015	-191.453	-47.222	258.436	-230.090	-50.722	371.438	-31.213	-101.110	322.377	-34.185	-94.366	546.465	132.838	68.167	357.948	-8.580	-120.438	804.053	75.933	128.680	505.887	145.304	-124.989	781.368	92.557	125.848	768.340	86.368	181.732	234.081	-79.877	-89.450	237.025	-83.500	-127.088	344.411	-156.260	-108.520
1101	18.33333	147.581	-168.978	-64.149	234.331	-213.167	-67.246	359.931	-20.051	-111.275	310.493	-20.227	-105.740	546.931	132.270	67.736	347.922	2.780	-131.464	803.301	74.336	128.821	504.186	148.708	-126.458	780.824	91.140	126.158	768.198	85.000	182.078	219.918	-60.243	-102.632	223.478	-63.653	-140.597	325.661	-143.129	-121.463
1102	18.35000	126.982	-146.333	-80.302	211.113	-195.483	-83.015	348.324	-9.326	-121.095	298.895	-6.702	-116.364	546.320	134.130	67.817	338.079	14.530	-140.983	802.341	73.076	129.004	501.728	151.479	-127.915	780.004	90.065	126.272	767.114	83.938	182.148	206.355	-41.010	-115.395	210.268	-44.294	-153.440	307.254	-130.004	-134.354
1103	18.36667	106.902	-122.925	-94.617	188.645	-177.448	-98.326	336.629	0.613	-130.839	287.358	5.981	-126.673	545.550	134.356	67.436	328.060	27.054	-149.263	801.235	72.044	129.111	498.268	153.577	-129.176	779.015	89.156	126.378	765.840	83.058	182.245	193.338	-22.456	-127.698	197.521	-25.371	-165.950	288.711	-117.266	-146.837
1104	18.38333	89.093	-102.268	-110.105	167.291	-159.840	-113.944	324.851	10.195	-140.634	275.973	18.162	-137.020	544.377	134.487	67.243	317.980	36.582	-159.052	800.092	71.010	129.045	493.588	154.999	-130.082	778.030	88.296	126.266	764.675	82.361	182.127	180.887	-4.896	-139.460	185.210	-7.171	-177.729	271.247	-104.134	-160.983
1105	18.40000	72.299	-81.164	-123.611	147.534	-143.220	-129.482	313.059	20.312	-150.033	264.796	30.171	-146.771	542.790	134.379	67.015	307.896	46.731	-168.262	798.930	70.011	128.951	487.937	155.815	-131.120	776.998	87.463	126.159	763.560	81.753	182.017	169.102	11.936	-150.538	173.573	10.216	-188.704	254.396	-91.296	-173.931
1106	18.41667	56.827	-61.407	-137.115	129.124	-126.808	-143.880	302.002	29.108	-158.812	254.056	41.918	-155.572	540.846	132.579	66.064	298.222	56.458	-176.534	797.651	69.299	129.048	481.740	156.452	-132.510	775.854	86.883	126.196	762.256	81.211	182.015	158.054	27.908	-161.080	162.793	27.991	-198.903	238.662	-78.713	-185.874
1107	18.43333	42.169	-41.841	-150.289	111.626	-110.339	-156.932	291.362	37.785	-166.258	243.956	52.677	-163.734	538.225	132.111	65.416	289.105	65.430	-183.688	796.202	68.801	129.165	475.596	157.146	-133.799	774.479	86.513	126.293	760.620	80.803	182.053	147.745	43.177	-171.036	153.043	43.650	-208.727	223.930	-66.646	-196.241
1108	18.45000	28.543	-22.745	-162.841	94.906	-94.061	-168.877	281.154	46.025	-172.705	234.358	62.924	-171.331	535.301	132.920	65.420	280.491	73.865	-190.058	794.572	68.462	129.240	469.680	158.223	-134.147	772.889	86.252	126.322	758.839	80.587	182.031	138.240	57.977	-180.653	144.227	58.304	-218.330	210.113	-55.196	-205.236
1109	18.46667	15.985	-4.111	-174.641	79.080	-79.364	-179.973	271.391	53.984	-178.729	225.289	72.760	-178.544	532.644	132.396	65.301	272.293	81.737	-196.141	792.817	68.201	129.323	463.576	158.480	-134.320	771.012	85.686	126.224	756.968	80.333	182.048	129.500	72.236	-189.893	136.150	72.088	-227.472	196.941	-44.192	-212.937
1110	18.48333	4.528	14.261	-185.372	64.832	-62.214	-188.599	262.032	61.355	-184.576	216.991	81.979	-185.178	530.006	131.935	65.379	264.734	89.108	-201.626	791.048	68.025	129.462	457.191	158.296	-134.436	769.360	85.578	126.309	755.120	80.237	182.107	121.594	85.684	-198.534	128.695	85.081	-236.073	184.544	-34.162	-220.014
1111	18.50000	-5.623	31.438	-194.944	51.754	-47.297	-198.007	253.127	68.046	-190.530	208.908	90.261	-191.818	527.265	131.514	65.607	257.219	95.816	-207.167	789.400	67.884	129.596	450.605	157.791	-134.455	767.714	85.518	126.450	753.303	80.186	182.163	114.260	98.001	-206.296	121.835	97.567	-243.728	172.985	-24.203	-228.311
1112	18.51667	-14.594	46.806	-204.176	39.972	-33.889	-208.112	244.694	74.268	-196.383	201.231	97.942	-198.426	524.388	131.157	65.746	250.016	102.069	-212.621	787.729	67.753	129.675	443.669	157.059	-134.258	766.122	85.459	126.447	751.558	80.239	182.161	107.522	109.270	-213.858	115.479	109.139	-251.352	162.438	-14.767	-237.632
1113	18.53333	-22.756	60.879	-214.317	29.189	-21.626	-218.710	236.725	80.214	-202.160	194.076	105.267	-205.133	521.283	130.747	65.812	243.307	107.939	-218.184	786.065	67.664	129.698	436.771	156.356	-133.981	764.546	85.462	126.458	749.824	80.372	182.173	101.290	119.705	-221.858	109.817	119.654	-259.134	152.692	-5.251	-246.708
1114	18.55000	-30.153	74.122	-225.543	19.388	-9.918	-229.260	229.324	85.842	-207.856	187.521	112.153	-211.881	518.064	130.258	66.043	237.137	113.313	-223.797	784.438	67.723	129.767	429.864	155.716	-133.520	762.957	85.519	126.438	748.067	80.522	182.113	95.779	129.356	-230.567	105.054	129.120	-267.623	143.941	2.957	-254.575
1115	18.56667	-36.626	86.723	-237.452	10.523	1.265	-239.965	222.386	90.968	-213.342	181.532	118.369	-218.705	514.770	129.789	66.239	231.461	118.181	-229.234	782.769	67.866	129.842	422.924	155.099	-133.112	761.330	85.692	126.417	746.301	80.758	182.080	90.923	138.189	-239.570	101.109	137.724	-276.334	136.392	10.194	-262.742
1116	18.58333	-42.060	98.034	-249.495	2.913	11.297	-251.233	216.195	95.423	-218.802	176.192	123.853	-225.245	511.529	129.392	66.468	226.376	122.458	-234.400	781.032	68.061	129.956	416.086	153.769	-132.514	759.639	85.940	126.468	744.474	81.170	181.996	86.827	146.060	-248.222	97.833	145.454	-284.891	129.671	16.979	-270.903
1117	18.60000	-46.433	107.617	-261.324	-3.313	19.856	-263.006	210.787	99.451	-224.101	171.592	128.816	-231.541	508.412	129.010	66.788	221.963	126.287	-239.287	779.231	68.323	130.051	409.737	152.927	-131.709	757.856	86.218	126.470	742.545	81.547	181.991	83.347	153.029	-256.382	95.259	152.361	-292.893	124.162	23.115	-279.279
1118	18.61667	-49.796	115.803	-272.933	-8.274	27.259	-274.433	206.161	103.182	-229.219	167.740	133.309	-237.656	505.341	128.613	67.102	218.247	129.860	-244.057	777.380	68.726	130.164	403.922	151.995	-130.930	756.007	86.590	126.517	740.515	81.966	181.989	80.756	159.417	-264.411	93.403	158.454	-300.827	119.655	28.580	-287.274
1119	18.63333	-52.224	123.571	-284.311	-12.246	34.233	-285.118	202.312	106.141	-233.907	164.583	137.311	-243.478	502.311	128.112	67.487	215.193	132.948	-248.431	775.410	69.213	130.303	398.694	151.136	-130.197	754.024	87.060	126.583	738.416	82.430	182.010	78.849	165.082	-272.283	92.366	163.795	-308.643	116.048	33.485	-294.602
1120	18.65000	-53.834	131.170	-295.314	-15.547	41.057	-295.261	199.000	108.943	-238.220	162.111	140.813	-248.862	499.317	127.538	67.706	212.721	135.565	-252.413	773.378	69.793	130.449	394.003	150.247	-129.505	751.998	87.628	126.696	736.126	82.870	182.128	77.622	170.099	-279.966	92.066	168.635	-315.914	112.993	37.841	-301.274
1121	18.66667	-54.751	138.334	-305.767	-18.175	47.415	-304.599	196.216	111.400	-242.115	160.151	143.896	-253.695	496.443	126.918	67.887	210.748	137.714	-255.990	771.247	70.393	130.557	389.879	149.392	-128.979	749.838	88.193	126.743	733.842	83.416	182.180	76.840	174.444	-287.182	92.176	172.865	-322.602	110.470	41.700	-307.218
1122	18.68333	-55.247	144.374	-315.104	-20.240	52.829	-312.922	193.986	113.599	-245.536	158.699	146.614	-257.977	493.702	126.322	67.906	209.205	139.596	-259.264	769.146	71.005	130.743	386.281	148.512	-128.656	747.685	88.713	126.790	731.513	83.954	182.176	76.522	178.409	-293.253	92.479	176.429	-328.406	108.399	45.083	-312.251
1123	18.70000	-55.431	149.370	-322.673	-21.760	57.289	-319.876	192.217	115.389	-248.645	157.649	148.919	-261.713	491.157	125.851	67.736	208.024	141.106	-262.133	767.040	71.682	130.896	383.308	147.657	-128.581	745.539	89.330	126.900	729.203	84.519	182.193	76.504	181.888	-298.219	92.867	179.560	-333.227	106.647	47.985	-316.561
1124	18.71667	-55.504	153.825	-328.485	-23.089	61.331	-325.255	190.768	116.780	-251.291	156.821	150.749	-264.890	488.794	125.506	67.442	207.134	142.310	-264.673	764.958	72.293	130.957	380.890	146.983	-128.835	743.427	89.953	126.920	727.039	85.228	182.101	76.552	184.724	-302.389	93.251	182.132	-337.215	105.187	50.356	-320.241
1125	18.73333	-55.546	157.838	-332.676	-24.233	64.909	-329.106	189.618	117.882	-253.671	156.131	152.178	-267.676	486.708	125.262	67.072	206.333	143.157	-266.934	763.000	72.884	131.020	378.861	146.404	-129.285	741.388	90.463	126.879	724.891	85.792	182.050	76.645	187.014	-305.920	93.546	184.215	-340.521	103.924	52.253	-323.315
1126	18.75000	-55.647	160.943	-335.848	-25.224	67.772	-331.915	188.637	118.691	-255.749	155.676	153.349	-270.087	484.834	125.084	66.589	205.676	143.817	-269.002	761.106	73.435	131.089	377.087	145.940	-129.774	739.538	90.921	126.857	722.883	86.318	181.987	76.625	188.790	-308.851	93.705	185.874	-343.319	102.866	53.682	-325.927
1127	18.76667	-55.889	163.006	-338.272	-26.048	69.666	-334.173	187.747	119.415	-257.658	155.120	154.225	-272.283	483.183	125.019	66.075	205.030	144.410	-270.783	759.370	73.960	131.115	375.542	145.638	-130.325	737.707	91.369	126.797	720.969	86.840	181.901	76.488	190.105	-311.293	93.630	186.967	-345.752	102.043	54.721	-328.087
1128	18.78333	-56.197	164.260	-340.491	-26.622	70.790	-336.459	187.074	119.940	-259.272	154.569	154.863	-274.064	481.582	124.947	65.608	204.448	144.915	-272.339	757.688	74.451	131.141	374.244	145.415	-130.895	736.048	91.868	126.772	719.181	87.325	181.880	76.220	191.027	-313.261	93.444	187.855	-347.760	101.422	55.551	-330.088
1129	18.80000	-56.536	164.719	-342.430	-26.990	71.268	-338.695	186.534	120.348	-260.707	154.109	155.365	-275.480	480.072	124.925	65.167	203.970	145.354	-273.700	756.113	74.930	131.164	373.150	145.211	-131.473	734.475	92.310	126.747	717.497	87.789	181.809	75.884	191.663	-314.729	93.123	188.576	-349.156	101.034	56.156	-331.889
1130	18.81667	-56.940	165.041	-343.919	-27.231	71.588	-340.669	186.062	120.693	-262.028	153.617	155.722	-276.703	478.653	124.946	64.789	203.528	145.725	-274.888	754.691	75.427	131.211	372.193	145.138	-132.050	732.959	92.696	126.746	715.923	88.200	181.753	75.448	192.155	-315.988	92.714	189.102	-350.343	100.735	56.677	-333.649
