NO_OF_FRAMES	2734
NO_OF_CAMERAS	7
NO_OF_MARKERS	13
FREQUENCY	60
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-11-12, 11:51:16	6281.31358754
DATA_INCLUDED	3D
MARKER_NAMES	Shoulder	Elbow	Hand top	Hand right	Hand left	Thumb	Index	Middle	Back top	Back right	Back left	Box back	Box left
Frame	Time	Shoulder X	Shoulder Y	Shoulder Z	Elbow X	Elbow Y	Elbow Z	Hand top X	Hand top Y	Hand top Z	Hand right X	Hand right Y	Hand right Z	Hand left X	Hand left Y	Hand left Z	Thumb X	Thumb Y	Thumb Z	Index X	Index Y	Index Z	Middle X	Middle Y	Middle Z	Back top X	Back top Y	Back top Z	Back right X	Back right Y	Back right Z	Back left X	Back left Y	Back left Z	Box back X	Box back Y	Box back Z	Box left X	Box left Y	Box left Z	
1872	31.18333	418.072	231.318	153.817	364.155	215.637	-69.691	299.947	-77.358	-197.273	321.587	-33.470	-210.831	337.560	-46.802	-186.429	389.671	-161.274	-199.896	278.362	-176.466	-217.566	271.617	-177.054	-247.869	654.993	242.183	227.088	658.239	255.149	170.820	683.485	243.074	169.261	-72.807	173.886	-346.528	-26.336	81.580	-352.273
1873	31.20000	420.535	236.085	154.481	366.528	222.117	-69.281	292.800	-68.421	-195.973	315.923	-25.625	-209.826	331.573	-39.306	-185.409	379.928	-155.430	-198.512	266.879	-166.525	-215.367	259.759	-166.932	-245.888	657.843	241.737	226.991	661.718	254.712	170.778	686.651	241.984	169.126	-72.811	173.898	-346.512	-26.356	81.608	-352.274
1874	31.21667	423.747	240.985	154.557	368.949	228.630	-68.928	285.642	-59.213	-195.002	310.200	-17.392	-208.807	325.452	-31.510	-184.503	369.948	-149.216	-197.381	255.275	-156.190	-213.732	247.531	-156.475	-244.293	660.853	241.166	226.882	665.193	254.131	170.774	689.820	240.768	169.005	-72.805	173.905	-346.515	-26.345	81.621	-352.281
1875	31.23333	427.431	246.017	154.477	371.450	235.064	-68.556	278.518	-49.592	-194.122	304.555	-9.068	-208.245	319.429	-23.433	-183.808	359.216	-142.514	-196.837	243.954	-145.130	-212.498	235.477	-144.982	-242.873	664.006	240.474	226.856	668.623	253.422	170.786	692.975	239.468	168.916	-72.797	173.889	-346.524	-26.310	81.606	-352.276
1876	31.25000	430.729	250.695	154.671	373.958	241.389	-68.183	271.494	-39.452	-193.288	299.488	0.119	-208.214	313.204	-15.101	-182.890	350.270	-135.554	-195.518	232.707	-133.166	-211.184	223.216	-131.979	-240.998	667.288	239.743	226.986	671.987	252.600	170.803	696.040	238.081	168.867	-72.778	173.884	-346.515	-26.303	81.620	-352.279
1877	31.26667	434.081	255.207	154.874	376.566	247.515	-67.822	264.295	-28.942	-192.145	293.928	9.593	-207.690	307.266	-6.234	-182.496	340.610	-127.783	-194.414	221.018	-120.499	-209.467	210.493	-118.611	-238.904	670.263	238.776	226.938	675.443	251.730	170.977	699.206	236.749	168.995	-72.783	173.898	-346.514	-26.312	81.633	-352.291
1878	31.28333	437.472	259.473	155.006	379.313	253.532	-67.434	257.314	-17.933	-191.644	288.517	19.294	-207.407	301.251	2.941	-182.322	330.738	-119.602	-193.157	209.434	-107.160	-207.829	198.205	-104.607	-237.088	673.212	237.679	226.928	678.665	250.661	170.945	702.164	235.223	168.959	-72.796	173.891	-346.509	-26.300	81.646	-352.291
1879	31.30000	440.791	263.519	155.200	382.128	259.363	-67.106	250.370	-6.741	-191.337	283.122	29.093	-207.240	295.221	12.185	-182.151	320.413	-111.143	-192.068	197.911	-93.169	-206.606	186.469	-90.254	-235.918	676.033	236.509	226.896	681.794	249.470	170.980	704.833	233.370	168.940	-72.795	173.888	-346.505	-26.306	81.657	-352.286
1880	31.31667	444.039	267.417	155.410	384.737	265.777	-66.426	243.647	4.763	-191.293	278.083	38.998	-207.180	289.362	21.534	-182.067	309.914	-102.466	-191.217	186.628	-78.441	-205.958	175.187	-75.120	-235.467	678.803	235.249	226.875	684.802	248.219	171.015	707.486	231.633	168.923	-72.803	173.892	-346.507	-26.432	82.076	-352.047
1881	31.33333	447.182	271.120	155.645	387.208	271.229	-65.955	237.318	16.316	-191.367	273.294	49.006	-207.014	283.767	30.826	-182.085	299.276	-93.623	-190.780	175.637	-63.113	-205.877	164.163	-59.054	-235.454	681.381	233.971	226.869	687.644	246.924	171.062	710.007	229.918	168.954	-72.806	173.888	-346.526	-26.694	82.758	-351.491
1882	31.35000	450.314	274.667	155.879	389.486	276.280	-65.383	231.238	27.853	-191.665	268.744	58.951	-207.037	278.297	40.079	-182.267	288.897	-84.515	-190.911	165.210	-47.543	-206.201	153.435	-42.357	-235.677	683.772	232.685	226.883	690.323	245.624	171.116	712.355	228.217	168.967	-72.800	173.894	-346.551	-26.376	81.408	-351.643
1883	31.36667	453.337	277.971	156.108	392.012	280.758	-65.113	225.220	39.108	-192.211	264.086	68.671	-207.211	272.779	49.202	-182.521	279.162	-75.204	-191.536	155.393	-31.972	-207.074	143.115	-25.525	-236.027	686.024	231.357	226.890	692.779	244.270	171.110	714.560	226.497	168.946	-72.799	173.894	-346.523	-26.349	81.414	-351.636
1884	31.38333	456.275	281.071	156.312	393.756	285.527	-64.348	219.282	50.075	-193.307	259.271	78.220	-207.415	267.065	58.111	-182.979	269.671	-65.905	-192.867	145.914	-16.644	-207.884	133.442	-8.851	-237.201	688.121	229.977	226.841	695.098	242.821	171.092	716.657	224.778	168.943	-72.789	173.888	-346.520	-26.349	81.411	-351.654
1885	31.40000	459.064	283.945	156.507	395.836	289.617	-64.079	213.356	60.788	-194.315	254.409	87.611	-207.738	261.274	66.982	-183.497	260.190	-56.610	-194.478	136.840	-1.312	-209.050	124.330	7.639	-238.180	690.082	228.543	226.758	697.337	241.366	171.066	718.681	223.127	168.924	-72.804	173.899	-346.501	-26.324	81.421	-351.663
1886	31.41667	461.662	286.602	156.644	397.692	293.304	-63.717	207.561	71.431	-195.461	249.689	96.920	-208.312	255.604	75.713	-184.249	250.661	-47.351	-196.357	128.328	14.040	-210.577	115.790	24.144	-239.315	691.890	227.043	226.756	699.363	239.887	171.083	720.473	221.311	168.919	-72.808	173.902	-346.531	-26.268	81.395	-351.716
1887	31.43333	464.165	289.098	156.696	399.168	296.476	-63.278	202.017	82.102	-196.633	245.179	106.071	-208.977	250.156	84.277	-185.190	240.959	-38.347	-198.490	120.293	29.486	-212.158	107.856	40.827	-240.456	693.501	225.507	226.785	701.248	238.391	171.152	722.077	219.515	168.968	-72.805	173.908	-346.520	-26.289	81.430	-351.676
1888	31.45000	466.533	291.355	156.701	400.413	299.318	-63.004	196.738	92.734	-197.901	240.888	115.026	-209.746	244.450	93.404	-185.707	231.207	-28.655	-200.347	112.761	44.709	-213.871	100.552	57.489	-241.592	695.011	223.994	226.776	702.993	236.879	171.198	723.512	217.707	168.997	-72.790	173.886	-346.528	-26.249	81.410	-351.705
1889	31.46667	468.545	294.496	157.304	401.594	301.717	-62.889	191.682	103.219	-199.237	236.876	123.886	-211.055	239.723	101.467	-187.469	222.087	-19.296	-202.677	105.703	59.879	-215.585	93.886	73.944	-242.962	696.351	222.486	226.760	704.596	235.359	171.228	724.813	215.865	168.964	-72.795	173.893	-346.513	-26.263	81.416	-351.690
1890	31.48333	470.524	296.415	157.343	402.476	303.998	-62.675	186.819	113.367	-200.731	232.806	132.431	-212.103	234.833	109.524	-188.922	213.455	-10.119	-205.274	99.217	74.646	-217.317	87.777	90.058	-244.195	697.560	220.940	226.690	706.036	233.785	171.189	725.974	214.004	168.928	-72.802	173.880	-346.542	-26.244	81.410	-351.716
1891	31.50000	472.344	298.126	157.320	403.290	306.010	-62.515	182.044	123.117	-202.274	228.717	140.727	-213.144	229.850	117.519	-190.340	205.376	-1.199	-208.058	93.165	88.761	-219.050	82.165	105.265	-245.588	698.628	219.355	226.610	707.291	232.163	171.178	727.019	212.141	168.901	-72.806	173.879	-346.513	-26.278	81.439	-351.676
1892	31.51667	473.912	299.470	157.188	403.832	307.673	-62.347	177.502	132.444	-203.929	224.798	148.632	-214.383	224.988	125.155	-191.738	197.337	7.691	-211.037	87.693	102.464	-220.984	77.100	119.577	-247.137	699.517	217.674	226.599	708.485	230.506	171.190	727.861	210.170	168.873	-72.806	173.889	-346.541	-26.261	81.427	-351.693
1893	31.53333	475.414	300.809	157.089	404.221	308.433	-62.535	173.204	141.390	-205.847	220.999	156.318	-215.555	220.257	132.597	-193.215	189.956	15.953	-214.813	82.734	115.628	-223.616	72.582	133.410	-249.005	700.306	215.983	226.606	709.550	228.877	171.266	728.600	208.280	168.901	-72.816	173.880	-346.514	-26.272	81.428	-351.683
1894	31.55000	476.752	301.860	156.933	404.142	309.475	-62.308	169.098	149.933	-208.134	217.467	163.450	-217.210	215.707	139.554	-195.084	182.648	24.023	-218.190	78.120	128.084	-226.601	68.663	146.794	-251.538	700.920	214.313	226.550	710.383	227.224	171.277	729.244	206.399	168.896	-72.806	173.886	-346.519	-26.230	81.418	-351.700
1895	31.56667	477.879	302.740	156.715	403.849	310.097	-62.158	165.159	158.157	-210.869	213.992	170.272	-219.183	211.276	146.259	-197.309	175.711	31.876	-221.493	73.906	140.026	-230.079	65.182	159.404	-254.718	701.486	212.688	226.479	711.181	225.630	171.252	729.814	204.592	168.866	-72.793	173.891	-346.544	-26.181	81.400	-351.758
1896	31.58333	478.805	303.464	156.333	403.265	310.451	-62.100	161.377	165.970	-213.881	210.701	176.643	-221.327	206.870	152.614	-199.576	169.095	39.344	-224.912	70.297	151.701	-234.445	62.141	171.962	-258.393	701.959	211.089	226.389	711.884	224.041	171.164	730.245	202.756	168.736	-72.803	173.888	-346.535	-26.208	81.454	-351.719
1897	31.60000	479.483	304.017	155.933	402.647	310.753	-62.226	157.835	173.256	-217.102	207.630	182.509	-223.424	202.575	158.525	-201.857	162.916	46.311	-228.072	67.190	162.995	-239.112	59.759	183.440	-262.702	702.323	209.541	226.227	712.454	222.464	171.073	730.583	201.020	168.643	-72.798	173.891	-346.545	-26.116	81.395	-351.865
1898	31.61667	480.082	304.501	155.493	401.816	310.878	-62.346	154.585	179.921	-220.360	204.761	187.839	-225.510	198.561	163.957	-204.139	157.205	52.635	-231.204	64.558	173.347	-243.764	58.054	194.028	-267.624	702.572	208.058	226.071	712.848	220.925	170.948	730.807	199.349	168.502	-72.810	173.887	-346.528	-26.099	81.382	-351.862
1899	31.63333	480.487	304.784	155.108	400.859	310.701	-62.384	151.568	185.905	-223.607	201.989	192.584	-227.569	194.725	168.818	-206.437	152.070	58.316	-234.613	62.122	182.995	-247.924	56.680	203.629	-272.705	702.703	206.568	225.921	713.156	219.445	170.815	730.941	197.694	168.366	-72.800	173.897	-346.513	-26.093	81.387	-351.864
1900	31.65000	480.862	304.990	154.618	399.725	310.240	-62.366	148.622	191.155	-226.798	199.264	196.810	-229.669	191.075	173.134	-208.740	147.562	63.328	-238.212	60.041	191.088	-252.507	55.351	211.642	-277.283	702.750	205.061	225.721	713.390	217.973	170.641	730.960	196.057	168.180	-72.554	173.509	-347.572	-26.103	81.389	-351.874
1901	31.66667	481.145	305.135	154.119	398.285	310.118	-61.941	145.931	195.857	-229.950	196.704	200.510	-231.748	187.621	176.939	-211.097	143.644	67.685	-241.722	58.345	198.577	-256.960	54.040	219.120	-281.295	702.717	203.583	225.473	713.542	216.485	170.453	730.922	194.410	167.958	-72.564	173.504	-347.562	-26.078	81.394	-351.893
1902	31.68333	481.237	305.102	153.560	396.841	309.120	-62.033	143.457	199.982	-233.126	194.327	203.657	-233.944	184.380	180.289	-213.390	140.009	71.406	-244.586	57.077	205.439	-261.396	53.143	225.896	-285.396	702.623	202.137	225.266	713.615	215.037	170.254	730.808	192.804	167.747	-72.566	173.501	-347.556	-26.069	81.406	-351.895
1903	31.70000	481.142	304.936	152.934	395.326	307.913	-62.252	141.167	203.525	-236.266	192.118	206.224	-236.073	181.294	183.098	-215.655	136.671	74.489	-247.320	56.081	211.441	-266.001	52.635	232.455	-289.534	702.426	200.766	225.016	713.618	213.670	170.087	730.509	191.088	167.520	-72.808	173.893	-346.518	-26.074	81.391	-351.885
1904	31.71667	480.800	304.611	152.248	393.753	306.537	-62.499	138.900	206.624	-239.162	189.787	209.203	-238.040	178.357	185.253	-217.880	133.783	76.865	-250.284	55.190	215.851	-270.516	52.157	237.413	-293.828	702.115	199.458	224.794	713.487	212.394	169.896	730.217	189.682	167.293	-72.571	173.507	-347.580	-26.076	81.397	-351.890
1905	31.73333	480.353	304.291	151.611	392.035	304.936	-62.800	136.722	208.743	-242.046	187.623	210.446	-239.874	175.558	186.822	-220.099	131.287	78.660	-253.568	54.184	219.817	-274.420	51.484	241.328	-297.633	701.779	198.259	224.579	713.330	211.198	169.740	729.936	188.428	167.126	-72.559	173.506	-347.574	-26.065	81.419	-351.899
1906	31.75000	479.743	303.809	150.964	390.191	303.205	-63.084	134.730	210.144	-244.789	185.608	211.079	-241.744	172.980	187.819	-222.286	129.217	79.774	-256.848	53.265	222.754	-278.118	50.719	244.177	-301.168	701.435	197.142	224.426	713.087	210.086	169.579	729.632	187.237	166.977	-72.552	173.503	-347.576	-26.142	81.485	-351.738
1907	31.76667	479.049	303.221	150.396	388.193	301.283	-63.217	132.814	210.945	-247.453	183.699	211.452	-243.532	170.550	188.300	-224.362	127.369	80.315	-259.842	52.495	224.884	-281.792	50.026	246.007	-304.869	700.959	196.136	224.176	712.672	209.018	169.346	729.133	186.085	166.727	-72.545	173.509	-347.560	-26.080	81.430	-351.799
1908	31.78333	478.272	302.661	149.775	386.197	299.199	-63.298	131.021	211.312	-250.092	181.827	211.455	-245.287	168.180	188.401	-226.327	125.506	80.491	-262.638	51.809	226.334	-285.633	49.440	247.033	-308.886	700.462	195.228	223.939	712.076	207.952	169.015	728.559	185.015	166.445	-72.543	173.509	-347.579	-26.071	81.442	-351.807
1909	31.80000	477.411	302.023	149.186	384.223	296.974	-63.453	129.318	211.366	-252.576	180.024	211.185	-247.067	165.954	188.188	-228.321	123.733	80.394	-265.426	51.163	227.974	-289.085	48.922	247.505	-312.904	699.848	194.365	223.722	711.504	207.014	168.767	727.869	183.985	166.194	-72.795	173.914	-346.525	-26.067	81.458	-351.809
1910	31.81667	476.467	301.372	148.611	382.276	294.612	-63.739	127.783	211.116	-255.026	178.387	210.609	-248.755	163.883	187.663	-230.238	121.982	80.067	-268.364	50.763	228.765	-292.721	48.461	247.596	-316.764	699.228	193.519	223.424	710.948	206.137	168.492	727.167	183.006	165.882	-72.798	173.878	-346.545	-26.050	81.446	-351.814
1911	31.83333	475.441	300.643	147.968	380.376	292.279	-64.130	126.363	210.605	-257.386	176.854	209.735	-250.414	161.958	186.906	-232.121	120.286	79.560	-271.290	50.850	229.488	-296.384	48.566	247.867	-320.625	698.523	192.704	223.117	710.317	205.277	168.209	726.491	182.124	165.600	-72.795	173.905	-346.532	-26.047	81.467	-351.799
1912	31.85000	474.289	299.790	147.242	378.676	290.075	-64.661	125.106	209.941	-259.651	175.497	208.693	-251.946	160.202	185.992	-233.858	118.601	78.780	-273.496	51.129	230.136	-299.550	49.298	248.340	-324.540	697.693	191.949	222.845	709.590	204.515	167.941	725.702	181.317	165.392	-72.788	173.895	-346.537	-26.031	81.475	-351.796
1913	31.86667	473.106	298.924	146.466	377.143	288.009	-65.346	124.015	209.171	-261.565	174.380	207.159	-253.305	158.575	184.879	-235.441	116.966	77.855	-275.701	51.564	230.646	-302.370	50.048	248.437	-328.138	696.706	191.264	222.524	708.837	203.876	167.701	724.888	180.650	165.178	-72.813	173.882	-346.539	-26.034	81.467	-351.808
1914	31.88333	471.868	298.105	145.756	375.779	285.996	-66.040	123.003	208.179	-263.239	173.236	205.851	-254.366	157.061	183.605	-236.777	115.672	76.810	-277.936	51.800	230.702	-304.914	50.637	248.433	-331.017	695.864	190.716	222.263	708.003	203.284	167.442	724.077	180.073	164.948	-72.810	173.882	-346.538	-26.007	81.471	-351.844
1915	31.90000	470.663	297.376	145.038	374.495	284.090	-66.670	121.930	207.108	-264.769	172.006	204.928	-255.267	155.680	182.302	-238.033	114.523	75.709	-280.153	51.794	230.471	-307.097	50.911	248.231	-333.380	694.973	190.234	222.030	707.122	202.745	167.209	723.367	179.830	164.825	-72.816	173.893	-346.568	-26.023	81.480	-351.835
1916	31.91667	469.554	296.701	144.309	373.292	282.234	-67.330	120.986	206.109	-266.095	170.947	203.703	-256.225	154.413	180.987	-239.273	113.402	74.838	-282.600	51.637	230.336	-308.802	50.865	248.042	-335.127	694.018	189.759	221.828	706.260	202.203	167.001	722.461	179.275	164.660	-72.817	173.877	-346.546	-26.006	81.469	-351.825
1917	31.93333	468.518	296.123	143.544	372.047	280.531	-67.973	120.150	205.222	-267.353	170.043	202.599	-257.207	153.344	179.824	-240.500	112.437	74.080	-285.006	51.337	230.170	-310.237	50.747	247.853	-336.747	693.108	189.266	221.607	705.481	201.751	166.820	721.658	178.789	164.481	-72.809	173.888	-346.543	-25.990	81.481	-351.836
1918	31.95000	467.546	295.559	142.774	370.833	278.929	-68.591	119.347	204.398	-268.767	169.181	201.599	-258.314	152.286	178.806	-241.800	111.566	73.451	-287.384	51.179	229.940	-311.980	50.656	247.656	-338.521	692.262	188.817	221.313	704.700	201.305	166.550	720.904	178.324	164.226	-72.801	173.886	-346.528	-25.983	81.485	-351.825
1919	31.96667	466.660	295.043	142.045	369.646	277.466	-69.112	118.615	203.813	-270.319	168.369	200.768	-259.537	151.283	178.027	-243.155	111.004	72.666	-289.919	51.171	229.927	-313.720	50.740	247.541	-340.532	691.523	188.460	221.030	703.955	200.886	166.237	720.128	177.882	163.934	-72.796	173.898	-346.518	-25.967	81.480	-351.834
1920	31.98333	465.801	294.614	141.370	368.493	276.054	-69.677	117.993	203.418	-272.022	167.606	200.094	-260.826	150.296	177.490	-244.562	110.062	72.237	-291.822	51.183	230.099	-315.838	51.028	247.627	-342.772	690.775	188.115	220.716	703.256	200.489	165.911	719.364	177.467	163.601	-72.798	173.889	-346.532	-25.971	81.492	-351.832
1921	32.00000	464.938	294.274	140.748	367.365	274.752	-70.241	117.376	203.170	-273.594	166.909	199.584	-262.023	149.337	177.023	-245.990	109.129	72.031	-293.884	51.297	230.438	-318.186	51.415	247.866	-345.058	690.061	187.824	220.372	703.163	200.486	165.943	719.064	177.524	163.732	-72.786	173.891	-346.525	-25.963	81.503	-351.845
1922	32.01667	464.082	293.923	140.135	366.175	273.500	-70.651	116.855	203.042	-275.199	166.267	199.145	-263.261	148.421	176.644	-247.363	108.223	71.909	-295.941	51.331	230.788	-320.410	51.824	248.285	-347.194	689.442	187.591	220.049	702.518	200.175	165.597	718.386	177.190	163.381	-72.802	173.897	-346.531	-25.946	81.507	-351.840
1923	32.03333	463.330	293.588	139.537	364.991	272.297	-70.975	116.347	202.888	-276.779	165.632	198.730	-264.474	147.581	176.283	-248.715	107.355	71.854	-298.013	51.355	231.029	-322.707	52.196	248.495	-349.414	688.783	187.339	219.716	701.920	199.900	165.282	717.748	176.903	163.072	-72.797	173.875	-346.546	-25.888	81.473	-351.902
1924	32.05000	462.609	293.317	139.035	363.817	271.110	-71.262	115.862	202.722	-278.242	165.057	198.343	-265.554	146.804	175.886	-250.120	106.656	71.758	-300.262	51.430	231.315	-324.871	52.567	248.623	-351.595	688.232	187.117	219.407	700.841	199.329	164.614	716.888	176.231	162.381	-72.805	173.897	-346.549	-25.931	81.500	-351.849
1925	32.06667	461.846	293.050	138.493	362.758	270.057	-71.576	115.434	202.548	-279.536	164.516	197.940	-266.566	146.088	175.461	-251.331	106.073	71.737	-302.535	51.559	231.693	-326.603	52.994	249.027	-353.301	687.629	186.958	219.064	700.291	199.131	164.289	716.267	176.011	162.047	-72.807	173.887	-346.522	-25.899	81.478	-351.915
1926	32.08333	461.167	292.844	138.011	361.792	269.052	-71.998	115.061	202.506	-280.740	164.092	197.667	-267.637	145.519	175.209	-252.482	105.500	71.768	-304.350	51.386	232.025	-328.024	53.077	249.226	-354.785	687.124	186.857	218.779	700.276	199.337	164.329	716.080	176.277	162.166	-72.808	173.890	-346.548	-25.921	81.506	-351.859
1927	32.10000	460.424	292.579	137.503	360.973	268.208	-72.413	114.720	202.489	-281.793	163.687	197.442	-268.719	145.094	175.054	-253.608	104.924	71.788	-306.019	51.146	232.191	-329.486	52.908	249.136	-356.210	686.597	186.814	218.504	699.240	198.960	163.703	715.251	175.823	161.511	-72.793	173.885	-346.540	-25.924	81.508	-351.842
1928	32.11667	459.790	292.373	137.076	360.225	267.474	-72.750	114.432	202.379	-282.692	163.420	197.188	-269.593	144.739	174.770	-254.602	104.535	71.791	-308.086	51.011	232.239	-330.902	52.969	248.956	-357.696	686.133	186.843	218.252	699.255	199.209	163.793	715.062	176.154	161.624	-72.798	173.890	-346.532	-25.908	81.509	-351.861
1929	32.13333	459.227	292.203	136.713	359.496	266.814	-72.939	114.227	202.111	-283.622	163.169	196.897	-270.328	144.422	174.375	-255.505	104.456	71.716	-310.434	51.048	232.107	-332.358	53.317	248.813	-359.084	685.686	186.824	218.038	698.268	198.842	163.210	714.280	175.734	161.042	-72.801	173.883	-346.550	-25.878	81.506	-351.871
1930	32.15000	458.718	292.091	136.396	358.891	266.173	-73.185	114.123	201.881	-284.520	162.922	196.571	-270.940	144.103	173.929	-256.416	104.189	71.303	-312.510	51.469	232.169	-333.856	54.045	248.908	-360.530	685.224	186.791	217.862	697.811	198.807	163.032	713.730	175.630	160.831	-72.772	173.902	-346.528	-25.844	81.548	-351.803
1931	32.16667	458.148	292.015	136.053	358.487	265.630	-73.543	114.299	201.988	-285.296	163.004	196.216	-271.410	143.913	173.822	-256.985	102.391	71.048	-313.224	52.406	232.640	-335.578	55.503	249.127	-362.323	684.750	186.749	217.731	697.336	198.782	162.899	713.309	175.614	160.730	-72.749	173.943	-346.520	-25.784	81.562	-351.877
1932	32.18333	457.657	291.963	135.713	358.342	265.251	-74.093	114.542	202.072	-285.781	162.707	195.869	-272.180	143.289	173.720	-257.802	100.791	71.073	-313.451	53.541	232.967	-337.347	57.255	248.929	-364.395	684.285	186.777	217.617	696.957	198.842	162.824	712.862	175.684	160.636	-72.835	173.968	-346.486	-25.789	81.613	-351.863
1933	32.20000	457.203	291.924	135.440	358.424	265.043	-74.579	114.633	201.885	-286.199	162.708	195.365	-272.494	143.088	173.475	-257.959	99.434	70.819	-313.978	54.166	232.760	-338.736	58.250	247.972	-366.054	683.917	186.899	217.542	696.551	198.920	162.701	712.487	175.791	160.553	-72.978	173.917	-346.515	-25.784	81.630	-351.895
1934	32.21667	456.872	291.944	135.198	358.390	264.807	-74.970	114.488	201.287	-286.306	162.591	194.675	-272.682	142.959	172.929	-258.060	98.267	70.122	-315.026	54.029	231.777	-339.505	58.303	246.506	-367.041	683.653	187.055	217.431	696.207	198.969	162.553	712.210	175.850	160.443	-73.121	173.876	-346.529	-25.799	81.613	-351.914
1935	32.23333	456.673	292.031	134.990	358.293	264.531	-75.290	114.145	200.420	-285.965	162.331	193.934	-272.591	142.799	172.096	-257.831	97.592	69.116	-316.426	53.300	230.460	-339.557	57.647	244.981	-367.054	683.433	187.104	217.331	695.985	198.972	162.445	711.936	175.813	160.335	-73.176	173.799	-346.541	-25.906	81.571	-351.865
1936	32.25000	456.527	292.178	134.802	358.257	264.252	-75.532	113.761	199.588	-285.402	162.071	193.237	-272.311	142.664	171.298	-257.561	96.856	68.203	-317.962	52.270	229.178	-339.207	56.637	243.548	-366.638	683.135	187.114	217.278	695.731	198.972	162.401	711.623	175.775	160.292	-73.167	173.707	-346.528	-25.956	81.502	-351.844
1937	32.26667	456.320	292.297	134.616	358.212	264.021	-75.734	113.428	198.922	-284.961	161.788	192.608	-272.070	142.519	170.518	-257.327	95.717	67.343	-320.177	51.558	228.249	-338.893	55.906	242.477	-366.343	682.750	187.172	217.265	695.388	199.059	162.419	711.326	175.891	160.291	-73.122	173.675	-346.532	-25.932	81.395	-351.909
1938	32.28333	455.964	292.308	134.412	358.115	263.815	-75.975	113.289	198.365	-284.665	162.106	191.915	-271.500	142.860	169.931	-256.598	93.963	66.588	-323.658	51.299	227.680	-339.060	55.803	241.705	-366.366	682.348	187.349	217.255	694.965	199.245	162.403	711.033	176.159	160.334	-73.015	173.727	-346.535	-25.953	81.467	-351.843
1939	32.30000	455.486	292.183	134.259	357.862	263.538	-76.199	113.392	197.908	-284.678	161.761	191.325	-271.896	142.435	169.186	-257.353	92.536	66.105	-328.085	51.545	227.366	-339.693	56.358	241.067	-367.022	682.002	187.650	217.226	694.580	199.502	162.369	710.733	176.474	160.310	-72.831	173.857	-346.534	-25.790	81.561	-351.891
1940	32.31667	454.977	292.073	134.211	357.496	263.013	-76.332	113.655	197.583	-284.902	162.407	190.661	-271.681	142.901	168.562	-256.617	91.674	66.255	-332.502	52.063	227.246	-340.668	57.264	240.543	-368.063	681.715	187.977	217.210	694.198	199.775	162.287	710.391	176.770	160.245	-72.471	173.824	-346.522	-25.345	81.642	-351.811
1941	32.33333	454.421	291.874	134.126	357.185	262.339	-76.357	113.966	197.370	-285.202	162.276	190.274	-272.439	142.656	168.189	-257.793	91.088	66.646	-335.589	52.374	227.060	-341.748	58.021	239.963	-369.164	681.404	188.247	217.173	693.796	200.024	162.246	710.022	177.031	160.206	-72.142	173.887	-346.489	-24.780	81.814	-351.841
1942	32.35000	453.830	291.658	134.090	356.863	261.591	-76.482	114.222	197.207	-285.429	162.531	189.799	-272.892	142.885	167.805	-258.193	90.497	66.958	-337.720	52.449	226.680	-342.692	58.392	239.128	-370.163	680.992	188.465	217.150	693.445	200.292	162.220	709.700	177.329	160.210	-71.882	173.947	-346.450	-24.170	82.027	-351.892
1943	32.36667	453.175	291.361	134.019	356.524	260.805	-76.654	114.453	196.855	-285.503	162.770	189.159	-273.166	143.080	167.133	-258.512	90.100	67.245	-339.671	52.516	226.120	-343.547	58.872	237.966	-371.261	680.619	188.736	217.111	693.110	200.601	162.229	709.374	177.671	160.200	-71.602	174.070	-346.462	-23.534	82.234	-351.932
1944	32.38333	452.572	291.084	133.948	356.161	260.066	-76.773	114.707	196.292	-285.561	163.431	188.231	-272.972	143.706	166.217	-258.162	89.629	67.615	-341.521	52.622	225.415	-344.382	59.373	236.521	-372.349	680.313	189.088	217.078	692.525	200.552	162.068	709.037	178.029	160.179	-71.270	174.160	-346.475	-23.073	82.376	-351.933
1945	32.40000	451.996	290.728	133.875	355.753	259.334	-76.782	114.916	195.742	-285.478	163.158	187.585	-273.342	143.527	165.460	-259.405	89.171	68.212	-343.295	52.532	224.686	-344.852	59.802	234.441	-373.706	680.015	189.492	217.065	692.151	200.898	161.993	708.701	178.398	160.118	-70.936	174.190	-346.441	-22.725	82.465	-351.920
1946	32.41667	451.426	290.438	133.775	355.232	258.491	-76.835	115.051	195.326	-285.307	163.317	186.882	-273.511	143.710	164.704	-259.603	88.570	69.125	-345.172	52.450	224.077	-345.255	60.460	232.064	-375.416	679.669	189.815	217.039	691.779	201.227	161.979	708.375	178.764	160.099	-70.679	174.314	-346.471	-22.485	82.569	-351.897
1947	32.43333	450.929	290.087	133.614	354.794	257.720	-76.942	115.175	195.129	-285.044	163.959	186.101	-273.191	144.295	164.176	-259.157	87.786	70.155	-346.618	52.269	223.415	-345.714	61.181	228.812	-377.645	679.320	190.088	217.020	691.403	201.547	161.960	708.028	179.081	160.057	-70.650	174.250	-346.365	-22.425	82.558	-351.904
1948	32.45000	450.394	289.723	133.520	354.495	256.987	-77.088	115.248	194.998	-284.783	164.077	185.696	-273.330	144.396	163.816	-259.237	86.946	71.052	-347.560	51.409	222.179	-346.252	61.537	224.817	-379.679	678.991	190.370	216.956	691.063	201.866	161.928	707.701	179.433	159.990	-70.777	174.084	-346.221	-22.481	82.473	-351.948
