NO_OF_FRAMES	2734
NO_OF_CAMERAS	7
NO_OF_MARKERS	13
FREQUENCY	60
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-11-12, 11:51:16	6281.31358754
DATA_INCLUDED	3D
MARKER_NAMES	Shoulder	Elbow	Hand top	Hand right	Hand left	Thumb	Index	Middle	Back top	Back right	Back left	Box back	Box left
Frame	Time	Shoulder X	Shoulder Y	Shoulder Z	Elbow X	Elbow Y	Elbow Z	Hand top X	Hand top Y	Hand top Z	Hand right X	Hand right Y	Hand right Z	Hand left X	Hand left Y	Hand left Z	Thumb X	Thumb Y	Thumb Z	Index X	Index Y	Index Z	Middle X	Middle Y	Middle Z	Back top X	Back top Y	Back top Z	Back right X	Back right Y	Back right Z	Back left X	Back left Y	Back left Z	Box back X	Box back Y	Box back Z	Box left X	Box left Y	Box left Z	
885	14.73333	539.875	355.766	160.815	436.646	349.646	-36.264	263.613	73.482	-74.150	292.315	108.642	-95.602	310.082	89.935	-76.435	318.731	-39.771	-119.780	193.358	7.786	-87.933	189.963	0.339	-120.574	774.264	292.165	217.949	779.867	299.878	160.253	799.525	280.492	159.257	157.649	-142.552	-100.807	258.865	-148.234	-109.839
886	14.75000	538.936	357.189	159.513	437.530	352.561	-38.994	254.804	84.975	-83.354	285.496	119.183	-104.877	302.091	98.788	-85.665	304.529	-30.737	-129.080	181.565	22.750	-97.291	177.922	15.471	-130.017	771.928	290.569	217.985	777.962	298.991	161.182	797.310	278.576	159.469	138.331	-125.491	-110.479	239.603	-135.405	-119.805
887	14.76667	537.835	358.524	158.202	438.007	354.707	-41.623	246.062	95.659	-92.213	278.500	128.775	-113.609	294.157	107.397	-94.590	290.603	-21.830	-138.489	170.135	37.327	-106.596	166.382	30.289	-139.330	769.482	288.908	218.112	776.018	297.302	161.421	795.120	276.662	159.573	119.712	-108.272	-119.450	220.514	-122.937	-128.995
888	14.78333	536.301	359.766	156.991	438.186	356.294	-44.232	237.516	106.268	-101.248	271.595	137.906	-122.026	286.104	115.839	-102.905	277.103	-13.085	-147.157	158.995	51.512	-115.851	155.440	44.694	-148.943	766.968	287.295	218.174	774.002	295.572	161.713	792.897	274.737	160.229	101.873	-91.199	-128.844	201.719	-111.069	-137.653
889	14.80000	534.918	360.588	155.457	438.141	357.510	-46.881	229.108	116.732	-109.868	264.946	146.697	-130.272	278.124	124.126	-110.741	264.017	-4.451	-154.685	148.583	65.492	-125.400	145.242	58.691	-158.603	764.386	285.620	218.361	771.873	293.856	162.022	790.622	272.845	160.646	85.193	-74.585	-138.731	183.729	-99.558	-145.915
890	14.81667	533.553	360.806	154.055	437.779	358.274	-49.552	221.308	126.707	-118.059	258.635	154.986	-138.142	270.613	131.986	-118.328	251.433	3.989	-161.904	138.928	78.830	-134.379	135.682	72.077	-167.576	761.823	283.950	218.713	769.703	292.079	162.260	788.245	270.944	160.868	69.654	-58.473	-148.346	165.720	-87.667	-154.005
891	14.83333	531.782	361.226	152.895	437.074	358.469	-52.102	214.290	135.809	-125.650	252.770	162.657	-145.512	263.728	139.125	-125.738	239.578	12.172	-169.929	130.124	91.414	-142.128	126.598	84.891	-175.440	759.142	282.371	218.875	767.412	290.350	162.476	785.780	269.094	161.205	55.248	-42.905	-156.807	150.489	-76.463	-162.618
892	14.85000	529.878	361.483	151.628	435.893	358.287	-54.152	207.821	144.117	-132.707	247.229	169.704	-152.450	257.369	145.599	-132.889	228.325	20.146	-178.534	122.082	103.246	-148.936	118.145	97.043	-182.411	756.482	280.880	218.998	765.029	287.849	161.851	783.323	267.229	161.672	41.919	-27.948	-164.295	135.929	-65.063	-171.079
893	14.86667	527.888	361.538	150.268	434.315	357.702	-56.106	201.373	151.931	-139.958	241.498	175.805	-159.964	251.316	151.650	-139.750	217.790	27.655	-186.809	114.546	114.609	-155.549	110.276	108.636	-189.129	753.873	279.366	219.040	762.639	286.054	161.866	780.889	265.388	161.882	29.632	-13.585	-171.551	122.449	-53.812	-179.727
894	14.88333	525.804	361.448	149.032	432.476	356.788	-57.997	195.520	159.514	-146.573	236.566	181.964	-166.500	245.415	157.413	-146.307	207.338	33.963	-193.736	107.612	125.475	-162.776	102.939	119.853	-196.054	751.253	277.852	219.035	760.246	284.268	161.877	778.360	263.542	162.032	18.040	0.383	-179.328	109.879	-42.610	-188.057
895	14.90000	523.754	361.264	147.690	430.489	355.656	-59.932	189.933	166.713	-153.375	231.846	187.666	-173.051	239.723	162.898	-152.759	197.700	41.150	-199.522	101.100	135.689	-169.990	96.462	130.145	-203.322	748.588	276.371	219.014	757.910	283.423	162.720	775.826	261.695	162.163	7.150	13.867	-187.208	98.080	-31.814	-195.517
896	14.91667	521.642	360.986	146.429	428.458	354.295	-61.777	184.640	173.418	-160.030	227.333	192.944	-179.561	234.304	167.956	-159.199	188.747	47.386	-205.503	95.033	145.215	-177.040	90.388	139.706	-210.417	745.898	274.853	219.046	755.405	281.688	162.706	773.175	259.869	162.261	-2.858	26.513	-194.566	86.720	-22.013	-202.210
897	14.93333	519.432	360.590	145.183	426.291	352.549	-63.589	179.720	179.400	-166.557	223.108	197.682	-185.887	229.216	172.476	-165.496	180.194	53.380	-211.946	89.453	153.947	-183.725	84.792	148.635	-217.132	743.173	273.318	219.050	752.920	279.934	162.718	770.587	258.050	162.418	-11.983	38.357	-201.141	75.666	-13.171	-208.443
898	14.95000	517.084	360.034	143.946	423.945	350.527	-65.321	175.270	184.693	-172.784	219.237	201.823	-191.873	224.558	176.322	-171.651	172.102	59.130	-218.954	84.427	162.175	-190.022	79.675	157.134	-223.468	740.515	271.865	219.093	750.492	278.350	162.815	767.932	256.250	162.517	-20.419	49.720	-207.387	64.931	-4.910	-214.734
899	14.96667	514.614	359.233	142.662	421.396	348.335	-66.981	171.244	189.517	-178.818	215.751	205.402	-197.750	220.296	179.703	-177.593	164.535	64.374	-225.782	79.934	169.901	-196.206	75.133	165.103	-229.750	737.734	270.449	219.032	747.857	276.656	162.748	765.339	254.578	162.636	-28.359	60.866	-213.944	54.749	3.381	-221.274
900	14.98333	512.010	358.248	141.308	418.816	345.856	-68.635	167.478	194.038	-184.866	212.574	208.662	-203.603	216.231	182.763	-183.461	157.560	69.062	-232.140	75.815	177.064	-202.588	71.102	172.420	-236.263	734.995	269.048	218.984	745.307	275.100	162.720	762.672	252.969	162.700	-35.579	71.408	-220.923	45.593	11.452	-227.987
901	15.00000	509.334	357.161	139.885	416.432	342.582	-70.826	163.926	198.252	-191.095	209.602	211.509	-209.465	212.337	185.653	-189.172	151.040	73.280	-237.996	72.055	184.606	-209.608	67.601	179.244	-243.128	732.256	267.686	218.948	742.687	273.518	162.663	760.053	251.363	162.782	-42.117	81.125	-228.122	37.630	18.922	-234.712
902	15.01667	506.606	356.004	138.445	414.060	340.055	-72.645	161.151	201.879	-196.613	207.459	214.445	-213.947	208.711	188.277	-194.517	145.104	76.944	-243.329	68.732	190.502	-216.304	64.563	185.406	-249.996	729.497	266.289	218.850	740.133	271.949	162.613	757.402	249.737	162.824	-47.860	90.774	-236.014	29.696	24.901	-240.560
903	15.03333	503.859	354.706	136.939	411.683	337.414	-74.463	158.440	204.921	-202.347	205.142	216.358	-219.419	205.653	190.179	-199.954	139.761	79.970	-248.440	66.135	195.898	-222.488	62.396	191.184	-256.243	726.765	264.918	218.827	737.560	270.482	162.610	754.803	248.218	162.944	-53.180	99.187	-243.314	23.342	32.689	-247.246
904	15.05000	501.024	353.313	135.465	409.249	334.604	-76.285	156.233	207.456	-207.688	203.213	217.849	-224.664	203.080	191.585	-205.264	135.032	82.778	-254.058	63.798	200.635	-227.943	59.714	195.663	-261.773	723.948	263.510	218.772	734.884	268.913	162.574	752.190	246.721	163.027	-57.534	106.351	-249.769	17.180	38.016	-253.861
905	15.06667	498.140	351.832	133.950	406.911	331.739	-78.210	154.381	209.483	-212.877	201.580	218.963	-229.795	200.883	192.619	-210.462	130.863	85.100	-259.558	61.994	204.753	-233.122	58.234	200.099	-266.885	721.146	262.209	218.772	732.255	267.505	162.610	749.523	245.283	163.120	-61.296	112.749	-255.532	11.717	42.766	-260.006
906	15.08333	495.284	350.241	132.306	404.583	328.813	-80.024	152.800	211.080	-218.125	200.227	219.661	-234.903	198.959	193.344	-215.612	127.133	87.125	-264.931	60.495	208.226	-238.433	56.797	203.654	-272.216	718.341	260.918	218.745	729.609	266.067	162.546	746.953	243.947	163.251	-64.943	119.357	-259.848	6.985	47.350	-265.420
907	15.10000	492.435	348.633	130.789	402.306	325.843	-81.756	151.445	212.377	-223.409	199.082	220.074	-239.975	197.243	193.796	-220.682	123.957	88.701	-270.517	59.316	210.563	-244.371	55.755	206.590	-277.890	715.505	259.682	218.679	727.052	264.803	162.562	744.326	242.594	163.309	-67.666	124.155	-264.777	2.825	51.532	-270.531
908	15.11667	489.610	347.063	129.371	400.185	322.775	-83.483	150.393	213.559	-228.716	198.259	220.293	-245.114	195.843	194.122	-225.730	121.094	90.028	-275.725	58.416	213.357	-250.063	55.100	209.183	-283.583	712.749	258.496	218.580	724.601	263.642	162.468	741.777	241.328	163.363	-69.906	128.972	-270.238	-0.932	54.962	-275.815
909	15.13333	486.803	345.523	127.885	398.145	319.737	-85.290	149.672	214.532	-233.899	197.681	220.342	-250.199	194.757	194.262	-230.744	118.439	91.207	-280.359	57.894	215.886	-255.510	54.674	211.465	-289.026	709.956	257.317	218.466	722.041	262.400	162.418	739.240	240.073	163.402	-71.853	133.283	-275.870	-4.318	58.116	-281.174
910	15.15000	484.026	343.949	126.374	396.058	317.345	-86.655	149.110	215.518	-238.735	197.122	221.245	-255.060	193.914	194.062	-235.619	116.256	92.093	-285.401	57.511	217.854	-260.480	54.334	213.505	-294.019	707.213	256.181	218.394	719.492	261.172	162.345	736.684	238.868	163.420	-73.598	137.519	-281.328	-7.354	61.164	-286.552
911	15.16667	481.373	342.292	124.728	394.185	314.325	-88.550	148.769	215.685	-243.562	196.917	220.631	-259.838	193.248	193.587	-240.413	114.342	92.819	-290.795	57.323	219.485	-265.258	54.103	215.285	-298.753	704.488	255.091	218.270	716.935	259.997	162.283	734.221	237.752	163.465	-74.914	141.082	-286.388	-9.872	63.753	-291.999
912	15.18333	478.694	340.776	123.173	392.366	311.491	-90.454	148.542	215.686	-248.333	196.864	219.656	-264.374	192.709	192.980	-244.995	112.680	93.358	-295.870	57.415	220.865	-270.137	54.192	216.754	-303.602	701.793	254.034	218.176	714.484	258.867	162.219	731.816	236.654	163.517	-75.908	144.337	-291.421	-11.811	66.052	-297.251
913	15.20000	476.052	339.067	121.702	390.694	308.819	-92.375	148.492	215.646	-252.812	196.926	218.698	-268.592	192.353	192.326	-249.293	111.265	93.625	-300.292	57.655	222.032	-274.998	54.486	217.779	-308.477	699.139	253.034	218.071	712.051	257.777	162.174	729.396	235.626	163.579	-76.735	147.218	-296.618	-13.329	68.193	-302.190
914	15.21667	473.487	337.438	120.185	389.399	306.336	-94.352	148.639	215.577	-256.998	197.160	217.837	-272.640	192.167	191.677	-253.215	109.905	93.796	-303.837	58.047	223.135	-279.473	54.995	218.617	-312.997	696.428	252.100	217.998	709.510	256.752	162.128	726.968	234.684	163.665	-77.254	149.656	-301.766	-14.751	69.831	-306.923
915	15.23333	471.015	335.923	118.745	388.355	303.988	-96.329	148.895	215.393	-260.728	197.474	216.949	-276.353	192.111	190.963	-256.837	108.770	93.770	-306.951	58.515	223.984	-283.379	55.530	219.237	-316.933	693.763	251.171	217.954	707.060	255.835	162.127	724.559	233.811	163.748	-77.637	151.874	-306.327	-16.033	71.253	-311.144
916	15.25000	468.621	334.392	117.447	387.414	301.733	-98.121	149.236	214.957	-264.146	197.799	215.995	-279.720	192.181	190.032	-260.242	107.935	93.599	-310.106	58.997	225.176	-286.700	56.065	220.752	-320.236	691.189	250.321	217.908	704.727	254.917	162.140	722.291	232.946	163.901	-77.914	153.708	-310.082	-17.212	72.527	-314.672
917	15.26667	466.343	332.907	116.186	386.394	299.488	-99.666	149.644	214.389	-267.483	198.266	214.941	-282.997	192.344	189.066	-263.412	107.313	93.231	-313.102	59.583	225.505	-290.030	56.664	221.100	-323.456	688.783	249.467	217.868	702.512	253.951	162.121	720.136	232.043	164.009	-78.025	155.436	-313.190	-18.230	73.582	-317.651
918	15.28333	464.286	331.510	114.998	385.382	297.349	-101.130	150.125	213.861	-270.640	198.758	213.822	-286.115	192.593	188.084	-266.539	106.759	92.897	-315.942	60.224	225.714	-293.194	57.309	221.285	-326.451	686.556	248.563	217.818	700.433	252.924	162.103	718.104	231.050	164.099	-77.977	157.002	-316.050	-19.135	74.447	-320.180
919	15.30000	462.373	330.127	113.896	384.502	295.329	-102.681	150.693	213.213	-273.625	199.296	212.719	-289.009	192.876	187.041	-269.390	106.296	92.458	-318.697	61.007	225.928	-296.270	58.181	221.404	-329.675	684.388	247.639	217.806	698.442	251.906	162.116	716.161	230.043	164.198	-77.865	158.493	-318.670	-19.964	75.285	-322.736
920	15.31667	460.604	328.771	112.797	383.892	293.494	-104.117	151.289	212.448	-276.153	199.916	211.531	-291.565	193.248	185.923	-271.904	105.937	91.998	-321.206	61.790	225.989	-298.973	59.019	221.536	-332.301	682.302	246.682	217.803	696.595	250.914	162.195	714.277	229.056	164.352	-77.688	159.954	-321.438	-20.718	76.163	-325.328
921	15.33333	458.902	327.468	111.937	383.353	291.711	-105.495	151.914	211.659	-278.331	200.548	210.364	-293.756	193.661	184.781	-274.151	105.711	91.528	-323.528	62.551	225.905	-301.207	59.822	221.545	-334.483	680.290	245.786	217.785	694.783	249.948	162.188	712.461	228.137	164.470	-77.440	161.083	-324.169	-21.279	76.765	-328.033
922	15.35000	457.324	326.212	111.042	383.014	290.066	-106.789	152.572	210.910	-280.335	201.180	209.249	-295.759	194.124	183.686	-276.166	105.560	91.020	-325.867	63.329	225.831	-303.200	60.642	221.483	-336.493	678.460	244.926	217.796	693.079	248.981	162.264	710.799	227.201	164.629	-77.081	161.784	-326.490	-21.528	77.113	-330.709
923	15.36667	455.852	325.017	110.266	382.935	287.879	-108.409	153.325	210.115	-282.187	201.905	208.146	-297.625	194.686	182.647	-278.059	105.642	90.465	-327.921	64.198	225.702	-305.081	61.561	221.376	-338.441	676.718	244.070	217.829	691.496	248.053	162.324	709.200	226.265	164.767	-76.669	162.527	-328.655	-21.499	77.476	-333.175
924	15.38333	454.541	323.837	109.633	382.754	286.435	-109.381	154.177	209.486	-284.016	202.753	207.189	-299.405	195.381	181.739	-279.872	105.837	89.894	-329.616	65.129	225.588	-306.917	62.585	221.269	-340.287	675.145	243.218	217.926	690.043	247.111	162.460	707.792	225.399	164.978	-76.157	163.264	-330.867	-21.155	77.915	-335.433
925	15.40000	453.364	322.773	109.032	382.706	285.019	-110.358	155.123	208.847	-285.638	203.680	206.275	-301.118	196.144	180.827	-281.585	106.190	89.416	-331.545	66.107	225.469	-308.549	63.554	221.288	-341.724	673.666	242.331	218.053	688.490	246.108	162.477	706.519	224.515	165.221	-75.534	163.869	-332.799	-20.962	78.233	-337.603
926	15.41667	452.375	321.786	108.453	382.704	283.738	-111.276	156.161	208.238	-287.150	204.631	205.359	-302.709	197.012	179.962	-283.194	106.666	88.918	-333.633	67.194	225.309	-309.961	64.712	221.242	-343.157	672.341	241.456	218.177	687.315	245.168	162.636	705.339	223.614	165.415	-74.801	164.507	-334.625	-20.863	78.510	-339.826
927	15.43333	451.473	320.897	107.974	382.715	282.587	-112.104	157.071	207.604	-288.685	205.594	204.546	-304.201	197.815	179.127	-284.753	107.310	88.342	-335.535	68.163	225.078	-311.632	65.799	221.054	-344.803	671.183	240.586	218.282	686.238	244.241	162.813	704.274	222.678	165.660	-74.029	165.051	-336.658	-20.618	78.796	-341.894
928	15.45000	450.701	320.003	107.645	382.814	281.558	-112.768	157.937	207.084	-290.210	206.447	203.781	-305.615	198.510	178.425	-286.153	107.973	87.789	-337.372	69.143	224.907	-313.390	66.895	220.937	-346.508	669.891	239.641	218.255	685.279	243.329	162.874	703.152	221.711	165.703	-73.228	165.291	-339.015	-20.185	78.887	-344.126
929	15.46667	449.997	319.060	107.159	382.946	280.478	-113.487	158.813	206.626	-291.579	207.332	203.122	-306.963	199.280	177.786	-287.498	108.660	87.273	-339.003	70.116	224.741	-314.983	67.901	220.722	-347.995	668.889	238.833	218.341	684.367	242.435	163.013	702.247	220.857	165.882	-72.448	165.270	-341.549	-19.637	78.763	-346.709
930	15.48333	449.325	318.257	106.791	383.179	279.504	-114.097	159.641	206.234	-292.901	208.163	202.522	-308.241	199.980	177.249	-288.749	109.310	86.768	-340.467	70.967	224.553	-316.485	68.848	220.485	-349.447	667.983	238.029	218.392	683.558	241.613	163.084	701.438	220.045	166.006	-71.812	165.161	-344.397	-19.016	78.647	-349.428
931	15.50000	448.728	317.437	106.340	383.345	278.565	-114.769	160.405	205.870	-294.179	208.889	201.961	-309.510	200.625	176.727	-289.985	109.796	86.276	-341.470	71.834	224.439	-317.819	69.663	220.431	-350.653	667.187	237.258	218.470	682.820	240.777	163.159	700.756	219.261	166.152	-71.322	166.009	-345.330	-17.665	79.488	-349.838
932	15.51667	448.259	316.583	105.764	383.498	277.683	-115.481	161.245	205.636	-295.352	209.687	201.382	-310.723	201.304	176.252	-291.154	110.006	86.062	-342.398	72.748	224.634	-318.884	70.606	220.415	-351.798	666.469	236.461	218.516	682.159	239.953	163.219	700.130	218.450	166.265	-70.705	166.531	-345.065	-17.091	79.729	-350.211
933	15.53333	447.821	315.867	105.239	383.717	276.862	-116.286	161.800	205.178	-296.372	210.272	200.833	-311.755	201.775	175.710	-292.163	110.394	85.567	-343.448	73.303	224.424	-319.785	71.199	220.287	-352.483	665.802	235.663	218.558	681.641	239.136	163.300	699.560	217.652	166.364	-70.277	167.175	-345.060	-17.448	80.097	-350.142
934	15.55000	447.455	315.099	104.696	383.935	276.168	-116.921	162.301	204.670	-297.197	210.679	200.234	-312.656	202.233	175.115	-293.117	110.829	84.882	-344.359	73.835	224.087	-320.468	71.684	220.040	-353.166	665.212	234.918	218.564	681.110	238.384	163.372	699.056	216.905	166.456	-69.938	167.615	-345.088	-18.119	80.227	-349.931
935	15.56667	447.136	314.370	104.166	384.086	275.389	-117.680	162.813	204.240	-297.872	211.168	199.729	-313.475	202.672	174.593	-293.922	111.170	84.345	-345.011	74.288	223.790	-320.895	72.086	219.717	-353.526	664.663	234.186	218.593	680.671	237.688	163.429	698.637	216.198	166.562	-69.552	167.537	-344.681	-18.691	79.903	-349.828
936	15.58333	446.824	313.680	103.824	384.304	274.730	-118.268	163.196	203.749	-298.695	211.533	199.232	-314.280	203.094	174.099	-294.762	111.750	83.669	-345.928	74.690	223.386	-321.552	72.458	219.350	-354.047	664.227	233.525	218.646	680.316	236.993	163.493	698.244	215.511	166.644	-69.170	167.393	-344.470	-18.697	79.685	-349.832
937	15.60000	446.622	312.997	103.444	384.502	274.178	-118.650	163.551	203.180	-299.264	211.908	198.734	-314.855	203.426	173.552	-295.354	112.322	82.902	-346.715	75.024	222.947	-321.733	72.791	219.100	-354.299	663.806	232.920	218.687	679.985	236.332	163.532	697.961	214.860	166.761	-68.957	167.277	-344.369	-18.166	79.644	-349.952
938	15.61667	446.451	312.441	103.240	384.719	273.748	-118.962	163.834	202.547	-299.496	212.216	198.245	-315.087	203.738	172.955	-295.716	112.826	82.228	-347.378	75.227	222.347	-321.644	73.060	218.704	-354.192	663.480	232.304	218.763	679.734	235.695	163.626	697.694	214.238	166.872	-68.639	167.003	-343.773	-17.324	79.372	-350.184
939	15.63333	446.319	311.939	103.109	385.015	273.402	-119.203	164.033	202.078	-299.679	212.405	197.880	-315.233	203.990	172.550	-295.954	113.272	81.631	-347.791	75.382	221.878	-321.591	73.245	218.482	-354.118	663.151	231.717	218.849	679.472	235.119	163.741	697.406	213.661	166.991	-68.440	166.830	-343.534	-16.493	79.325	-350.390
940	15.65000	446.180	311.458	103.112	385.307	273.160	-119.379	164.243	201.875	-299.793	212.633	197.704	-315.361	204.216	172.334	-296.117	113.651	81.294	-348.031	75.563	221.709	-321.592	73.444	218.411	-354.092	662.851	231.161	218.932	679.226	234.617	163.828	697.199	213.165	167.094	-68.263	166.637	-343.323	-16.066	79.247	-350.500
941	15.66667	446.122	310.953	102.983	385.627	272.985	-119.584	164.491	201.902	-299.958	212.897	197.672	-315.488	204.420	172.301	-296.282	113.783	81.198	-347.897	75.790	221.881	-321.666	73.670	218.620	-354.163	662.622	230.662	219.000	679.044	234.144	163.922	697.056	212.719	167.207	-68.126	166.685	-343.325	-16.126	79.237	-350.480
942	15.68333	446.044	310.540	102.975	385.860	272.844	-119.693	164.713	202.017	-300.201	213.124	197.684	-315.665	204.577	172.349	-296.440	113.932	81.069	-347.640	76.045	222.186	-321.848	73.892	218.907	-354.397	662.491	230.238	219.037	678.923	233.719	163.973	696.958	212.326	167.265	-68.089	167.059	-343.583	-16.458	79.478	-350.326
943	15.70000	446.012	310.182	103.022	385.910	272.626	-119.674	164.872	201.994	-300.428	213.331	197.666	-315.762	204.668	172.289	-296.594	114.132	80.828	-347.445	76.283	222.443	-321.912	74.173	219.217	-354.595	662.433	229.855	219.061	678.872	233.333	163.984	696.934	211.950	167.306	-68.078	167.522	-343.880	-16.777	79.925	-350.185
944	15.71667	446.044	309.872	103.058	385.869	272.441	-119.627	164.866	201.808	-300.735	213.441	197.519	-315.770	204.628	172.077	-296.730	114.471	80.267	-347.537	76.500	222.704	-322.011	74.398	219.679	-354.753	662.474	229.474	219.067	678.940	232.968	164.013	696.972	211.551	167.331	-68.151	168.348	-344.042	-17.016	80.625	-350.104
945	15.73333	446.142	309.613	103.134	385.838	272.271	-119.547	164.698	201.433	-301.031	213.393	197.254	-315.674	204.449	171.715	-296.816	115.099	79.241	-347.444	76.668	222.800	-322.075	74.522	220.087	-354.885	662.555	229.076	219.057	679.021	232.591	163.995	697.030	211.152	167.287	-68.281	169.387	-344.530	-17.084	81.559	-350.131
946	15.75000	446.270	309.256	103.271	385.871	272.131	-119.449	164.586	201.199	-301.161	213.372	196.993	-315.536	204.337	171.455	-296.769	115.680	78.272	-346.726	76.786	222.893	-322.013	74.581	220.433	-354.881	662.712	228.672	219.076	679.164	232.227	164.003	697.152	210.778	167.282	-68.427	170.380	-344.780	-17.267	82.343	-350.105
947	15.76667	446.473	308.956	103.262	386.064	271.972	-119.428	164.562	201.085	-301.177	213.397	196.790	-315.369	204.253	171.294	-296.630	116.186	77.509	-345.622	77.000	223.184	-321.941	74.686	220.791	-354.936	662.882	228.331	219.107	679.381	231.934	164.057	697.322	210.460	167.302	-68.484	171.168	-344.851	-17.596	82.927	-350.125
948	15.78333	446.713	308.713	103.404	386.230	271.744	-119.322	164.546	200.924	-301.320	213.444	196.576	-315.293	204.198	171.094	-296.548	116.821	76.689	-344.403	77.261	223.302	-321.831	74.735	221.086	-355.021	663.151	228.035	219.131	679.650	231.679	164.120	697.549	210.182	167.329	-68.626	171.776	-345.101	-18.070	83.446	-350.076
949	15.80000	446.959	308.470	103.580	386.333	271.461	-119.088	164.470	200.573	-301.479	213.441	196.316	-315.127	204.130	170.806	-296.460	117.833	75.726	-343.191	77.427	223.134	-321.676	74.691	221.262	-355.028	663.524	227.776	219.196	679.948	231.415	164.157	697.870	209.894	167.339	-68.799	172.303	-345.233	-18.573	83.814	-349.988
950	15.81667	447.233	308.288	103.821	386.479	271.317	-118.850	164.245	200.088	-301.823	213.387	196.051	-314.902	203.939	170.455	-296.387	118.915	74.900	-342.015	77.523	222.927	-321.400	74.569	221.509	-354.981	663.875	227.524	219.224	680.263	231.183	164.161	698.190	209.660	167.351	-68.941	172.527	-345.435	-18.932	83.985	-349.927
951	15.83333	447.527	308.116	104.103	386.758	271.298	-118.583	163.898	199.627	-302.363	213.265	195.759	-314.623	203.597	170.163	-296.259	119.595	74.452	-340.350	77.548	222.765	-321.246	74.375	221.922	-355.119	664.217	227.282	219.289	680.601	231.043	164.238	698.496	209.508	167.378	-69.198	172.777	-345.722	-19.078	84.192	-349.883
952	15.85000	447.881	307.917	104.415	387.075	271.366	-118.382	163.540	199.269	-302.834	213.115	195.536	-314.335	203.221	169.944	-296.051	119.983	74.492	-337.820	77.557	222.612	-321.079	74.124	222.434	-355.250	664.563	227.104	219.387	680.943	230.969	164.349	698.837	209.436	167.441	-69.473	172.901	-346.070	-19.114	84.411	-349.897
953	15.86667	448.154	307.700	104.619	387.339	271.439	-118.250	163.488	199.176	-302.821	213.138	195.429	-313.957	203.131	169.836	-295.747	120.026	75.039	-334.944	77.632	222.633	-320.725	73.920	223.133	-354.959	664.949	227.030	219.479	681.254	230.925	164.384	699.233	209.407	167.469	-69.771	172.937	-346.197	-19.240	84.441	-349.898
954	15.88333	448.392	307.457	104.778	387.664	271.538	-118.160	163.546	199.335	-302.632	213.208	195.503	-313.647	203.137	169.970	-295.402	120.115	75.725	-331.862	77.740	222.886	-320.387	73.691	223.835	-354.444	665.423	227.022	219.519	681.628	230.904	164.393	699.610	209.429	167.468	-70.056	172.840	-346.276	-19.561	84.332	-349.871
955	15.90000	448.679	307.214	104.902	387.917	271.600	-117.989	163.578	199.432	-302.392	213.278	195.593	-313.198	203.113	170.046	-295.023	120.980	75.820	-330.058	77.879	223.146	-319.977	73.471	224.636	-353.861	665.927	227.001	219.550	682.096	230.922	164.412	700.044	209.434	167.424	-70.337	172.630	-346.282	-20.032	84.148	-349.812
956	15.91667	449.070	307.074	105.146	388.168	271.741	-117.668	163.565	199.403	-302.096	213.337	195.662	-312.605	203.096	170.032	-294.587	122.273	75.760	-329.021	78.112	223.313	-319.486	73.135	225.505	-352.941	666.442	226.974	219.546	682.529	230.950	164.440	700.542	209.469	167.419	-70.614	172.318	-346.144	-20.274	84.067	-349.692
957	15.93333	449.571	307.064	105.501	388.554	271.975	-117.401	163.606	199.372	-301.858	213.448	195.741	-312.035	203.116	170.069	-294.115	124.039	75.708	-327.778	78.440	223.535	-318.720	72.836	226.908	-351.771	666.973	226.941	219.617	683.045	231.043	164.505	701.020	209.556	167.434	-70.855	172.151	-346.074	-20.217	84.074	-349.725
958	15.95000	450.020	307.038	105.838	389.172	272.280	-117.214	163.715	199.373	-301.504	213.648	195.824	-311.292	203.235	170.093	-293.490	125.875	75.935	-326.807	79.014	223.991	-317.595	72.535	228.945	-350.032	667.470	226.991	219.677	683.517	231.193	164.567	701.564	209.710	167.467	-70.959	172.096	-346.072	-19.919	84.086	-349.819
959	15.96667	450.585	307.116	106.219	389.860	272.747	-116.890	163.917	199.441	-301.054	213.869	195.930	-310.683	203.426	170.189	-292.961	127.687	76.127	-325.788	79.536	224.262	-316.433	72.251	231.203	-348.009	668.095	227.122	219.776	684.065	231.379	164.621	702.072	209.899	167.459	-71.084	172.072	-346.084	-19.600	84.105	-349.950
960	15.98333	451.102	307.187	106.575	390.530	273.212	-116.644	164.101	199.544	-300.498	214.119	196.152	-310.080	203.691	170.449	-292.334	128.956	76.355	-324.626	79.738	224.066	-315.655	71.984	232.247	-346.508	668.751	227.294	219.867	684.646	231.592	164.687	702.692	210.129	167.496	-71.106	172.033	-346.053	-19.476	84.106	-350.018
961	16.00000	451.696	307.343	106.987	391.173	273.742	-116.329	164.325	199.683	-299.827	214.320	196.448	-309.485	204.017	170.745	-291.665	130.263	76.372	-323.396	79.749	223.740	-314.805	71.677	232.301	-345.317	669.450	227.453	219.928	685.297	231.837	164.768	703.275	210.346	167.472	-71.012	172.042	-346.036	-19.573	84.093	-349.943
