NO_OF_FRAMES	2237
NO_OF_CAMERAS	7
NO_OF_MARKERS	13
FREQUENCY	60
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-11-12, 11:33:37	5222.67107833
DATA_INCLUDED	3D
MARKER_NAMES	Box back	Box left	Middle	Index	Thumb	Hand top	Hand left	Hand right	Elbow	Shoulder	Back top	Back right	Back left
Frame	Time	Box back X	Box back Y	Box back Z	Box left X	Box left Y	Box left Z	Middle X	Middle Y	Middle Z	Index X	Index Y	Index Z	Thumb X	Thumb Y	Thumb Z	Hand top X	Hand top Y	Hand top Z	Hand left X	Hand left Y	Hand left Z	Hand right X	Hand right Y	Hand right Z	Elbow X	Elbow Y	Elbow Z	Shoulder X	Shoulder Y	Shoulder Z	Back top X	Back top Y	Back top Z	Back right X	Back right Y	Back right Z	Back left X	Back left Y	Back left Z	
1081	18.00000	531.894	-780.326	192.901	619.937	-742.350	189.845	492.332	-647.309	246.062	508.411	-648.141	258.265	646.882	-590.393	240.142	539.883	-545.124	286.651	563.116	-502.015	291.603	532.236	-495.014	284.979	516.292	-271.343	161.187	516.293	-29.195	198.020	695.901	172.740	170.546	696.995	181.196	113.853	725.164	181.872	113.726
1082	18.01667	531.970	-780.271	192.906	619.942	-742.348	189.840	488.989	-645.311	242.885	504.811	-648.420	253.199	644.602	-594.319	234.109	538.328	-548.884	283.605	562.676	-506.319	290.026	531.945	-498.453	283.633	520.099	-272.499	163.871	517.661	-30.973	199.282	695.324	172.269	170.665	696.301	180.890	114.057	724.409	181.552	113.744
1083	18.03333	531.909	-780.289	192.897	619.709	-743.006	190.279	485.763	-646.291	236.518	501.514	-649.807	246.811	642.997	-597.024	228.266	537.201	-551.966	280.194	562.236	-510.148	288.068	531.720	-501.485	282.003	523.374	-273.603	165.863	518.870	-32.705	200.196	694.865	171.804	170.755	695.678	180.504	114.222	723.730	181.293	113.778
1084	18.05000	531.882	-780.301	192.897	619.902	-742.608	190.189	483.318	-647.191	230.576	498.997	-651.035	240.354	641.236	-599.434	222.430	536.076	-554.681	276.602	561.948	-513.249	285.898	531.216	-504.285	279.941	526.319	-274.588	167.303	519.976	-34.374	200.873	694.438	171.312	170.910	695.047	180.037	114.397	723.112	181.031	113.863
1085	18.06667	531.897	-780.317	192.905	619.951	-742.493	190.174	480.455	-648.525	224.144	497.492	-651.889	234.905	640.075	-601.481	217.791	534.863	-557.193	272.856	561.129	-516.198	283.508	530.514	-506.762	277.463	528.842	-275.620	168.030	521.033	-35.936	201.362	694.086	170.811	171.057	694.603	179.644	114.580	722.571	180.754	113.984
1086	18.08333	531.926	-780.287	192.907	619.967	-742.491	190.182	479.036	-649.244	217.609	495.633	-653.379	229.670	639.023	-603.336	213.654	533.529	-559.822	268.939	559.923	-518.870	280.878	529.950	-508.861	274.858	530.861	-276.558	168.267	522.049	-37.355	201.712	693.868	170.312	171.173	694.196	179.210	114.669	722.171	180.452	114.070
1087	18.10000	531.882	-780.328	192.900	619.983	-742.477	190.169	477.836	-649.910	212.856	494.378	-654.326	225.055	637.927	-604.917	208.926	532.838	-561.541	265.728	559.503	-521.018	278.378	529.350	-510.671	272.406	532.206	-277.476	168.039	522.898	-38.621	202.004	693.698	169.794	171.276	693.917	178.700	114.794	721.866	180.063	114.091
1088	18.11667	531.981	-780.200	192.945	619.982	-742.454	190.188	476.929	-650.899	208.832	493.429	-655.194	221.314	636.891	-606.098	203.884	532.472	-563.126	262.816	559.369	-522.868	275.917	529.290	-512.269	270.237	533.122	-278.270	167.653	523.491	-39.757	202.093	693.564	169.251	171.356	693.732	178.218	114.914	721.645	179.645	114.139
1089	18.13333	531.915	-780.302	192.917	619.970	-742.487	190.174	476.205	-651.724	205.767	492.674	-656.250	218.598	635.932	-607.197	199.391	532.265	-564.427	260.312	559.363	-524.379	273.515	529.309	-513.672	268.004	533.558	-279.055	166.986	523.960	-40.754	202.029	693.479	168.766	171.433	693.547	177.752	114.997	721.498	179.231	114.202
1090	18.15000	531.919	-780.265	192.924	619.938	-742.442	190.203	475.765	-652.692	202.701	492.079	-657.189	216.198	635.199	-608.374	195.715	532.016	-565.581	258.120	559.324	-525.654	271.206	529.261	-514.821	265.893	533.821	-279.779	165.951	524.304	-41.664	201.936	693.456	168.273	171.505	693.455	177.281	115.101	721.412	178.830	114.283
1091	18.16667	531.879	-780.272	192.937	619.897	-742.409	190.235	476.909	-655.394	196.395	492.239	-659.832	212.944	634.967	-609.935	194.148	531.641	-566.556	256.186	558.939	-526.580	269.329	528.911	-515.726	263.783	533.919	-280.486	164.562	524.552	-42.476	201.685	693.460	167.800	171.617	693.409	176.812	115.230	721.343	178.400	114.347
1092	18.18333	531.870	-780.286	192.941	619.881	-742.390	190.253	477.635	-655.717	193.188	492.487	-661.051	212.500	634.793	-611.282	193.405	531.322	-567.279	254.771	558.417	-527.173	267.936	528.408	-516.409	261.928	533.800	-281.213	162.880	524.591	-43.257	201.279	693.455	167.307	171.730	693.410	176.387	115.310	721.303	178.010	114.442
1093	18.20000	531.965	-780.401	192.930	619.963	-742.484	190.264	478.299	-656.307	191.434	492.564	-661.975	212.344	633.946	-612.743	192.338	531.219	-567.823	254.115	558.236	-527.524	266.968	528.320	-516.832	260.680	533.646	-281.929	161.195	524.543	-43.933	200.711	693.439	166.834	171.813	693.403	175.954	115.394	721.322	177.609	114.569
1094	18.21667	532.147	-780.745	192.858	620.101	-742.576	190.251	478.773	-656.009	189.469	492.647	-662.624	212.256	632.818	-613.753	191.055	531.197	-568.120	253.927	558.205	-527.762	266.439	528.257	-517.147	260.075	533.300	-282.503	159.900	524.385	-44.506	200.201	693.446	166.401	171.893	693.452	175.521	115.502	721.354	177.204	114.686
1095	18.23333	532.244	-780.854	192.829	620.186	-742.572	190.248	479.804	-655.348	187.017	492.776	-663.129	212.103	631.717	-614.443	190.028	531.115	-568.323	253.854	558.055	-527.909	266.174	528.081	-517.380	259.656	532.581	-282.987	158.925	524.235	-44.913	199.811	693.472	165.961	171.955	693.523	175.117	115.582	721.414	176.804	114.745
1096	18.25000	532.261	-780.864	192.845	620.155	-742.596	190.216	480.985	-654.546	184.619	492.835	-663.504	211.938	630.407	-615.170	189.369	530.827	-568.474	253.791	557.656	-527.936	265.981	527.709	-517.473	259.224	531.822	-283.355	158.035	524.140	-45.202	199.554	693.529	165.559	172.006	693.601	174.767	115.610	721.515	176.436	114.807
1097	18.26667	532.322	-780.879	192.862	620.234	-742.687	190.125	482.181	-652.993	182.748	492.266	-661.935	213.420	628.729	-615.920	188.818	530.282	-568.522	253.836	557.017	-527.819	265.699	527.389	-517.427	258.744	531.080	-283.620	157.123	524.080	-45.355	199.418	693.654	165.241	172.035	693.760	174.444	115.626	721.660	176.063	114.851
1098	18.28333	532.407	-781.109	192.991	620.482	-742.753	190.078	483.502	-650.751	180.900	491.997	-662.141	213.197	626.930	-616.851	188.932	529.581	-568.356	254.050	556.363	-527.527	265.312	526.718	-517.268	258.071	530.339	-283.759	156.058	523.963	-45.394	199.256	693.834	164.954	172.049	693.988	174.105	115.616	721.892	175.703	114.917
1099	18.30000	532.469	-781.193	193.000	620.531	-742.763	190.119	484.118	-647.726	180.318	491.382	-662.154	213.027	625.428	-617.678	189.198	528.943	-568.059	254.157	556.033	-526.855	264.620	526.128	-516.895	257.208	529.283	-283.850	154.734	523.663	-45.347	198.974	694.089	164.688	172.075	694.267	173.822	115.662	722.204	175.382	114.956
1100	18.31667	532.540	-781.186	192.928	620.478	-742.629	190.153	nan	nan	nan	491.100	-662.174	212.856	624.265	-618.072	189.235	528.445	-567.748	254.134	555.562	-526.352	263.850	525.631	-516.544	256.383	527.940	-283.991	152.917	523.325	-45.260	198.437	694.400	164.407	172.105	694.592	173.543	115.719	722.553	175.062	114.975
1101	18.33333	532.849	-781.069	193.052	620.689	-742.344	190.115	nan	nan	nan	491.072	-662.171	212.698	623.537	-618.146	189.148	528.047	-567.327	254.053	555.228	-525.723	263.258	524.904	-516.075	255.540	526.251	-284.085	150.863	522.930	-45.088	197.779	694.781	164.133	172.156	694.977	173.263	115.724	722.943	174.763	115.007
1102	18.35000	533.609	-780.835	193.177	621.205	-741.781	190.061	nan	nan	nan	491.357	-663.812	210.378	622.905	-617.884	189.070	527.632	-566.680	253.577	554.677	-524.869	262.172	524.284	-515.449	254.331	524.075	-284.056	148.413	522.479	-44.887	196.898	695.257	163.906	172.238	695.454	173.032	115.783	723.460	174.479	115.110
1103	18.36667	534.747	-780.661	193.186	622.114	-740.790	190.082	nan	nan	nan	491.491	-663.444	210.111	622.325	-617.304	189.095	527.204	-565.776	253.178	554.087	-523.707	261.054	523.592	-514.564	253.142	521.497	-283.994	145.418	521.952	-44.594	195.973	695.751	163.686	172.268	696.086	172.840	115.800	724.072	174.148	115.166
1104	18.38333	536.361	-780.101	193.204	623.207	-739.558	190.041	nan	nan	nan	491.717	-662.810	210.831	621.796	-616.435	189.061	526.854	-564.537	252.813	553.420	-522.173	259.952	522.959	-513.363	251.929	518.377	-283.847	141.941	521.274	-44.194	194.707	696.409	163.448	172.276	696.758	172.585	115.815	724.813	173.841	115.250
1105	18.40000	538.245	-779.282	193.212	624.555	-737.730	190.044	nan	nan	nan	492.346	-661.840	210.627	621.550	-614.972	189.118	526.483	-562.845	252.473	552.684	-520.259	258.806	522.041	-511.831	250.693	514.799	-283.643	137.938	520.428	-43.710	193.337	697.103	163.236	172.322	697.554	172.376	115.871	725.638	173.542	115.329
1106	18.41667	540.641	-777.786	193.447	626.267	-735.232	190.168	nan	nan	nan	493.082	-658.853	212.175	621.449	-612.739	189.328	525.991	-560.695	252.174	551.799	-517.716	257.729	521.493	-509.710	249.357	510.871	-283.287	133.412	519.369	-43.044	191.688	697.867	162.967	172.364	698.467	172.091	115.875	726.522	173.189	115.415
1107	18.43333	543.316	-775.830	194.304	628.280	-732.078	190.986	nan	nan	nan	493.893	-657.021	212.174	621.622	-609.948	189.879	525.787	-557.498	251.975	550.721	-514.536	256.563	520.256	-507.154	248.023	506.388	-282.704	128.369	518.053	-42.214	189.911	698.777	162.707	172.454	699.444	171.837	115.953	727.593	172.776	115.519
1108	18.45000	546.412	-773.110	196.282	630.480	-728.303	192.524	nan	nan	nan	495.082	-654.788	212.701	621.989	-606.375	190.344	525.476	-554.053	251.629	549.659	-510.820	255.315	518.765	-503.996	246.629	501.496	-281.812	123.021	516.550	-41.127	187.808	699.710	162.373	172.542	700.510	171.541	116.016	728.671	172.352	115.720
1109	18.46667	549.298	-769.997	198.993	632.823	-723.580	194.602	nan	nan	nan	496.126	-651.773	213.512	622.252	-602.007	190.562	525.331	-550.140	251.227	548.755	-506.369	254.007	517.705	-500.167	245.279	496.269	-280.599	117.374	514.933	-39.855	185.587	700.743	162.105	172.696	701.646	171.150	116.056	729.889	172.014	115.913
1110	18.48333	552.329	-765.822	202.453	635.072	-718.005	197.005	nan	nan	nan	497.315	-647.917	215.066	622.423	-596.777	190.786	524.938	-545.348	250.780	547.673	-501.002	252.534	516.491	-495.466	243.897	490.730	-278.958	111.352	513.308	-38.421	183.262	701.891	161.785	172.757	703.019	170.883	116.160	731.259	171.499	116.135
1111	18.50000	555.345	-760.799	206.325	637.187	-711.523	199.590	nan	nan	nan	498.322	-643.332	216.948	622.325	-590.739	191.116	524.356	-539.540	250.436	546.324	-494.764	251.048	515.055	-489.994	242.450	483.714	-276.335	105.204	511.594	-36.822	180.876	703.037	161.472	172.917	704.419	170.633	116.327	732.634	170.840	116.284
1112	18.51667	557.890	-754.937	210.541	638.965	-704.033	202.558	nan	nan	nan	498.996	-637.823	218.913	621.912	-583.926	191.426	523.472	-532.846	250.023	544.764	-487.748	249.457	513.298	-483.664	240.857	478.029	-273.736	98.105	509.950	-35.119	178.167	704.264	161.080	173.097	705.834	170.274	116.480	734.028	170.272	116.515
1113	18.53333	559.961	-747.810	215.037	640.152	-695.844	205.613	nan	nan	nan	499.428	-631.354	221.032	621.224	-576.372	191.541	522.503	-525.265	249.470	543.052	-479.874	247.595	511.450	-476.548	239.142	471.834	-270.796	91.103	508.289	-33.189	175.254	705.442	160.600	173.272	707.219	169.834	116.676	735.450	169.622	116.812
1114	18.55000	561.631	-739.397	219.568	641.054	-686.578	208.496	nan	nan	nan	499.690	-623.820	223.251	620.331	-567.975	191.314	521.434	-516.743	248.572	541.723	-471.102	245.544	509.615	-468.472	237.128	465.760	-267.205	83.620	506.620	-30.982	172.245	706.643	160.108	173.449	708.700	169.376	116.858	736.901	168.914	117.093
1115	18.56667	563.048	-730.005	224.075	641.686	-676.451	210.876	nan	nan	nan	499.663	-615.180	225.412	619.106	-558.809	190.497	520.052	-507.248	247.334	539.513	-461.454	242.779	507.627	-459.390	234.793	459.044	-263.113	76.332	504.895	-28.509	169.314	707.974	159.682	173.639	710.298	168.953	117.035	738.494	168.120	117.356
1116	18.58333	564.036	-719.519	228.332	642.005	-665.298	212.764	nan	nan	nan	499.225	-605.481	227.300	617.518	-548.724	189.326	518.593	-496.664	245.791	537.392	-450.835	239.650	505.452	-449.366	231.991	452.886	-258.288	68.426	503.025	-25.854	166.372	709.324	159.159	173.715	711.945	168.467	117.189	740.120	167.293	117.538
1117	18.60000	564.444	-707.819	232.141	642.502	-649.472	215.737	nan	nan	nan	498.323	-594.697	228.560	615.663	-537.899	188.095	516.648	-485.167	243.745	535.017	-438.988	236.235	502.820	-438.388	228.766	447.030	-252.763	59.869	500.942	-22.798	163.369	710.695	158.596	173.835	713.614	167.858	117.280	741.783	166.329	117.773
1118	18.61667	564.047	-695.458	235.387	641.025	-639.605	216.442	nan	nan	nan	496.884	-583.057	229.007	613.520	-526.267	186.827	514.086	-472.970	241.095	531.954	-426.934	232.208	499.726	-426.771	224.800	441.629	-246.760	50.942	498.909	-19.347	159.915	712.188	158.009	174.010	715.323	167.240	117.451	743.464	165.297	118.006
1119	18.63333	564.663	-676.881	239.598	639.647	-626.123	218.113	nan	nan	nan	495.007	-570.714	228.668	611.088	-514.009	185.263	511.016	-460.131	237.800	528.457	-414.204	227.700	496.253	-414.609	220.256	436.504	-239.851	41.345	496.928	-15.558	156.254	713.664	157.404	174.159	717.155	166.628	117.650	745.242	164.293	118.260
1120	18.65000	562.380	-666.816	240.409	637.957	-611.908	219.300	483.253	-550.010	197.426	492.854	-557.724	227.830	608.389	-501.116	183.247	507.742	-446.815	234.012	524.764	-401.055	222.766	492.510	-401.962	215.247	431.538	-232.348	31.513	494.986	-11.371	152.380	715.293	156.741	174.316	719.121	166.022	117.819	747.153	163.181	118.554
1121	18.66667	560.609	-652.438	241.751	636.002	-597.077	219.740	482.514	-540.405	194.432	490.278	-543.699	226.414	605.448	-487.618	180.672	504.096	-433.022	229.548	520.298	-387.834	217.224	488.595	-388.737	209.668	427.046	-224.197	21.616	493.300	-6.987	148.450	717.005	156.125	174.415	721.235	165.352	117.937	749.234	161.994	118.710
1122	18.68333	558.131	-637.359	242.285	633.339	-581.851	219.528	479.548	-527.088	191.894	487.072	-529.490	223.937	602.198	-473.614	177.710	500.058	-418.669	224.527	516.010	-373.714	211.276	484.327	-375.048	203.534	423.016	-215.174	11.254	491.694	-2.295	144.597	718.835	155.508	174.416	723.455	164.586	117.957	751.342	160.754	118.881
1123	18.70000	554.570	-622.081	241.774	629.775	-566.478	218.614	476.075	-513.257	188.613	481.260	-513.452	222.158	598.520	-459.380	174.313	495.668	-403.989	218.965	511.453	-359.289	204.773	479.871	-360.897	196.878	419.546	-205.472	0.701	490.197	2.750	140.578	720.653	154.780	174.488	725.612	163.757	117.992	753.470	159.371	119.044
1124	18.71667	550.238	-606.503	240.586	626.672	-549.677	218.004	472.024	-498.982	184.794	476.912	-498.360	218.454	594.767	-444.829	170.688	491.085	-388.961	212.911	506.870	-344.516	197.897	475.305	-346.438	189.781	417.785	-195.384	-10.677	488.982	8.215	136.390	722.466	154.028	174.585	727.797	162.825	118.089	755.573	157.955	119.238
1125	18.73333	545.143	-590.675	238.913	621.822	-534.526	215.649	467.553	-484.308	180.538	472.112	-482.954	214.293	590.235	-430.583	166.120	486.335	-373.637	206.377	502.251	-329.597	190.494	470.796	-331.638	182.164	415.287	-184.126	-21.405	488.049	14.097	132.137	724.433	153.253	174.652	730.097	161.933	118.128	757.744	156.507	119.420
1126	18.75000	538.986	-574.698	236.777	616.087	-519.403	212.856	462.355	-469.244	175.690	466.744	-467.171	209.398	585.308	-416.368	160.921	481.442	-358.113	199.222	497.569	-313.993	182.878	466.087	-315.680	174.656	413.445	-172.053	-32.213	487.385	20.149	128.067	726.505	152.496	174.638	732.537	160.950	118.117	760.060	154.926	119.492
1127	18.76667	532.358	-557.303	234.235	609.622	-504.348	209.673	456.767	-454.092	170.793	462.540	-451.475	202.843	580.273	-402.115	155.401	476.475	-342.351	191.587	493.044	-298.900	174.427	461.819	-301.216	165.562	411.913	-159.201	-43.159	486.928	26.353	124.031	728.619	151.703	174.635	735.004	159.886	118.065	762.391	153.169	119.500
1128	18.78333	524.193	-541.812	230.408	602.615	-489.411	205.645	451.006	-438.375	164.905	456.351	-434.893	197.054	574.887	-387.947	149.109	471.467	-325.482	184.237	488.798	-283.406	165.859	457.471	-285.118	157.026	410.647	-145.575	-54.032	486.839	32.727	119.896	730.714	150.730	174.639	737.424	158.634	118.053	764.627	151.371	119.589
1129	18.80000	516.086	-525.342	226.152	595.406	-474.575	200.601	444.856	-421.949	158.763	450.061	-417.834	191.023	569.754	-373.424	142.718	467.051	-309.637	175.789	484.950	-267.607	156.987	453.584	-269.012	148.209	409.858	-131.312	-64.703	486.989	39.235	115.890	732.774	149.698	174.689	739.860	157.430	118.103	766.890	149.581	119.753
1130	18.81667	508.114	-508.897	221.233	587.980	-459.934	194.703	438.498	-405.279	152.254	443.595	-400.559	184.613	563.865	-359.201	135.373	462.549	-293.059	167.542	481.263	-251.709	148.091	449.899	-252.665	139.288	409.458	-116.309	-74.982	487.341	45.830	112.052	734.935	148.592	174.667	742.387	156.186	118.101	769.239	147.729	119.872
1131	18.83333	498.575	-492.382	215.313	580.113	-445.368	188.279	431.775	-388.462	145.063	436.798	-383.407	177.468	557.957	-344.891	127.767	457.821	-276.524	158.964	477.437	-235.994	138.862	445.987	-236.237	130.201	409.841	-100.597	-85.126	487.989	52.508	108.466	737.023	147.444	174.565	744.878	154.770	118.020	771.490	145.716	119.651
1132	18.85000	489.553	-476.410	208.667	572.065	-430.953	181.538	424.861	-371.907	137.180	429.762	-366.577	169.735	551.699	-330.480	120.208	452.609	-260.256	150.159	473.150	-220.260	129.788	441.976	-220.409	120.751	410.991	-84.190	-95.126	488.657	59.321	105.152	738.998	145.984	174.379	747.242	153.187	117.938	773.626	143.550	119.695
1133	18.86667	480.236	-460.846	201.430	564.564	-417.063	174.403	417.590	-355.652	128.872	422.181	-350.160	161.483	545.087	-316.467	112.671	446.943	-244.393	141.266	468.434	-204.827	120.755	437.038	-204.116	111.559	412.708	-67.219	-104.660	489.572	66.524	101.952	740.944	144.575	174.404	749.460	151.511	117.983	775.650	141.240	120.017
1134	18.88333	469.580	-445.752	193.875	553.816	-403.708	167.408	409.824	-339.580	120.298	413.981	-333.960	152.878	537.956	-303.115	105.179	441.191	-228.959	132.356	463.475	-189.583	112.081	432.429	-188.599	102.204	413.565	-49.345	-112.757	490.973	74.096	98.919	742.818	143.072	174.495	751.700	149.831	118.087	777.619	138.967	120.224
1135	18.90000	457.193	-430.873	186.313	542.793	-391.271	160.459	401.249	-323.384	111.571	405.221	-317.662	144.281	530.098	-290.181	97.862	435.180	-213.413	123.362	458.988	-175.077	103.085	428.127	-173.292	92.780	416.506	-31.675	-120.881	492.738	81.846	96.221	744.729	141.486	174.517	753.978	148.004	118.162	779.626	136.555	120.383
1136	18.91667	443.144	-415.836	178.863	530.345	-379.467	153.426	391.855	-307.046	102.745	395.681	-301.229	135.525	521.433	-279.091	89.555	429.345	-198.356	114.171	454.736	-161.074	93.915	424.089	-158.245	83.260	420.072	-13.744	-128.398	494.817	89.546	93.947	746.738	139.898	174.503	756.250	146.038	118.193	781.604	133.943	120.478
1137	18.93333	427.789	-400.760	171.156	516.645	-367.841	146.392	382.472	-290.469	93.310	385.334	-284.451	126.677	512.423	-268.033	81.117	423.410	-183.727	104.705	450.445	-147.535	84.595	420.031	-143.574	73.628	424.289	4.406	-135.502	497.041	97.106	91.872	748.656	138.228	174.505	758.471	143.945	118.154	783.509	131.190	120.527
1138	18.95000	411.862	-385.736	162.716	502.229	-356.538	138.714	371.266	-274.553	83.742	374.738	-268.262	117.069	502.712	-257.230	72.516	416.916	-169.389	94.930	445.571	-134.490	75.382	415.443	-129.300	64.012	429.231	22.468	-142.060	499.443	104.468	90.000	750.508	136.435	174.520	760.609	141.832	118.208	785.291	128.481	120.671
1139	18.96667	395.600	-370.751	153.532	487.321	-345.470	130.319	360.105	-258.481	73.480	363.442	-252.206	106.853	492.314	-246.625	63.646	409.746	-155.396	84.891	440.057	-121.557	65.620	410.367	-115.182	53.712	435.137	40.178	-148.088	501.879	111.772	88.387	752.267	134.566	174.593	762.659	139.761	118.325	787.047	125.788	120.854
1140	18.98333	377.826	-355.957	143.354	470.873	-334.687	121.518	348.218	-242.358	62.641	351.372	-236.292	96.014	481.165	-236.344	55.018	402.026	-141.757	74.728	434.183	-109.294	56.148	405.072	-101.592	43.652	441.734	57.237	-153.321	504.465	119.097	87.137	754.000	132.738	174.610	764.708	137.614	118.374	788.695	123.023	120.973
1141	19.00000	358.167	-341.070	132.276	452.629	-324.249	112.296	335.552	-225.969	51.208	338.402	-220.196	84.577	468.797	-226.297	46.225	393.843	-128.325	64.610	427.958	-97.460	46.944	399.566	-88.297	33.784	449.041	73.277	-157.981	507.323	126.194	86.172	755.906	130.802	174.619	766.497	135.385	118.423	790.126	120.255	121.107
1142	19.01667	336.956	-325.820	120.240	432.443	-313.815	102.420	322.196	-209.230	39.447	324.807	-203.879	72.811	455.413	-216.702	37.176	385.302	-115.070	54.664	421.437	-86.021	37.947	393.895	-75.283	24.215	456.624	88.115	-161.787	510.579	132.888	85.335	757.594	128.894	174.438	768.184	133.299	118.540	791.441	117.607	121.250
1143	19.03333	315.602	-310.781	107.141	411.058	-303.232	91.471	308.337	-192.039	27.694	310.844	-187.059	60.999	440.995	-207.210	27.611	376.453	-101.901	44.720	414.723	-74.957	28.654	388.156	-62.598	14.424	464.538	101.610	-164.999	513.878	140.289	84.981	759.030	127.110	174.582	769.842	131.211	118.675	792.739	115.025	121.409
1144	19.05000	292.169	-291.607	95.392	389.348	-291.062	80.621	294.335	-174.259	15.919	296.769	-169.678	49.265	425.954	-197.542	17.492	367.576	-88.718	34.787	407.711	-64.058	19.630	382.159	-49.945	5.095	472.432	113.770	-167.839	518.027	146.392	84.196	760.571	125.178	174.603	771.504	129.124	118.790	794.008	112.379	121.555
1145	19.06667	269.749	-274.176	81.676	366.991	-280.166	68.257	280.636	-155.936	3.971	282.986	-151.766	37.368	410.662	-187.420	7.249	358.824	-75.394	25.011	400.388	-53.055	10.969	376.469	-37.362	-3.998	480.097	124.812	-170.290	521.591	151.764	83.429	761.867	123.560	175.030	773.054	126.985	118.921	795.185	109.753	121.725
1146	19.08333	247.876	-255.600	67.823	344.293	-266.911	55.777	267.608	-137.314	-7.893	269.835	-133.567	25.629	395.370	-176.766	-3.011	350.282	-61.923	15.411	393.773	-42.307	2.059	370.744	-24.953	-13.012	487.368	134.771	-172.366	524.997	156.769	82.691	763.115	121.816	175.234	774.475	124.910	119.078	796.188	107.215	121.902
1147	19.10000	227.357	-236.518	54.276	323.075	-253.520	43.193	255.097	-118.563	-19.370	257.538	-115.428	13.871	380.280	-165.725	-13.505	341.766	-48.605	5.648	386.554	-31.644	-6.759	364.926	-12.603	-21.774	494.215	143.731	-174.105	528.324	161.304	82.052	764.890	120.557	175.915	775.781	122.939	119.237	797.159	104.799	122.119
1148	19.11667	207.903	-217.053	41.400	302.587	-239.553	30.894	243.352	-100.264	-30.837	245.517	-97.391	2.517	365.322	-154.568	-24.192	333.451	-35.634	-4.144	379.325	-21.203	-15.750	359.090	-0.788	-30.879	500.363	152.101	-175.750	531.458	165.497	81.533	766.118	118.918	175.992	777.018	120.917	119.364	798.018	102.365	122.290
1149	19.13333	189.192	-197.372	29.327	282.470	-224.934	19.050	232.235	-82.322	-42.508	233.953	-79.695	-8.916	350.600	-143.416	-34.908	325.268	-23.665	-13.942	372.060	-11.222	-24.571	353.141	10.444	-39.937	505.931	158.973	-176.959	534.637	169.588	81.250	766.952	116.954	175.936	778.208	118.846	119.473	798.822	99.850	122.428
1150	19.15000	171.050	-177.422	16.483	262.796	-209.948	7.303	221.757	-64.786	-54.116	222.977	-62.367	-20.416	336.243	-132.272	-45.520	317.018	-11.095	-23.366	364.597	-1.614	-33.302	347.139	21.241	-48.676	510.392	164.765	-177.972	537.810	173.220	81.000	767.871	115.126	176.058	779.393	116.707	119.652	799.697	97.347	122.687
1151	19.16667	154.123	-158.059	3.339	244.195	-195.129	-4.808	212.482	-47.681	-65.733	212.685	-45.886	-31.748	322.408	-120.988	-55.799	308.941	0.690	-32.605	357.090	7.814	-41.628	341.097	31.683	-57.047	513.964	169.523	-178.922	540.724	176.291	80.736	768.900	113.110	176.359	780.608	114.575	119.869	800.492	94.797	122.890
1152	19.18333	138.548	-139.655	-9.521	226.901	-180.949	-17.134	203.141	-31.383	-76.653	202.865	-29.854	-42.627	309.056	-109.741	-65.821	300.972	12.286	-41.552	349.534	17.094	-49.797	334.999	41.814	-65.313	516.756	174.849	-180.038	543.561	177.496	79.775	769.772	111.181	176.460	781.723	112.469	120.051	801.160	92.240	123.107
1153	19.20000	123.852	-121.533	-21.589	210.383	-166.877	-29.072	194.106	-15.711	-87.034	193.355	-14.040	-52.827	296.045	-98.795	-75.985	293.130	23.314	-50.513	341.984	25.886	-58.148	328.805	51.375	-73.661	518.639	178.321	-180.361	545.725	179.900	79.666	770.611	109.277	176.600	782.709	110.352	120.205	801.778	89.782	123.258
1154	19.21667	109.801	-103.498	-33.259	194.237	-152.602	-40.459	185.235	-0.559	-97.525	184.273	0.902	-63.352	283.263	-88.251	-86.447	285.339	33.588	-59.710	334.355	34.008	-66.675	322.576	60.245	-82.073	519.783	181.187	-180.494	547.781	182.138	79.670	771.536	107.363	176.752	783.684	108.262	120.396	802.379	87.361	123.477
1155	19.23333	96.353	-85.895	-45.481	178.529	-138.240	-51.833	176.925	14.215	-108.197	175.679	15.467	-73.971	270.939	-77.965	-96.863	277.735	43.275	-68.874	326.807	41.629	-74.915	316.340	68.948	-90.066	520.284	183.372	-180.646	549.733	183.947	79.608	772.241	105.263	176.775	784.728	106.174	120.591	802.887	84.810	123.543
1156	19.25000	83.707	-69.264	-58.839	163.670	-124.447	-63.834	169.266	29.731	-118.253	167.746	29.352	-84.496	259.461	-67.867	-106.840	270.213	52.918	-77.501	319.589	49.067	-82.510	310.410	76.819	-97.693	520.073	184.873	-180.878	551.026	186.298	79.965	773.051	103.275	176.918	785.611	104.035	120.750	803.347	82.340	123.732
1157	19.26667	72.142	-52.801	-71.013	150.121	-111.739	-76.287	162.571	42.987	-128.086	160.441	42.279	-94.342	248.606	-58.061	-115.716	263.475	62.075	-85.342	312.757	56.389	-89.588	304.891	84.529	-104.744	519.597	185.924	-181.069	552.244	187.352	79.696	773.616	101.382	177.089	786.320	102.002	120.938	803.664	80.018	123.914
1158	19.28333	61.762	-38.402	-83.341	137.802	-99.860	-88.139	156.232	55.257	-137.228	153.604	54.417	-103.709	238.572	-48.569	-124.258	256.975	70.878	-93.025	305.951	64.022	-96.390	299.451	91.900	-111.742	518.841	186.594	-181.114	553.272	188.375	79.616	774.041	99.546	177.269	786.846	100.124	121.167	803.880	77.874	124.107
